,text,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg
10,"Um MitternachtHab' ich gewachtUnd aufgeblickt zum Himmel;Kein Stern vom SterngewimmelHat mir gelachtUm Mitternacht.Um MitterachtHab' ich gedachtHinaus in dunkle Schranken.Es hat kein LichtgedankenMir Trost gebrachtUm Mitternacht.Um MitternachtNahm ich in AchtDie Schläge meines Herzens;Ein einz'ger Puls des SchmerzensWar angefachtUm Mitternacht.Um MitternachtKämpft' ich die Schlächt,O Menschheit, deiner Leiden!Nicht konnt' ich sie entscheidenMit meiner MachtUm Mitternacht.Um MitternachtHab' ich die MachtIn deine Hand gegeben:Herr über Tod und Leben,Du hältst die WachtUm Mitternacht.",l0050053,Mitternacht.,Friedrich Rückert.,5,6,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
11,"Gesegnet sei in Näh' und Ferne,Wer vorwärts geht mit festem Fuß!Mit solchem Manne tausch' ich gerneDen Bruderkuß und Brudergruß.Zu jenem hat mich's nie getrieben,Der ängstlich Alles übersann;Ich kann nur achten, kann nur liebenDen kühnen, den entschiednen Mann!Zu jenen mag ich nimmer stehen,Die schwanken wie ein Rohr im Wind,Die immer mit dem Strome gehen;Denn die sind nichts, die Alles sind.O Lieb' und Freundschaft, sel'ge Triebe,Zu hoch euch keiner schätzen kann!Den Bruderkuß, den Kuß der Liebe,Dem kühnen, dem entschiednen Mann!",l0050314,Wen ich liebe.,Emil Rittershaus.,4,4,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
12,"Wo solch ein Feuer noch gedeiht,Wo solch ein Wein noch Flammen speit,Da lassen wir in EwigkeitUns nimmermehr vertreiben.Stoßt an! Stoßt an! Der Rhein,Und wär's nur um den Wein,Der Rhein soll deutsch verbleiben.Herab die Büchsen von der Wand,Die alten Schläger in die Hand,Sobald der Feind dem welschen LandDen Rhein will einverleiben!Haut, Brüder, muthig drein!Der alte Vater Rhein,Der Rhein soll deutsch verbleiben.Das Recht' und Link', das Link' und Recht',Wie klingt es falsch, wie klingt es schlecht,Kein Tropfen soll, ein feiger Knecht,Des Franzmanns Mühle treiben.Stoßt an! Stoßt an! Der Rhein,Und wär's nur um den Wein,Der Rhein soll deutsch verbleiben.Der ist sein Rebenblut nicht werth,Das deutsche Weib, den deutschen Herd,Der nicht auch freudig schwingt sein Schwert,Die Feinde aufzureiben.Frisch in die Schlacht hinein!Hinein für unsern Rhein!Der Rhein soll deutsch verbleiben.O edler Saft, o lauter Gold,Du bist kein ekler Sklavensold!Und wenn Ihr Franken kommen wollt,So laßt vorher Euch schreiben:Hurrah! Hurrah! Der Rhein,Und wär's nur um den Wein,Der Rhein soll deutsch verbleiben.",l0050192,Rheinweinlied.,Georg Herwegh.,5,7,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
13,"Die Sonne sank, ich war allein am StrandeUnd blickte lange in des Himmels Gluth,Nach jenen Wolken, welche auf die FluthHerniedersanken, blau mit goldenem Rande.Sanft wallten die Gewässer auf und niederUnd plätscherten mit weißem Flockenschaum,Als spielten sie halb wachend, halb im Traum,Und summten leise süße Schlummerlieder.Dann blickte scheidend noch die schöne SonneAuf all die Pracht halb aus der Fluth hervor,Ein selig Flüstern schauerte durch's Rohr —Dann Alles eine stille, große Wonne.Doch mich durchdrang ein tiefes, heißes Sehnen,Gar wunderweh zu Muthe wurde mir,Und meine Seele flog zu dir, zu dir,Und meine Augen füllten sich mit Thränen.So hab' ich still den schönen Strand verlassen;Zu groß war solche Schönheit, solche LustFür eine einz'ge arme Menschenbrust,Und nur mit dir vereint könnt' ich sie fassen.",l0050230,Abend am Strande.,Hermann Allmers.,5,4,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
14,"Du bist wie eine stille Sternennacht!Ein süß Geheimniß ruht auf deinem Munde,In deines dunkeln Auges feuchtem Grunde,Ich weiß es wohl und hab' es wohl in Acht.Du bist wie eine stille Sternennacht!Mein Aug' ist müde von des Tages Lichtern,Und ich durchwandle, wie ein Fremdling, schüchternDer wechselnden Gestalten fremde Pracht.Du bist wie eine stille Sternennacht!O wolle mich in deinen Armen halten!Die Blüthe dieses Herzens zu entfalten,Die sich dem Tag verschließt, dein ist die Macht.",l0050115,Du bist wie eine stille Sternennacht.,Franz Kugler.,3,4,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
15,"Noch ist die blühende goldene Zeit,O du schöne Welt, wie bist du so weit!Und so weit ist mein Herz, und so blau wie der Tag,Wie die Lüfte, durchjubelt von Lerchenschlag!Ihr Fröhlichen, singt, weil das Leben noch mait:Noch ist die schöne, blühende Zeit,Noch sind die Tage der Rosen!Frei ist das Herz, und frei ist das Lied,Und frei ist der Bursch, der die Welt durchzieht,Und ein rosiger Kuß ist nicht minder freiSo spröd' und verschämt auch die Lippe sei.Wo ein Lied erklingt, wo ein Kuß sich beut,Da heißt's: Noch ist blühende goldene Zeit,Noch sind die Tage der Rosen!Ja, im Herzen tief innen ist Alles daheim,Der Freude Saaten, der Schmerzen Keim.Drum frisch sei das Herz und lebendig der Sinn,Dann brauset, ihr Stürme, daher und dahin!Wir aber sind allzeit zu singen bereit:Noch ist die blühende, goldene Zeit,Noch sind die Tage der Rosen!",l0050260,Noch ist die blühende goldene Zeit.,Otto Roquette.,3,7,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
16,"Wie oft, o Vetter, fällt mir jener Abend ein,Wo wir mitsammen — weißt du's noch? — am MeeresstrandIm Sternenlichte träumten in der Sommernacht!Zwei Bänke standen vor der Hausthür links und rechts;Und auf den Bänken lagen wir dahingestrecktUnd hörten, wie das dumpfe Meer an's Ufer schollUnd wie's im Strom die Schiffe leis' umplätscherte,Und sagten nichts und schwiegen über dies und das.Wir hatten Beide Liebesschmerz und wußten's wohlUnd dachten sonst noch mancherlei; doch Jeder schwiegUnd freute nur in Schwermuth des Gesellen sich.Und eben schnalzt' ein Fischlein aus der dunkeln FluthIn unverkennbar schwermuthloser Lebenslust.Und fast unwillig, doch mit Abschiedslächeln noch,Erhobst du dich und sagtest: „Ach, es ist nicht schwer,Glücklich zu sein, wenn man ein Fisch ist! — Gute Nacht!“Wie oft, o Vetter, fällt mir dieser Abend ein,Wie oft gedacht' ich dieses Wort's in HeiterkeitUnd auch im Ernst; denn Vieles denkt ein Menschenherz!So mancher Leiden Häutung hab' ich abgethan,So manches Hafens liebreich stillen Schutz erprobt,Und jene Liebesschmerzen, Freund, wo sind sie hin!Du liegst vor Anker, wohlgeschirmt und ausgeflickt,Und ich, die Fluth durchschneid' ich sorglos meeresfroh.Und jezuweilen schnalz' ich wie der Fisch im Strom,Und jezuweilen denk' ich still: „Es ist nicht schwer,Glücklich zu sein, wenn man ein Mensch ist!“ — Gute Nacht!",l0050328,Mein Vetter und ich.,Adolf Wilbrandt.,2,11,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
17,"Er ist gekommenIn Sturm und Regen,Ihm schlug beklommenMein Herz entgegen.Wie konnt' ich ahnen,Daß seine BahnenSich einen sollten meinen Wegen?Er ist gekommenIn Sturm und Regen,Er hat genommenMein Herz verwegen.Nahm er das meine?Nahm ich das seine?Die beiden kamen sich entgegen.Er ist gekommenIn Sturm und Regen,Nun ist entglommenDes Frühlings Segen.Der Freund zieht weiter,Ich seh' es heiter,Denn er bleibt mein auf allen Wegen.",l0050046,Er ist gekommen.,Friedrich Rückert.,3,7,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
18,"Du prächtig Kind, du frisches junges Leben,Mir geht das Herz auf, wenn dein Auge lacht,Durch dich zu neuem Sein bin ich erwacht —Dank, Dank dem Himmel, der dich mir gegeben.Wie dunkle Wolken sah ich's um mich schweben,Und außer mir und in mir ward es Nacht;Da gingst du auf in ros'ger Morgenpracht,In dir verjüngt sah ich mich selber leben.O möge Gott in Gnaden dich bewahrenVor allem Weh und Leid, das ich erfahren:Er segne dich, mein Kind, mit beiden Händen!Was mir versagt ward, mög' er dir gewähren,Was in mir trübe war, in dir verklären,Was in mir Sückwerk blieb, in dir vollenden!",l0050205,An mein Söhnchen.,Friedrich Bodenstedt.,4,3,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
19,"Durch den Wald, den dunklen, gehtHolde Frühlingsmorgenstunde,Durch den Wald vom Himmel wehtEine leise Liebeskunde.Selig lauscht der grüne Baum,Und er taucht mit allen ZweigenIn den schönen Frühlingstraum,In den vollen Lebensreigen.Blüht ein Blümlein irgendwo,Wird's vom hellen Thau getränket,Das einsame zittert froh,Daß der Himmel sein gedenket.In geheimer LaubesnachtWird des Vogels Herz getroffenVon der großen Liebesmacht,Und er singt ein süßes Hoffen.All' das frohe LenzgeschickNicht ein Wort des Himmels kündet;Nur sein stummer, warmer BlickHat die Seligkeit entzündet:Also in den Winterharm,Der die Seele hielt bezwungen,Ist ein Blick mir still und warm,Frühlingsmächtig eingedrungen.",l0050095,Frühlingsblick.,"Nicolaus Lenau [auch: Nikolaus Lenau, Pseud. f. Nikolaus Franz Niembsch Edler von Strehlenau].",6,4,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
20,"Der Abend kommt, der Tag entwich,Die Schatten wehn und weben:Schon wächst ein langer SchattenstrichDir langsam über's Leben.Gemach versinkt im DämmerscheinGebirg und Thal und Feld und Hain —Schlaf, müdes Herz, schlaf ein!Und Lust und Leid, dir wohlbekannt,Verlassen den Genossen;Und Alles, was du dein genannt,Ist wie in Duft zerflossen.Wie war der Tag voll heißer Pein,Wie nahn die Sterne mild und rein —Schlaf, müdes Herz, schlaf ein!Am Himmel flammt die letzte GluthUnd flackert trüb' und trüber!Es haucht der Wind, es rauscht die Fluth,Und Alles ist vorüber.Die Nacht bricht wie ein Meer herein,Du wiegest auf den Wellen sein —Schlaf, müdes Herz, schlaf ein!",l0050237,Der Todesengel singt.,Ludwig Pfau.,3,7,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
21,"Ich höre trauern euch und klagen,Daß kalt die Welt und liebeleer,Und mitleidsvoll muß ich euch fragen:Habt ihr denn keine Mutter mehr?Habt ihr die Mutter schon vergessen,Das treue Herz, dran ihr geruht,Den Schooß, drin ihr so weich gesessen,So sicher, wie in Gottes Hut?Die Mutter seht mit süßen Schauern,Die auf dem Arm ihr Kindlein trägt:So lange wird die Liebe dauern,So lang ein Mutterherz noch schlägt!O Mutterherz, du Born der Milde,Du gottgeweihter, heil'ger Ort,Haßt auch die Welt, die rauhe, wilde,In dir weilt still die Liebe fort.Du lebst nur in des Kindes Leben,Sonnst dich in seiner Freuden Glanz,Sein Leiden nur macht dich erbeben,Und deiner selbst vergißt du ganz;Gequält, gemartert und zerstochen,Liebst du im herbsten Schmerze noch,Vom Kinde frevelnd selbst gebrochen,Im Brechen segnest du es doch!Drum, hält euch Gram und Leid umfangen,Seid eig'ner Schuld ihr euch bewußt,So lehnt die thränenfeuchten WangenAn eurer Mutter treue Brust;Und ist die Mutter euch geschieden,Weint ihr allein in finstrer Nacht,O glaubt: ihr Herz ließ sie hienieden,Es hält bei ihrem Kinde Wacht!",l0050297,Mutterherz.,Albert Traeger.,4,8,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
22,"Unter des Apfelbaums vollblühenden Aesten gelagert,Wie durch Rosengezweig schau ich in's himmlische Blau;Summend bemüht sich um mich im duftenden Grase die Biene,Drüben im Dörflein die Uhr mahnt mich nur leis an die Zeit.Also im himmlischen Thal verdämmr' ich ein köstliches Stündlein,Leider zum Dichten zu träg, selber zum Denken zu faul;Dichtet doch rund um mich her die schönste Idylle der Frühling,Wie sie kein Hölty geträumt, wie sie kein Mörike singt.",l0050141,Frühlingsidylle.,Carl Gerok.,1,8,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
23,"Laß mich mit meinem Weh,Laß mich mit meiner düstern Gluth:Ich wäre nur der Tropfen BlutAuf reinem Schnee.Dich sucht, was fromm und lind,Was fromm und lind, das suche du:Denn sieh, es fliegen Tauben zu,Wo Tauben sind.",l0050189,Wo Tauben sind.,Karl Beck.,2,4,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
24,"Im dunkeln TannenwaldeEin Kreuzesstamm sich hebt;Um's morsche Holz das GeisblattDie zarte Ranke webt.Und wie sie höher klettert,Das hohe Bild umlaubt,Senkt sie die BlüthendoldeAuf des Erlösers Haupt.Die Wunden sind vertrocknet,Die Krone sticht nicht mehr;Es blickt in's FrühlingslebenSein Auge hold und hehr.Und auf des Kreuzes SpitzeRuht eine Nachtigall;Die singt das Lied der LiebeHinaus in's Weltenall.",l0050211,Das Kreuz.,Adolf Pichler.,4,4,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
25,"Nord oder Süd!Wenn nur im warmen BusenEin Heiligthum der Schönheit und der Musen,Ein götterreicher Himmel blüht!Des Nordens Hauch kann nicht die Brust erkalten,Des Südens Weh'n es nicht zur Lust entfalten:Nord oder Süd,Wenn nur die Seele glüht!Stadt oder Land!Nur nicht so eng die Räume!Ein wenig Himmel, etwas Grün der BäumeZum Schatten vor dem Sonnenbrand.Nicht an das Wo ward Seligkeit gebunden!Wer hat das Glück schon außer sich gefunden?Stadt oder Land!Die Außenwelt ist Tand.Arm oder reich!Sei's Goldfrucht oder Pflaume!Wir pflückten ungleich von dem Lebensbaume:Dir zollt der Ast, mir nur der Zweig:Mein leichtes Mahl wiegt darum nicht geringe,Lust am Genuß bestimmt den Werth der Dinge.Arm oder reich!Die Glücklichen sind gleich.Blaß oder roth!Nur auf den bleichen WangenSehnsucht und Liebe, Hoffen und Erbangen,Gefühl und Trost für fremde Noth!Es strahlt der Geist nicht aus des Blutes Welle,Ein andrer Spiegel strahlt in Sonnenhelle:Blaß oder roth,Nur nicht das Auge todt!Jung oder alt!Was kümmern uns die Jahre!Der Geist ist frei, Verräther sind die Haare.Auch mir ergraut das Haar zu bald.Doch eilt nur, Locken, glänzend euch zu färben!Es ist nicht Schande, Silber zu erwerben.Jung oder alt,Doch erst im Grabe kalt!Schlaf oder Tod!Willkommen, Zwillingsbrüder!Der Tag ist hin, ihr zieht die Wimper nieder;Traum ist der Erde Glück und Noth,Zu kurzer Tag, zu schnell verrauschtes Leben!Warum so schön und doch so schnell verschweben?Schlaf oder Tod!Hell strahlt das Morgenroth!",l0050011,So oder so!,Karl Lappe.,6,8,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
26,"Komm, Trost der Welt, du stille Nacht!Wie steigst du von den Bergen sacht,Die Lüfte alle schlafen;Ein Schiffer nur noch, wandermüd',Singt über's Meer sein AbendliedZu Gottes Lob im Hafen.Die Jahre wie die Wolken gehnUnd lassen mich hier einsam stehn,Die Welt hat mich vergessen;Da trat'st du wunderbar zu mir,Wenn ich beim Waldesrauschen hierGedankenvoll gesessen!O Trost der Welt, du stille Nacht!Der Tag hat mich so müd' gemacht,Das weite Meer schon dunkelt;Laß ausruhn mich von Lust und Noth,Bis daß das ew'ge MorgenrothDen stillen Wald durchfunkelt!",l0050038,Der Einsiedler an die Nacht.,Joseph Freiherr von Eichendorff.,3,6,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
27,"Herr, den ich tief im Herzen trage, sei du mit mir!Du Gnadenhort in Glück und Plage, sei du mit mir!Im Brand des Sommers, der dem Manne die Wange bräunt,Wie in der Jugend Rosenhage sei du mit mir;Behüte mich am Born der Freude vor Uebermuth,Und wenn ich an mir selbst verzage, sei du mit mir.Gieb deinen Geist zu meinem Liede, daß rein es sei,Und daß kein Wort mich einst verklage, sei du mit mir.Dein Segen ist wie Thau den Reben; nichts kann ich selbst,Doch daß ich kühn das Höchste wage, sei du mit mir.O du mein Trost, du meine Stärke, mein Sonnenlicht,Bis an das Ende meiner Tage sei du mit mir!",l0050161,Gebet.,Emanuel Geibel.,1,12,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
28,"Im Walde, im Walde drinnenTönt es wohl wunderbar,Durch Blätter und Zweige rinnenVerstohl'ne Lieder gar.Der Hirte horcht und stehet,Der Hirte steht und lauscht;Es flüstert, singt und wehet,Im Eichenwald es rauscht.Hell klingen der Heerde Glocken,Ihn faßt eine süße Pein;Er läßt sich ziehn und lockenDen Waldgrund tief hinein.Welch wundermächtig SingenUnd Zaubermelodie!Das Herz will ihm zerspringen;Er stürzet auf die Knie'.Vom Laube ganz verstecketDes Waldweibs nackte GestaltRuht auf das Moos gestrecket,Vom Goldhaar ganz umwallt.Es ruht mit gewaltigen GliedernUnd singet aus voller BrustIn unbekannten LiedernVon überseliger Lust.Gar tiefblau die Augen scheinenUnd gluthenvoll der Mund.Der Hirte möchte vor WeinenVergehen zu dieser Stund'.",l0050101,Das Waldweib.,Julius Mosen.,7,4,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
29,"Was macht ihr, daß ihr weinetUnd brechet mir mein Herz?Im Herrn sind wir vereinetUnd bleiben's allerwärts.Das Band, das uns verbindet,Löst weder Zeit noch Ort;Was in dem Herrn sich findet,Das währt in ihm auch fort.Man reicht sich wohl die HändeAls sollt's geschieden sein,Und bleibt doch ohne EndeIm innigsten Verein.Man sieht sich an, als säheMan sich zum letzten Mal,Und bleibt in gleicher NäheDem Herrn doch überall.Man spricht: ich hier, du dorten,Du ziehest und ich bleib'!Und ist doch aller OrtenEin Glied an einem Leib.Man spricht vom ScheidewegeUnd grüßt sich einmal noch,Und geht auf einem WegeIn gleicher Richtung doch.Was sollen wir nun weinenUnd so gar traurig sehn,Wir kennen ja den Einen,Mit dem wir Alle gehn,In einer Hut und Pflege,Geführt von einer HandAuf einem sichern WegeIn's eine Vaterland.So sei denn diese StundeNicht schwerem Trennungsleid,Nein, einem neuen BundeMit unserm Herrn geweiht.Wenn wir uns ihn erkorenZu unserm höchsten Gut,Sind wir uns nicht verloren,Wie weh auch Scheiden thut.",l0050089,Abschied.,Karl Johann Philipp Spitta.,5,8,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
30,"Nie geahnt und nie erfahrenHast du, wie ich rang und litt,Wie in meiner Brust seit JahrenMit der Pflicht die Sehnsucht stritt.Habe lang und heiß gerungen,Bis entsagt das stolze Herz, —Meine Sehnsucht ist bezwungen,Milder Wehmuth wich der Schmerz.Ruhig tret' ich dir entgegen,Still, wie du mich nie gekannt,Lege deinem Kind zum SegenAuf das lock'ge Haupt die Hand.Ohne Groll und ohne KlageSteh' ich hier — zu dieser FristHat mein Herz nur eine Frage:„Ob du wahrhaft glücklich bist?“",l0050329,Eine Frage.,Heinrich Freimann [Pseud. f. Heinrich Bauerreiß].,4,4,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
31,"Nun ruht und schlummert Alles,Von keinem Hauch gestört;Kaum daß man leisen SchallesDen Bach noch rieseln hört.Der Mond mit vollem ScheineRuht breit auf jedem Dach;In weiter Welt alleineBin ich zur Stund noch wach.Und Alles, Lust und Schmerzen,Bracht' ich in mir zur Ruh;Nur Eins noch wacht im Herzen,Nur Eins: und das bist Du!Und deines Bildes FriedeFolgt mir in Zeit und Raum:Bei Tag wird er zum LiedeUnd Nachts wird er zum Traum.",l0050300,Um Mitternacht.,Julius Rodenberg.,4,4,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
32,"Da droben auf dem Hügel,Da steht ein kleines Haus,Man sieht von seiner SchwelleIn's schöne Land hinaus;Dort sitzt ein freier BauerAm Abend auf der Bank,Er dengelt seine SenseUnd singt dem Himmel Dank.Da drunten in dem Grunde,Da dämmert längst der Teich,Es liegt in ihm versunkenEine Krone stolz und reich;Sie läßt zu Nacht wohl spielenKarfunkel und Saphir;Sie liegt seit grauen Jahren,Und Niemand sucht nach ihr.",l0050032,Die versunkene Krone.,Ludwig Uhland.,2,8,Blüthenzweige deutscher Lyrik nach Goethe,b'1875',"Willatzen, Peter Johann"
