,text,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg
10,"Gott, wie haben sie mich durchs Leben gepeitscht —nirgends Ruhe, nirgends Rast!Und wie haben sie nur die wunde Seele zerfleischt,als wär ich der Erde die schwerste Last.Gärten und Felder standen trächtig von Früchten,aber Zäune wehrten, welche zu nehmen:Wollt ich betteln vor ihren Türen: ""Mit Nichten!""sagten sie, ""zu betteln mußt du dich schämen.""Sagten: ich sei verpflichtet, mein Brot zu verdienenund das tägliche Brot meiner armen Kinder —sagten alles mit ihren entrüsteten Mienen,sie, die Lebensergründer und Weisheitsfinder.Und so haben sie mich durchs Leben gepeitscht,das mir ein unbegreiflich Geschick nicht kürzen wollte.Und ich hab die Last meines Leibes weitergeschleiftund mein Herz beschwichtigt, daß es nicht grollte.Daß es nicht grollte und keine Klage erhobgegen die reichen, begüterten Herren der Welt,daß es sich krümmte und schwieg, wenn der Herbstwind schnob,der ihre faulenden Früchte zur Erde gespellt.",l00110548,Der bleiche Verbrecher,"Scharf, Ludwig",5,4,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",b'1904',"Benzmann, Hans"
11,"Auf Blut und Leichen, Schutt und Qualm,auf roßzerstampften Sommerhalmdie Sonne schien.Es sank die Nacht. Die Schlacht ist aus,und mancher kehrte nicht nach Hauseinst von Kolin.Ein Junker auch, ein Knabe noch,der heut das erste Pulver roch,er mußte dahin.Wie hoch er auch die Fahne schwang,der Tod in seinen Arm ihn zwang,er mußte dahin.Ihm nahe lag ein frommes Buch,das stets der Junker bei sich trug,am Degenknauf.Ein Grenadier von Bevern fandden kleinen erdbeschmutzten Bandund hob ihn auf.Und brachte heim mit schnellem Fußdem Vater diesen letzten Gruß,der klang nicht froh.Dann schrieb hinein die Zitterhand:""Kolin. Mein Sohn verscharrt im Sand.Wer weiß wo.""Und der gesungen dieses Lied,und der es liest, im Leben ziehtnoch frisch und froh.Doch einst bin ich, und bist auch du,verscharrt im Sand, zur ewigen Ruh,wer weiß wo.",l00110363,Wer weiß wo,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",5,6,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",b'1904',"Benzmann, Hans"
12,"Im Tale flimmert eine feine Schnur:Des Feindes Zelte! Die Gewehre stehnin Pyramiden. Tropische Naturumglüht den Kegel, wo ein leises Wehnum Staub und Steine schleicht und hart Gesträuche.Ganz tot der Berg! Ein rasches Rieseln nurvon einem Eidechs, lang und schuppendick,der ins Geröll erschreckend fuhr.Und dann ein Pferdekopf, ein leis Gekeuche —ein Hut und Karabiner — Lauerblickins Tal — und wieder fort —Das war ein Bur.",l00110360,Burenpatrouille,"Lienhard, Fritz",1,12,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",b'1904',"Benzmann, Hans"
13,"Es spielt der Lenz die alte Weise,die alle Erdenwunden heilt;er hat auch mich auf meiner Reise,den müden Wanderer, ereilt.Er stößt mit übermächtigem: ""Werde!""des Blitzes Speer am Wolkenschafttief in die Brust der harten Erdeund löst sie aus des Winters Hast.Sie schlägt in weicher Lüfte Kosendie blauen Veilchenaugen auf,es spritzt ihr Blut in roten Rosenaufs grüne Kleid in tollem Lauf.Befreiend stürzen ihre Tränenin tausend Flüssen in das Tal —o wollustvolles Frühlingssehnen!o schöne, wilde Frühlingsqual!Hier kann ich erst mein Ich begreifen,den Widerspruch, aus dem ich bin,den Drang zu unbegrenztem Schweifenund meiner Qualen tiefen Sinn.Mir ist, als hört ich's fragen leise,als ob Natur, die Göttin, spricht:""Entfremdet Kind, wohin die Reise?Erkennst du deine Mutter nicht?""",l00110224,Gottsuchers Frühlingslied,"Grotthuß, Emil Freiherr von [Grotthuß, Jeannot Emil Freiherr von; alt. Grotthuss, J. E. Freih. von]",6,4,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",b'1904',"Benzmann, Hans"
14,"Die Dörfer sind wie im Garten.In Türmen von seltsamen Artenklingen die Glocken wie weh.Uferschlösser wartenund schauen durch schwarze Schartenmüd auf den Mittagsee.Und schwellende Wellen spielen.Und goldne Dampfer kielenleise den lichten Lauf;und hinter den Uferzielentauchen die vielen, vielenSilberberge auf.",l00110514,Bodensee,"Rilke, Rainer Maria [alt. Rilke, Rainer-Maria]",2,6,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",b'1904',"Benzmann, Hans"
15,"Prinz Zuckerkantkommt ins Land.Seine Pracht schimmert auf gelben Blättern,an Stamm und Kraut,auf dunklem Ackerbraun.Wie heimisch ist sie zu schaun! —Nun könnt ich hier immer so bei den grauen Weiden stehnund die blinkenden Tropfen fallen sehn! —",l00110567,Spätherbst,"Schlaf, Johannes",1,8,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",b'1904',"Benzmann, Hans"
16,"Ich ging in stiller, weiter Winternachtam Waldweg hin, und mit mir ging ein Leid,das lebt mit mir und läßt mich nicht mehr los...Ich mußte denken an erloschne Sonnen,an Frühlinge, die mir kein Licht gebracht,an Erdenkräfte, die wie Rauch verflogen,an Himmelskräfte, die ich stolz verlacht,an Liebesopfer, die ich nicht verstanden...Das alles sank wie Berge auf mich nieder,daß ich vor Jammer nicht mehr schreiten konnte.Wie ein im Dunkel irrgegangnes Kindsank ich am Wegsaum bitter weinend niederund rief erstickt mein totes Mütterlein.Da kam's wie Hauchen, das aus Rosen geht,wie Hirtensingen durch die Sonntagsstille.Und eine Hand legt still sich auf mein Haupt,so wundersam wie mutterliebe Hände —Ich wandte mich, und vor mir stand ein Mann,ein wundersamer, schöner, stiller Mann...Ich mußte aufstehn, seine Augen sehenund, selig schauernd, wußt ich: Jesus ist's.Er sprach kein Wort, er faßte meine Handund ging und ging... Der Erdenschwere Staub,das grausam mattende Nichtweiterkönnen,das ward zu Licht, das ward zu Flügelspannen...Ich mußte schaun in seine stillen Augen, —als ob ich schliefe unter blauen Blumenund atmete und wär im Atmen selig.Wir gingen und die Sterne gingen mit,und durch die Büsche lief's mit Kinderfüßen,aus Baumeskronen langte es herniedermit Händen, die in Hände sinken müssen.Die Felder, die ich atmen hörte, schwanden,von Siberglöckchen klang es durch den Traumder grünen Fluren, die ja Gottes sind! —Dann kamen wir an eine niedre Mauer,die öffnet sich und ließ uns beide ein.Wir standen unter Gräbern, Hand an Hand,vor einem Hügel, drin mein Mütterleinnun schläft und schläft und nicht mehr wachen will.Da ward mir so: ich mußte niederknieen,ich mußte weinen, so wie Quellen rinnen...Da hob der andre seine Augen aufund sprach mit holder, klarer Menschenstimme:""Mein Vater, höre mich, daß dieser hierdein Licht mag sehn und seine Seele stillen."" —Und nieder kam's wie Taubenflügelschlag,und um uns wehten tausend weiße Schleier,dann sah ich Jesus stehn im hellsten Licht.Und aus dem Licht hob sich ein Blumenmeer,ein freudeglühend, wundersames Rot,wie's nur in Märchenwundern brennt und Himmeln!Aus jeder Knospe brach ein Schmetterlingmit blauen Flügeln wie der junge Tag.Die wurden tausend — tausend — o ein Meer,ein sterneüberwallend Saphirmeer!Ich aber mußte meine Augen schließen,wie's arme Menschenaugen immer tun,wenn sie ein Licht nicht mehr ertragen können.Und Jesus sprach: ""Geh hin, mein Bruder, geh,und werde reif, daß du mein Licht erträgst,den Tod verstehst und nicht mehr töricht weinst,den Toten lebst und sie lebendig machst.""",l00110591,Meiner toten Mutter,"Schüler, Gustav",1,63,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",b'1904',"Benzmann, Hans"
17,"Wolken sinken aus den Höhen,auf den See sich zu ergießen,längst schon kann der Blick nicht dringenzu den Wänden, die ihn schließen.Nur noch seine dunkle Flächeund sein hoheitsvolles Schweigenlassen ahnen, welche Riesensich zu ihm herunterneigen.",l00110274,Königssee,"Himmelbauer, Franz",2,4,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",b'1904',"Benzmann, Hans"
18,"Die Heide glüht, ein stilles Schlafengeht durch der Linden lange Reihn,der leere Hof mit blanken Scheiben,er lullt in ihrem Schatten ein.Da kommt das Glück — im Leinenkittel,des Ackers Duft in Bart und Haar,das schlürft getrost auf schweren Klötzenhinein — ins Bauernstübchen gar.Bald räkelt's sich im Lederstuhleund zählt der Fliesen blaue Wand,aus all den bunten Pfeifenquastennimmt es das längste Rohr zur Hand.Und pafft und raucht mit viel Behagen:wie wichtig klingt der Pendelschlag;hier blüht es rot, dort blau und golden,wie ist so still der schöne Tag.Und zieht und qualmt mit satter Miene:der Tabak schmeckt mir prächtig schier,das Stübchen will mir just behagen,wohlan! — für immer bleib ich hier.Und Gott im Himmel lachte gütig,wie nur der Ewige lachen kann,dann hielt sein starker Allmachtsfingerder Zeiten Spindel leise an.Er lacht auch uns. Wo froh Behagenan unserm Herd sein Pfeifchen will,da hemmt er selbst die raschen Stunden —und alle Räder stehen still.",l00110339,Mittagszauber,"Kröger, Timm",7,4,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",b'1904',"Benzmann, Hans"
19,"Dämmern Wolken über Nacht und Tal.Nebel schweben. Wasser rauschen sacht.Nun entschleiert sich's mit einem Mal.O gib acht! gib acht!Weites Wunderland ist aufgetan,silbern ragen Berge traumhaft groß,stille Pfade silberlicht talanaus verborgnem Schoß.Und die hehre Welt so traumhaft rein.Stummer Buchenbaum am Wege stehtschattenschwarz — ein Hauch vom fernen Haineinsam leise geht.Und aus tiefen Grundes Düsterheitblinken Lichter auf in stumme Nacht.Trinke Seele! trinke Einsamkeit!O gib acht! gib acht!",l00110250,Nacht,"Hauptmann, Karl",4,4,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",b'1904',"Benzmann, Hans"
20,"Kam in ein Wirtshaus, ich weiß nicht wie,tanzt der Soldate, tanzt der Kommis.War ein so schöner Frühlingstag,schlug mein Herz so besonderen Schlag.Trug ein wunderbar Verlangen,mit einem Mädel heut anzufangen.Und, alle Wetter, da seh ich sie tanzen,dichtete gleich zehntausend Stanzen.Kurz ist der Frühling.Als wieder am Platze die Tänzerin,ging ich stracks zu der Kleinen hin,bat sie, ein Glas zu trinken mit mir,ja, sagte sie gleich und ohne Gezier.Bestellt ich uns eine kalte Flaschen,und dem Holdchen etwas zum Naschen.Blitzt mir ihr Auge dankbar entgegen,zuckt um die Lippen es noch verlegen.Kurz ist der Frühling.Kindel, mein Kutscher schlief draußen aus,wir fahren, ich bitt dich, nun nach Haus.Lacht sie, die schelmische Tänzerin,das wäre gar nicht nach ihrem Sinn.Ließ ich mich weiter von ihr bestricken,mußte den Kutscher zum Kuckuck schicken.Doch als der Morgen in Saal und Ecken,führt ich am Arm sie durch Schlehdornhecken.Kurz ist der Frühling.War so ein süßes, verliebtes Ding,noch ohne Schmuck und noch ohne Ring,freute sich kindisch über ein Band,über ein Kettchen und allerlei Tand.Tranken zusammen die Schokolade,besahen uns dann die Wachtparade,kaufte zum Hut ihr eine Feder,schenkt ihr Handschuh vom feinsten Leder.Kurz ist der Frühling.Wohnten im hübschen Vorstadthaus,fern vom Markt und vom Straßengebraus.Schaut in die Welt ihr Auge braun,ging ihre Welt bis zum Gartenzaun.War so gefällig, war so bescheiden,dacht ich nimmer an Scheiden und Meiden.Doch als der Sommer kam in die Lande,trennten sich unsere Liebesbande.Kurz ist der Frühling.",l00110367,Kurz ist der Frühling,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",5,9,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",b'1904',"Benzmann, Hans"
21,"Das Unvergänglicheist nur ein Gleichnis!Gott der Verfänglicheist Dichter-Erschleichnis...Welt-Rad, das rollende,streift Ziel auf Ziel:Not — nennt's der Grollende,der Narr nennt's — Spiel...Welt-Spiel, das herrische,mischt Sein und Schein: —Das Ewig-Närrischemischt uns — hinein! ...",l00110451,An Goethe,"Nietzsche, Friedrich",3,4,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",b'1904',"Benzmann, Hans"
22,"Nachthimmel, hin durch den endlosen Raumbreitet sich dein Kleidköniglich. Deines Gewandes Saumist ein Perlengeschmeid.Und ein Sternlein heißt Erde.Erde, ich suche dein Ende;nimmer greifen es meine Hände.Gewaltige Erde, wie heiße ich? ...Halt mich! Ich seh rings mit GewaltUnendlichkeiten winken.Halt mich! Ich müßte ohne Haltals Nichts im All versinken.",l00110471,Halt mich!,"Philippi, Fritz",4,4,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",b'1904',"Benzmann, Hans"
23,"In den herbstvioletten Nebelführt eine Allee von goldnen Bäumen.Hier entlangtrippelst du einmal als altes Männchen.Vor dem Häuschen mit dem tiefen Moosdach und der roten Türlaubelehnst du dann am Staket.Lächelnd suchst du in deinen Gedanken.Und horchst,wie der Mohn in den gelben Köpfen zischelt.",l00110618,"In den herbstvioletten Nebel [Aus ""Neues Leben""]","Stolzenberg, Georg",5,2,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",b'1904',"Benzmann, Hans"
24,"Was er wohl sinnt und so still bedenkt,so fürchterlich stille? ...Durch enge Gängeirrt wie im Traum sein Wille.Seine Lampe ist rot verhängt.In ihrem schwülen Schein sind ferne Gesänge.",l00110140,Der Leser,"Etzwein, Hermann",1,6,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",b'1904',"Benzmann, Hans"
25,"Aurikel, Anemonen,die uns der Frühling gab,Lilien und Kaiserkronen,sie blühten alle ab,traumhaft die Tage gehen,wunschlos und feierlich.In Schweigen und Verstehenlöst alle Sorge sich.",l00110649,Herbststille,"Wallpach, Artur von",1,8,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",b'1904',"Benzmann, Hans"
26,"Aus schimmernden Gefäßen schöpft ich mirdes Lebens goldenen Wein und bin mir ganzder vollen Kränze meines Glücks bewußt.Ich bin gewandert durch das holde Lichtdes Tags und sang; und habe süße Fruchtaus meiner Jugend blühendem Baum gepflückt.Auch blieb das Grauen der Nächte mir nicht fremd,und ihre Schmerzen läuterten die Glutdes weiten Lebens, das mich wogend trägt.Euch seltsam bunten Jahren, die mir nundes tiefsten Daseins Schönheit offenbart,dank ich mit Lächeln. Blick ich heut zurück,so will mir scheinen, daß ein kunstvoll Werkvor meinen Augen sich erhöbe, desich Meister bin. Ich nehm das grüne Laubaus meinem Haar und streu es glücklich derVergangenheit, die mir nun nie vergeht;und ich bin froh wie wohl ein Künstler ist,der ein geliebtes Werk vollendet sieht:denn eine Kunst war meine Jugend auch.",l00110037,Prolog,"Bethge, Hans",1,20,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",b'1904',"Benzmann, Hans"
27,"Des Meeres Gang ist höher heut und lauter auch!Wohl dem, der hinter Wällen seines Lebens Arbeit fandund sicher steht, gefestet auf ererbtem Grund.Durch reichen Boden, den das Meer vordem genährt,auf seinem Boden schreitet er und lenkt den Pflugin grader Bahn und wendet ihn getrost am Ziel.Dann rastet er — und läßt die Blicke schweifen rings,und sieht um sich in Ruhe wachsen seiner Hände Werk.Nur manchmal horcht er wohl hinüber nach dem weiten Meer,wann's einmal ungestümer donnert an den festen Damm,und denkt des Freundes — der auf wilder Fluten Spielsein Los erkor und seines Willens Güter fand...Des Meeres Gang ist höher heut, doch stolzer auch!",l00110243,Epistel,"Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]",4,1,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",b'1904',"Benzmann, Hans"
28,"Da ich, fast zögernd, erstmals im Orangenhaindie goldne, saftgeschwellte Frucht vom Zweige brach,mit hohler Hand umspannend den elastischen Ball:beschlich mich ein unsäglich wonniges Gefühl,als tasteten die Finger, voller Schönheitsdurst,um eines Mädchenbusens sanft gewölbtes Rund.",l00110634,Orangenernte,"Vierordt, Heinrich",1,6,"Moderne Deutsche Lyrik. Mit einer literargeschichtlichen Einleitung und biographischen Notizen, hrsg. von Hans Benzmann. Leipzig 1904.",b'1904',"Benzmann, Hans"
