,text,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg
10,"Trüg' ich den güldnen Mond zu Lehn,Ich münzt' ihn um in lauter DreierUnd trüge sie ins Schenkenhaus,Um Faß und Glas ein blanker Freier.Trüg' ich den güldnen Mond zu Lehn,Ich göss' ihn um zu einer Leier,Und sänge drunt' im SchenkenhausVom Sternenlicht im dunklen Weiher.Trüg' ich den güldnen Mond zu Lehn,Ich webt' ihn mir zu einem Schleier,Darein ich fing' manch schönes KindWie Maiennachts die Ros' im Weiher.Trüg' ich den güldnen Mond zu Lehn,Ich stieg' in jede dunkle Kammer:Wie schien' die Lust noch eins so hellUnd stille schwieg' jedweder Jammer!Trüg' ich den güldnen Mond zu Lehn,Ich kehrte ein in allen Schenken,Und störte den Wirth, den süßen WeinIn sauren Kannen zu verschenken.",l0040439,Trüg' ich den güldnen Mond zu Lehn.,Christian Schad.,5,4,Anthologie Deutscher Lyriker seit 1850,b'1865',"Kneschke, Emil"
11,"Ob er in der Welt so weitNoch manchmal mein gedenkt,Wenn ihn in LiebesseligkeitSein holdes Weib umfängt?Wenn sie ihm nach des Tages DrangSein Kind entgegenhält,Umweht ihn nicht ein sanfter KlangAus ferner Blumenwelt?O könnt' ich leicht, wie Wolkenschaum,Durch seinen Schlummer weh'n,Und wie ein alter schöner TraumIns liebe Herz ihm gehn!Ich wollt' ihm, wie ein Engel, leisWeghauchen Reu und Schmerz —Und eine Thräne still und heißHinweinen auf sein Herz.",l0040222,Die Verlassene.,Wilhelm Hertz.,4,4,Anthologie Deutscher Lyriker seit 1850,b'1865',"Kneschke, Emil"
12,"Die Rose glüht und duftetUnd welket und verblüht,Laß nicht der Rose gleichenDein jugendlich Gemüth.Gleich' du der Apfelblüthe,Laß flücht'ger Reize ScheinDie Bürgschaft innern Werthes,Den Herold von Früchten sein.Und gleiche nicht dem Springquell,Der rauschend steigt und fällt;Bewahr' dir stät die SeeleIm wirren Drang der Welt.Gleich' du dem tiefen Meere,Es birgt in dunkler FluthDie schimmernde Koralle,Der Perle köstlich Gut.Nicht weichem Wachse gleicheLeichtflüssig dein junges Herz;Pass' nicht in alle Formen.Schmelz' nicht in jedem Schmerz!Des edlen Stahles HärtungSei Vorbild deinem Sinn,Aufschnellend unterm DruckeLeb' deine Tage hin!Es gleicht das Glück der goldnen Pomeranze,Die schimmernd aus der Blätter dunklem GrünDir zuzurufen scheint in ihrem Glanze:Verschmähst du mich? Komm her und nimm mich hin!""Doch pflückst du sie aus weißem Blüthenkranze,Die saftvoll, süß und längst gereift dir schien,Dann fassst du erst, wie oft uns goldne SchalenDen bittern Kern, die herbe Frucht umstrahlen.Drum, Mensch, laß ab von nichtigem Bestreben,Ein frommes Kind vertraue dem Geschick:Ein Hauch der Freude weht durch jedes Leben,Den trübsten Herbsttag schmückt ein Sonnenblick.Mag winkend auch am Zweig die Goldfrucht schweben,Lang' nicht nach ihr; erwarte still das Glück!Vom Himmel muß es in den Schooß dir fallen,Dann ist es reif, dann halt' es fest vor Allen.",l0040189,Stammbuchsblätter.,Friedrich Halm.,5,8,Anthologie Deutscher Lyriker seit 1850,b'1865',"Kneschke, Emil"
13,"Klar muß es sein! Ich kann entsagen,Wenn mir's das Schicksal zubestimmt,Viel leichter, als den Zweifel tragen,Der Kraft auf Kraft mir stückweis nimmt.Aus Schmerzen kann ich mich erheben,Und gegen Stürme wächst der Muth,Doch zwischen Furcht und Hoffnung schweben,Das läßt verdorr'n in Sonnengluth.Feigherz'ge Ohnmacht mag sich sonnenAn flüchtig trügerischem Licht, —Nein, ganze Schmerzen, ganze Wonnen,Nur gegen Schatten kämpf' ich nicht.",l0040552,Klar muß es sein!,Eduard Tempeltey.,3,4,Anthologie Deutscher Lyriker seit 1850,b'1865',"Kneschke, Emil"
14,"Noch unbekannt mit Schmerz und Sorgen,Gehegt in treuer Eltern Hut,Gleichst du dem See am Sonntagmorgen,Der still im Schooß der Berge ruht.Jst er nicht tief wie dein Gemüthe,Klar wie dein Aug' und wie dein Sinn?Es zittert der Gedanken BlütheWie lichte Segel drüber hin.Leicht spielt noch des Gefühles Welle,Wie hier die Fluth den Strand entlang;Horch, tönt im Glöcklein der KapelleNicht deiner Silberstimme Klang?Zu deiner jungen Schönheit suchenNur scheu die Blicke sich den Pfad,Wie schüchtern aus des Waldes BuchenDie Rehe ziehen zum Gestad.Und wenn dir plötzlich Stirn und WangenEin hold Erröthen überfliegt,Jst's wie der Morgenröthe Prangen,Das weich sich auf den Wogen wiegt.Noch ruht der See in Duft gehüllet;Doch wenn der Sonne goldner ScheinDas Thal mit Licht und Glanz erfüllet —Was wird das für ein Morgen sein!O wär' ich dann der Hirtenknabe,Der fingend durch die Berge zieht,Und der, gelehnt an seinem Stabe,Herab in all den Zauber sieht!",l0040457,Du gleichst dem See.,Georg Scherer.,7,4,Anthologie Deutscher Lyriker seit 1850,b'1865',"Kneschke, Emil"
15,"Willst Gutes du und Schönes schaffen,Das lebensvoll das Leben mehre,Muß du dich ernst zusammenraffenUnd darfst nicht scheu'n der Arbeit Schwere.Da hilft kein Schwärmen blos und Hoffen,Kein Traum von künftiger Entfaltung;Nein, ringen mußt du mit den StoffenUnd stark sie zwingen zur Gestaltung.Es ist ein tiefer Segen,Der aus dem Wort dir spricht:""Erfülle allerwegenGetreulich deine Pflicht!""Das nehme wahr dein Wille,Wie gleichen Pendelschlag,Der nur erst, schweigt er stille,Die Ruh' dir stören mag.Welch Ziel du magst erstreben,Sei's nah, sei's hoch und fern —Weiht nicht die Pflicht dein Leben,So fehlt dein guter Stern:Der Stern, der wunderhelle,Mit reinem Himmelslicht,Von seiner ew'gen QuelleDir zum Gewissen spricht.Das Glück mag bilden, ründen,Erhöh'n und Schmuck verleih'n,Doch muß, um fest zu gründen,Die Pflicht geschäftig sein.Du freust dich am Gestalten,Und nennst mit Stolz, was dein,Doch wahren und erhalten,Das kann die Pflicht allein.Wie sie mit freud'gem SorgenJhr Tagwerk gestern that,So thut sie's heut' und morgenUnd nimmt von sich nur Rath.Der Lüg' und allem SchlechtenGeht sie bedacht vorbei;Schritt hält sie mit dem Rechten,Und dienend ist sie frei.O halte sie in Ehren,Die fromme Schaffnerin;Sie bürgt noch im EntbehrenDir köstlichen Gewinn,Und rettet dir aus trüberBedrängniß dieser Welt,Was übers Grab hinüberDir Wort und Treue hält.",l0040204,"Aus ""Fester Grund.""",Julius Hammer.,6,8,Anthologie Deutscher Lyriker seit 1850,b'1865',"Kneschke, Emil"
16,"Glaub' nicht, daß ich dem lauten TageVerrathe, was du mir vertraust,Wenn mir vorbei mit flücht'gem SchritteDu wandelst in der Deinen MitteUnd mit dem Blick, halb kühn halb zage,Verheißend mir ins Antlitz schaust.Berauscht vom Zauber deiner NäheDann seh' ich lang' dir staunend nach,Und mählich erst, indem ich sinne,Werd' ich des eignen Glückes inne,Wenn ich die Rede ganz verstehe,Die stumme, die dein Auge sprach.Die Abendschatten werden trüber,Längst in die Ferne schwandest du,Und wie den Tropfen Thau die BlumeBirgt in des Kelches Heiligtbume,Schließt meme Seele still sich überDem duftenden Geheimniß zu.",l0040437,Süßes Geheimniß.,Friedrich v. Schack.,3,6,Anthologie Deutscher Lyriker seit 1850,b'1865',"Kneschke, Emil"
17,"Wie ganz du Huld und Liebe bistIn deinem Frieden, o Natur!Wer liebend dich umarmt, vergißt,Was Leides je sein Herz erfuhr.Der Arme, der den Muth verlorUnd blickt dich an, dem lächelst duUnd hebst ihn wieder sanft empor,Giebst ihm zurück die Seelenruh.Ich nahe mich mit heil'ger Scheu,Du läßt auch mich nicht ungeliebt,Du bist es ja, die hold und treuFür jede Liebe Liebe giebt.Du ladest Alle zu dir ein,Nähmst gern dich aller Herzen an,Und keines soll vergessen sein,Das nur dein Wort vernehmen kann.Du trittst uns nah', dein Odem fließtAn unsre Herzen warm und tief,Und jede Himmelsblum' entsprießt,Die in dem Erdenstaube schlief.O, wer in deinem heil'gen DomVoll Andacht steht und dich erkennt,Den trägst du auf der Liebe StromZu dem, den keine Zunge nennt.",l0040363,An die Natur.,Adolf Peters.,6,4,Anthologie Deutscher Lyriker seit 1850,b'1865',"Kneschke, Emil"
18,"Wir sah'n dem Schiff am Ufer nach,Bis Wind die Segel fingen,Bis über die See das Dunkel brachUnd die Augen übergingen;Dann kehrten wir heim, allein und zerstreut,Wir Frau'n und Töchter der Schifferleut'.Seitdem ist's nun im zweiten Jahr,Daß dich die Wogen treiben,Du irrst durch ferne TodesgefahrUnd ich muß Wittwe bleiben;Ich schaukle zu Haus in der Wiege dein Kind,Und dich, dich schaukelt der wilde Wind.Oft fallen mir alle die Namen beiVon Männern, die untergegangen,Von denen wir oft am Abend zu zweiDie traurigen Lieder sangen;Vergessene Menschen in fremder TrachtBesuchen mich oft im Traum der Nacht.Sie schütteln ihr lang durchnäßtes HaarUnd grüßen wie fremde Boten,Sie reichen einen Ring mir darUnd Grüße von dem Todten,Von dir, von dir — ich erwach' und wein'Und schlafe die Nacht nicht wieder ein.Es lechzt vielleicht dein heißer MundUnd ich kann dich nicht laben,Du liegst vielleicht im Meeresgrund,Sarglos und unbegraben!Ach, daß ich selbst den Trost verlier',In Frieden einst zu ruh'n bei dir!",l0040305,Die Schiffersfrau.,Hermann Lingg.,5,6,Anthologie Deutscher Lyriker seit 1850,b'1865',"Kneschke, Emil"
19,"Flack're, fernes Licht im Thal,Durch die Nacht mit leisem Blinken:Noch vor Morgen wird dein StrahlEndlich in sich selbst versinken!Rausche, singe, schöner Fluß!Dein Gesang wird fortbestehen,Aber jede Welle mußEndlich doch im Meer vergehen.Nachtviolen, süß und starkDuftet ihr durch diese Lauben;O, wie wißt das feinste MarkJhr der Erde schnell zu rauben!Von der warmen Nacht geküßt,Wißt ihr schnell es auszuhauchen,Eh' ihr selber wieder müßtEure Köpflein untertauchen.Aus dem tiefen, blauen RaumPerlt ihr leuchtend, goldne Sonnen,Kommt und schwindet, wie ein Traum;Doch gefüllt bleibt stets der Bronnen.Und nur du, mein armes Herz,Du allein willst ewig schlagen,Deine Lust und deinen SchmerzEwig durch den Himmel tragen?Andre Blumen, andre Wellen,Andre Sterne, andre Herzen,Andre Freuden, andre SchmerzenWerden unerschöpflich quellen,Und, eh' wir noch gar verglommen,Ganz uns auszulöschen kommen.Ewig ist — begreif' es, duSehnend Herz — nur deine Ruh'!",l0040277,"Flack're, fernes Licht im Thal.",Gottfried eller.,8,4,Anthologie Deutscher Lyriker seit 1850,b'1865',"Kneschke, Emil"
20,"Ich habe nie gesäumt und nie geträumt,Wo Jugendlust beim Becher hoch geschäumt!Doch einst in trüber Stunde fiel mir ein:Guck nicht zu tief ins volle Glas hinein,Der lahme Bote humpelt hinterdrein!Ich mied den Wein, da ward ich bleich und krank,Drum faßt' ich mir ein Herz und trank und trank,Wie sonst als jugendseliger Gesell,Und trank empor mich zur Erkenntniß schnell:Die Sonne lacht doch nur im Becher hell!Ich küßte gern des Schenken blondes Kind,Die Knospe schwoll zur Blüthe mir geschwind.Doch einst in trüber Stunde fiel mir ein:Guck nicht zu tief ins blaue Aug' hinein,Die schöne Flamme möcht' ein Jrrlicht sein!Die Liebe schlug ich in den Wind sogleich,Und wieder ward die Wange mir so bleich!Ein Schelmenaug', in dem ein Frühling sproß,Ein neuer Himmel lockend sich ergoß,Nahm von der stummen Lippe mir das Schloß!Schwing' deinen Fittig, Sorge, trüb und schwer,Dein finstrer Blick erschreckt mich nimmermehr!Mir sei die Welt fortan nur Morgenschein,Im Zecherkreis soll meine Losung sein:Mein Herz der Liebe, mein Gesang dem Wein!",l0040071,Weinlied.,Adolf Bube.,5,5,Anthologie Deutscher Lyriker seit 1850,b'1865',"Kneschke, Emil"
21,"Er hat kein Geld! — das will beiläufig sagen:Er ist vom Himmel platt herabgefallen;Er möchte singen und er kann nicht lallen,Er möchte Geist und Herz sein, und ist Magen;Jst, anstatt Dampfer, fünftes Rad am Wagen,Drückt sich vorbei an warmen Speisehallen,Darf in der Tasche nur die Fäuste ballenUnd seinem Appetit ein Schnippchen schlagen.Er hat kein Geld! das will präcise heißen:Er hat nicht Raum, nicht Zeit auf weiter Erde,Hat Nüsse und Galläpfel aufzubeißen;Er ist der Harlekin der Schützenscheibe,Ein leerer Topf auf wohlgeheiztem Herde,Und eigne Grabschrift bei lebend'gem Leibe.",l0040236,Er hat kein Geld.,Rudolf Hirsch.,4,3,Anthologie Deutscher Lyriker seit 1850,b'1865',"Kneschke, Emil"
22,"O ich betrübter Freiersmann,Ich such' nach meiner Braut,Die ich doch nirgends finden kann,Jst sie mir schon getraut.Du bist nicht fern, du bist nicht nah,Wo find' ich dich, Germania?Germania!Du bist nicht schön, du bist nicht jung,Und doch lieb' ich dich sehr.Daß ich dich lieb', ist mir genung,Und das betrübt mich schwer.Ich ruf nach dir, du alte Braut,Ich ruf' dich still, ich ruf' dich laut:Germania!Ich suchte dich am DonaustrandUnd auch beim Vater Rhein,Ich suchte dich im Böhmerland,An Elbe, Weser, Main.All überall Germania,Und doch nicht hier, und doch nicht da:Germania!Ach bist du schon verwelkt, derweilMein Herz noch glüht und blüht?O komm doch endlich alleweil,Bevor die Jugend flieht.Jungfrau, Jungfrau Germania,Annoch sind deine Freier da!Germania!",l0040292,Germania.,Gustav Kühne.,4,7,Anthologie Deutscher Lyriker seit 1850,b'1865',"Kneschke, Emil"
23,"Wann laue Sommerlüfte wehn,Und späte Nacht die See verdunkelt,Dann könnt ihr in der Brandung sehn,Wie jede Welle glänzt und funkelt.Ein Ruderschlag, ein Griff der HandErweckt die hellsten Farbenspiele,Und goldne Furchen bis zum StrandZieh'n hinter dem geschwinden Kiele.Meerleuchten heißt dies Phänomen;Der Kenner will es expliciren:Er läßt's elektrisch bald entstehn,Und bald von Weich⸗ und Wasserthieren.Er irrt, wie denn die WissenschaftDie Wahrheit niemals ganz getroffen;Nur vor des Dichters SeherkraftLiegt auch dies lichte Räthsel offen.Er spricht: Die hellen Wellen sindDie letzten, liebenden GedankenVon allen denen, die in WindUnd Wetter sanken und ertranken.So oft der Wind zum Lande steht,Geschieht's als ob er ihnen riefe;Ein Regen und Bewegen gehtDurch ihres Kirchhofs feuchte Tiefe.Jhr Geisterblick starrt unverwandtNach der geliebten Heimath Küsten;Ein Fuß erhebt sich, eine Hand,Wie wenn sie sie erreichen müßten.Doch mit Polypenarmen hältDas Meer zurück, was es genommen;Des Abgrunds dunkler Vorhang fällt,Sie können nicht nach oben kommen.Nur ihrer Sehnsucht Grüße trägtDie See mitleidig ans Gestade,Wo sie sich leuchtend überschlägtAuf der verlor'nen Lieben Pfade.Und aus dem Schaum scheint ein Gesicht,Ein bleiches, traurig aufzutauchen,Ein flehendes: Vergiß mein nicht!Im Nachtwind leise zu verhauchen.",l0040097,Meerleuchten.,ranz Dingelstedt.,10,4,Anthologie Deutscher Lyriker seit 1850,b'1865',"Kneschke, Emil"
24,"So herzlich küsse jeden Kuß,Als dächtest Du, der letzte sei's!O blicke jeden Blick so heiß,Wie man beim Scheiden blicken muß!Hängt Seel' an Seele noch so bang,Die Stunde kommt der letzten Noth!Nahmst du nicht Abschied lebenslang,Wie überlebtest du den Tod?",l0040233,Mahnung.,Paul Heyse.,2,4,Anthologie Deutscher Lyriker seit 1850,b'1865',"Kneschke, Emil"
25,"Was Dich erfreut, was Dich bewegt,Verschließ' es treu in Deiner Brust,Der scheelen Blicke Neid erregtDes Frohsinns blumenheitre Lust.Das Herz, von Liebe still umhegt,Treibt Blüth' und Früchte fort und fort,Die keines Wetters Blitz zerschlägt,Die keine Sommerschwüle dorrt.Mit einer Seele, die Dich liebt,Erhaben über Menschenstreit,Genieße, was die Erde giebt,In seliger Verborgenheit.",l0040064,Rath.,Adolf Böttger.,3,4,Anthologie Deutscher Lyriker seit 1850,b'1865',"Kneschke, Emil"
26,"Das Frühroth schimmert über den hohen Nil,Die Lotosblume schwankt in des Windes Spiel,aVon nächt'gen Träumen noch ist der Riese matt,Er träumte von der herrlichen Lilienstadt,Wohin Aurora ihn getragenAuf dem geflügelten Rosenwagen.Dann aber um sein schweigendes Bild erklangDer Weihevögel nächtiger Kampfgesang,Unheimlich Krächzen, grelles Kreischen,Blutiges Streiten und wild' Zerfleischen.Verstummt vor nächt'gem Grau'n der gespenst'gen SchaarErblickt der Riese jetzt auf des Lichts AltarDen ersten Strahl! In freud'gem RegenJauchzt ihm der tönende Gruß entgegen.So grüß' ich dich, das durch die Gewölke bricht,Frühroth der Geister, tagender Freibeit Licht,Noch Ohr und Auge müd' vom WaltenKämpfender düsterer Nachtgestalten.Mein Herz erbebt, dem tönenden Bilde gleich!Die Zukunft grüß' ich, freudiger Ahnung reich!Des Geistes schlummernde AurorenSeh' ich zum Lichte der Welt geboren!Die alten Sphinxe ahnen die Sonne nicht,Die stumme Wüste grüßt nicht das ew'ge Licht!ür",l0040163,Memnon.,Rudolf Gottschall.,7,3,Anthologie Deutscher Lyriker seit 1850,b'1865',"Kneschke, Emil"
27,"Es lauschte und rauschte die Frühlingsnacht,Wir saßen am Gartengelände,Der Mond hielt einsam am Himmel die Wacht,Du gabst mir schweigend die Hände.Es wankten und schwankten duftgetränktDie Blumen, der Glühwurm sprühte,Du hattest auf meine Schulter gesenktDein Haupt, die Lockenblütbe.Es zagte und klagte die NachtigallFernab in den duftenden Linden,In deinem Herzen den WiederhallVermochte mein Herz zu finden.Ich fand und verstand den heimlichen LautUnd küßte dir Lippen und Wangen,Und hielt voll Wonne als meine BrautDich stumm und schweigend umfangen!",l0040594,Es lauschte und rauschte die Frühlingsnacht.,Erwin Wester.,4,4,Anthologie Deutscher Lyriker seit 1850,b'1865',"Kneschke, Emil"
