,text,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg
10,"Kannst Du mich mit allen meinen Schmerzen tragen?Oh, soschluchz ich Dir Dank, schluchz ich Dir Dank.Bist Du so stark und kannst Du mich mit meinen Freuden tragen?Oh, soschluchz ich Dir Dank, schluchz ich Dir Dank.Kennst Du meine schauerlichen Einsamkeiten, mein Entsagen?Oh, soschluchz ich Dir Dank, schluchz ich Dir Dank.Und brauch ich nie mehr in die Kissen mein Elend zu klagen?Oh, soschluchz ich Dir Dank, schluchz ich Dir Dank.Es schwimmt Jasminduft schwül im kühlen Heugeschwäle,und der Hollunder hat die scharfe Süßigkeit,die aus erhitzten Mädchenleibern prickeltan Juniabenden — wie heut:wo Deine scharfe Süßigkeit mich trunken machtwie der Hollunderund die Heuduftwellen und die schwimmendeSchwüle des Jasmins. Und sieh,dort funkt ein Johanniskäfer auf,und dort,und da,und hier und da und dort — ein grünes Funkenglimmern,ein Sterntanz durch die Nacht.Hier zwischen diesen hohen Bäumen drücktsich schwer und weich auf uns das Dunkel, drücktso schwer und weich Deine Hand.Und Deine Nähe, die wie der Hollunder ist.Und soll ich denn nie wieder einsam sein?Oh, soschluchz ich Dir Dank, schluchz ich Dir Dank.Und Du bist mein? undich bin Dein? Oh soschluchz ich Dir Dank,schluchz ich Dir Dank.",l00120017,Johannisnacht,"Brandenburg, Hans",4,7,"Die Erde. Neue Dichtungen von Waldemar Bonsels, Hans Brandenburg, Bernd Isemann, Will Vesper. München 1905/6.",b'1905-06',"Bonsels, Waldemar"
11,"Ich stand am Wasser. Fern auf blanken Schildenwiegte sich weißes Licht.Zu meinen Füßen rührte es sich nicht,es trübte nur in plötzlichen Gebildenmein grün gespiegeltes Gesicht.Und einmal trat das Alter in die Züge,bleifarben sah ich Kinn und Wange schrumpfen,des Daseins ungeheuerliche Lüge!mein eignes Bild, es schaute mich mit stumpfenverräterischen Blicken an. Mit kaltem Schreckenschien mich mein Leben aus der Gruft zu necken.Nein, nein! — Ins Ewige hinüberwelken! —Zurück ins Leben? Aus der Tiefe steigtein Duft von Tod, von zärtlich-starken Nelken,ringsum die Weite, Erd und Himmel, schweigt.Schwer steht der Augenblick im ewig Schwanken,Sterben ist Pflicht:So schäumt das bange Zwielicht einer Seeledes Todes Kraft in strahlende Gedanken.Da gedachte ich der Teerose, der schlanken,in Deiner Hand.Vom Tau gekröntwar sie, und Deine Hand,vom Leben nicht verwöhnt,war weiß im duffen Grün und hielt sie steif.Sie zitterte inbrünstig, goldig, reif.""In reifer Kraft trägst Du des Welkens Zeichenmit einer Hingebung so ohne gleichen,des Duftens nimmer müd und nimmer sattdes Welkens und vom vielen Duften matt.""So sprach es in mir: Leiden und Vollbringen!So nimm das Dunkel unter deine Schwingen,fürchte nicht!Sterben ist Pflicht.Schwer steht der Augenblick im ewig Schwanken,und leuchtend wie das ewige Gerichtdes Todes Kraft im strahlenden Gedanken.",l00120028,>Am Wasser,"Isemann, Bernd",5,11,"Die Erde. Neue Dichtungen von Waldemar Bonsels, Hans Brandenburg, Bernd Isemann, Will Vesper. München 1905/6.",b'1905-06',"Bonsels, Waldemar"
12,"Wir lebten tief in Frauenseelenund Weibesanmut uns hinein —Ach, könnten wir das nur verhehlen,wir würden bald Geliebte sein.Uns fehlt das Reizvoll-Wundersame;das ist es, was uns ewig hemmt:Es ist den Weibern unser Namenicht neu und nicht verlockend-fremd.Wir haben viel im Weib gelesen,drum nahmen wir so vieles an:Wir sind ein Stück von ihrem Wesengeworden, wir sind nicht mehr Mann.Sind ihnen eine wunderbareverlorne Jugendmelodie.Sie streichen leis uns durch die Haare,denn unsre Lieder rühren sie.Oh, wären kühn wir und verwegen,erobrungsfrech und siegestoll —Uns macht die Frau so süßverlegen,so schüchtern und gedankenvoll;wir schreiben Lieder statt zu sprechen,wir küssen nur die Hände ihr,und wir vergöttern, statt zu brechen,und statt zu lachen, beten wir.Und spinnen einmal Liebesfädenzu unsrer Hand von Mädchenhand,zu Liedern wird all unser Reden,wir werden viel zu imposant.Wir rüsten uns zum Schöpferwerke,zum Formen einer großen Braut,wir zeigen so erhabne Stärke,daß ihnen allzuhäufig graut.Wir werden Schöpfer und wir schaffenuns einen Menschen, der wie wir,wir geben Glut dem Weib und Waffenund geben unsren Glauben ihr.Wir geben ihr die Kraft ins Leben,den Mut zur freien, großen Tat,und wir sind die, die alles geben,und pflanzen eine heilge Saat.Wir Toren! die wir niemals lernten,daß, was wie wir ist, uns nicht liebt —Es wird, was wir gesät, einst erntenein andrer, der nur nimmt, nicht gibt.Wir haben in ein Herz getragen,was eines andern Liebe frommt,wir müssen bitterlich entsagen,wenn unsrer Saat die Ernte kommt.Es weben reinste Frauenhändeum unsre Stirn ein großes Lied,ein Lied, des wunderstarkes Endeuns einmal in den Himmel zieht.Doch brechen durch das zarte WebenSturmtöne unsrer Leidenschaftvoll Sehnsucht, denn wir wollen lebenund sind voll ungestümer Kraft.Doch weil wir nie das Glück gefundender Liebe, wurden wir so scheu,es bluten die geheimen Wundender Sehnsucht alle Tage neu.Drum gehn wir oft so durch die Buchendes Nachts und sehen nichts als Weiß…Es ist ein töricht, kindisch Suchen,doch sind wir so unendlich heiß.So suchen, suchen wir das Schöne,weils rätselhaft und tiefgeheim,doch unsre goldensüßen Töne,sie quellen aus so bittrem Seim:Denn wir sind die, die nicht begehrt sind,und sind doch jung an Seel und Leib —Die wir allein des Weibes wert sind,uns liebt kein Weib.",l00120015,"Schluß-Choral [""Lieder vom Weibe""]","Brandenburg, Hans",9,8,"Die Erde. Neue Dichtungen von Waldemar Bonsels, Hans Brandenburg, Bernd Isemann, Will Vesper. München 1905/6.",b'1905-06',"Bonsels, Waldemar"
13,"Und dann? Und dann?Eine dumme Frage,die das Leben alle Tagevon neuem mit neuen Geschenken beschämt.Und immer wieder stehen wir vergrämtund sehn das Leben müde an.Und immer wieder krampfts in uns hinauf,gehn dunkle Brunnen in uns auf.Unten trauert die Nacht darin.Die Seele setzt sich auf den Rand,hinunter wollen Aug und Handund fangen nach des Lebens Sinn.Wenn eine Träne hinunter rollt,zittert im Schwarz ein Ring von Gold.Die Seele lächelt wieder,und bückt sich tiefer nieder.Tiefer, tiefer hinunter.Einmal taucht sie unter.Ein milder Glanz erhelltden Grund. Das Wasser welltaufleuchtend gegen die Wände an....zerschellt..und dann? ..",l00120036,Und dann!,"Vesper, Will",1,23,"Die Erde. Neue Dichtungen von Waldemar Bonsels, Hans Brandenburg, Bernd Isemann, Will Vesper. München 1905/6.",b'1905-06',"Bonsels, Waldemar"
14,"Ein endlos langer trüber Feiertagwie ein gewaltiges erzwungenes Gähnen,und stets der gleiche müde Glockenschlag,und die Erinnerung so vieler Tränen, —und halber Ernst, halb Ironie:und komische Rührung, man weiß selbst nicht wie —das ist der Tag der Toten,auch meiner Toten.In braunen Fetzen stehen die Platanen,und die Allee ist noch von gestern naß;fast fehlt der Mut, sich da hindurch zu bahnen,und mir erscheint es wie ein schlechter Spaß,dies Menschendrängen lässig voll Behagenmit Mänteln, Schirmen und mit Kinderwagen,das ist der Tag der Toten,auch meiner Toten.Und dann in Schwarz ein rotgeweinter Blickvon irgendwo und wie ein Blitz vorüber:Ich seh mich um, das war viel altes Glück!Was gilts? Mir ist solch altes Glück noch lieber;könnt ich so weinen und mich still verschließen, —und schließlich, — jeder Schmerz ist auch Genießen,das ist der Tag der Toten,auch meiner Toten.Der graue Himmel saugt die Glocken auf,der Kirchhof ist voll heimlicher Gestalten.Vom großen Kreuze funkelt neu der Knaufund jedes Grab ist nett und rein gehalten,wie jeder kann und mag. — Und da die nette Kleine,im roten Kleidchen schlüpft sie um die Steine. —Das ist der Tag der Toten,auch meiner Toten.",l00120021,Allerseelen,"Isemann, Bernd",4,8,"Die Erde. Neue Dichtungen von Waldemar Bonsels, Hans Brandenburg, Bernd Isemann, Will Vesper. München 1905/6.",b'1905-06',"Bonsels, Waldemar"
15,"Wie der Gedanke arm und müde macht —Wenn ich in heiße Decken mich verwühltund Dein, nur immer Dein gedacht —Und draußen vor dem Fenster spültdas Wasser rasch und quälend durch die Nachtund lacht und höhnt, und tausend Fratzen hetzenblödsinnig Lachen auf mich. Wolkenfetzenziehn oben grinsend über Mond und Licht.Und nur der Wind, der mit den Bäumen spricht,sagt mir von Stillesein, von liebevollen,ersehnten Träumen, die mich trösten sollen,... von Träumen.Wie oben in das Lichtdes Himmels langsam sich die Zweige senken,da seh ich blaß und zitternd Dein Gesichtaus großen Augen heiß mir Liebe schenken.Sich neigen, neigen und mir leise sagen:Ich will Dich ganz mit allen Qualen tragen.Wie der Gedanke arm und müde macht.",l00120033,In Qual,"Vesper, Will",4,1,"Die Erde. Neue Dichtungen von Waldemar Bonsels, Hans Brandenburg, Bernd Isemann, Will Vesper. München 1905/6.",b'1905-06',"Bonsels, Waldemar"
16,"Schlug das Leben tiefe Wunden?Seine Schmerzen sind sein Segen.Kühl in unsre Sehnsucht legensich die Träume vom Gesunden.Seligkeit ist Not in Gluten.O der Sonne Glauben halten!In der Sonne blühn und bluten.Alle Ruhe ist Erkalten.Dunkel harrt der tiefsten Frage,unser Herz bleibt wankelmütig.Aller Schlaf ist kurz und gütig. —Fernher kreist das Licht zum Tage.Einst war ich ich selber, froh, ach froh.Nun schreite ich neben mir her.Stunde für Stunde. Zertrennt. Oh sokühl und erstorben und schwer.— Senkt sich Ruhe? — Schleier niederrauchen.Blicke, die zusammentauchen,gleichen sich.Hände, die sich nicht mehr brauchen,reichen sich,alte Sehnsucht neu zu binden.Und der Geist schwirrt aus, zu finden,was die erste Einheit jäh zerbrach.Vage Träume huschen nach.— Einst hob sich geblendet ein blasses Gesicht:Aus blutbrausendem Taumel, marmorlicht,gab sich das Leben, nackt und schlicht.Herzblut erstürzte sich. Sehnsucht zerbrach.Ein Knabe auf seinen Knieen lag.Still Herz, still, was suchst Du danach.Neues Leben, das altes zerbrach.Still — im Schlafe will sich finden,wieder binden,was das Leben tödlich traf.",l00120011,Bei Nacht,"Bonsels, Waldemar",8,5,"Die Erde. Neue Dichtungen von Waldemar Bonsels, Hans Brandenburg, Bernd Isemann, Will Vesper. München 1905/6.",b'1905-06',"Bonsels, Waldemar"
17,"Vielleicht mußt Dus noch tausendmal empfinden,wie verwandt wir sind in unserm Leid,in aller unsrer Einsamkeit,und dann erst — wirst Du mich ganz finden.Vielleicht wird erst die Zeituns fest aneinander binden.Du hast zu tief und schwer gelitten,als daß Du in jähen, stürmenden Flammen wild erobert werden kannst —Um das will ich Dich bitten,was Du an stillem Leid gewannst.Uns Ewig-Sehnsüchtigenwerden selbst im höchsten Erfüllendie Herzen niemals leicht;neue Ziele müssen sich uns enthüllen,wenn wir mit unsern kranken, flüchtigenFüßen lang erstrebte endlich erreicht.Wenn wir einst alles Träumen und Hoffen,das längst zu Tode getroffen,all unsre toten Wünsche und Enttäuschungen,alles, um das wir vergeblich gerungen,wenn wir unser tiefstes Wissen,das uns das Leben gab, indem es uns alles entrissen,wenn wir das alles zusammenlegen —ruht darauf nicht doch ein großer Segen?",l00120019,Briefblatt,"Brandenburg, Hans",5,1,"Die Erde. Neue Dichtungen von Waldemar Bonsels, Hans Brandenburg, Bernd Isemann, Will Vesper. München 1905/6.",b'1905-06',"Bonsels, Waldemar"
18,"Endlich hast du Ruhe, deine Villaund deinen Garten draußen vor der Stadt,und bist allein, gehst selbstgeharkte Wege,abends, wenn die Amseln singen, siehst den Waldstiller, und fern die Stadt einschlafen.Besuch, ""Visite"", kommt nur selten noch heraus.All dein Warten auf Einsamkeithat dir die Zeit erfüllt.Und eine Weile ist dir leicht.Du atmest auf. Die Stille tut dir wohl,und wächst und wächst. Des Windes leiser Gangnur kommt wie Menschentritt.Und immer stiller, daß schon das Blatt,wenn es leise fällt,symbolisch dunkle Stimme hat,und du erschrickst. — Wie alles nun erst spricht.Du siehst der Welt nur näher ins Gesicht.Wie dicht dir alles rückt,was sonst der Menschen alberner Lärm erstickt,sich an dich drängt,sich dir aufzwängt.Die Stille gellt.Unheimlich wächst ein fahl Lichtund du schreist nach Menschen.",l00120040,Die Stille,"Vesper, Will",3,12,"Die Erde. Neue Dichtungen von Waldemar Bonsels, Hans Brandenburg, Bernd Isemann, Will Vesper. München 1905/6.",b'1905-06',"Bonsels, Waldemar"
19,"Ich weiß von zu viel Widerwärtigkeitenin Kemenaten und auf grüner Au:Als Glanz-Symbol von Fingerfertigkeitenerscheint mir heut Dein Halbmond, Liebe Frau.Die fade Kraft gesegneten Verhaltensist mir verhaßt. Es stinkt der Tod darin.Die Kraft-Verruchtheit sündigen Gestaltensdrängt auf die Ewigkeit des Lebens hin.Schwer lasten dunkel unter Silberfirnendie Farben-Düfte, die Dein Altar rauchte.— Wir tragen Sternenkränze an den Stirnen,die Todgeweihten, die das Leben brauchte.",l00120009,Madonna. Ein Gebet,"Bonsels, Waldemar",3,4,"Die Erde. Neue Dichtungen von Waldemar Bonsels, Hans Brandenburg, Bernd Isemann, Will Vesper. München 1905/6.",b'1905-06',"Bonsels, Waldemar"
20,"Und aus durchblühter, verworrener Fülleblaut schon des Sommers leuchtende Stille.Die Erde wird lieblicher Tag für Tag.Grell loht ein Leben auf aus toten Nöten.Auf krampft ein Wille aus verwelkter Zeitund jauchzt sich stählern über neue Rötenin Zuversicht durchsonnter Ewigkeit.Schon klingt mein Lied. Schon klingt mein Lied!Meine Erde wartet. Die Erde glüht!",l00120012,Vor Sommer,"Bonsels, Waldemar",3,2,"Die Erde. Neue Dichtungen von Waldemar Bonsels, Hans Brandenburg, Bernd Isemann, Will Vesper. München 1905/6.",b'1905-06',"Bonsels, Waldemar"
21,"Schmachtet Deine Geige weiter? —weiße Birken, weiße Weiher —Werden Deine Töne breiter? —Myrthendickicht, rote Schleier —Wirst du ohne Wort vertrauen?Siehst du? Sieh, o weiß im Blauenein Krönlein tanzt auf blassem Strahl,ein Rauschen und Sprühen: Höh und Tal —und Wipfel, die beschienen sind.Du schweigst, du schweigst? —Zwei goldne Vögel paaren sich im Wind.Tastet deine Geige weiter?Stärker, stärker! — Stark und licht!Abendhimmel — Flammenscheiter,blinder, gläubiger Erdenschreiter,selige Liebe, reicher Verzicht.",l00120024,Orpheus,"Isemann, Bernd",3,5,"Die Erde. Neue Dichtungen von Waldemar Bonsels, Hans Brandenburg, Bernd Isemann, Will Vesper. München 1905/6.",b'1905-06',"Bonsels, Waldemar"
22,"Die Bucht liegt weiß versandetvom Meere abgetrennt.Eine Muschel kommt gelandet,und Venus ungewandetentsteigt dem blauen Element.Das feuchte Knäuel goldner Lockenpreßt sie auf ihren Schoß,fern läuten kecke Herdenglocken,am Himmel treiben Rosa-Flocken,sie lächelt bloß.Die Winde führen Prachtgewänder,Geschmeid und weiches Linnen beimit Purpurstreifen um die Ränder,das Haar zerteilen grüne Bänder, —der Hirt spielt die Schalmei.Die Herde treibt in trägem Gangevorbei durchs enge Felsentor —Was leuchtet dort am öden Hange?Ihm schießt es brennend in die Wange,und zitternd tritt er vor.Er küßt die langen schmalen Händewie ein Verrückter willenlos,er saugt der Lippen Feuerbrände,den Gürtel löst er um die Lende, —sie lächelt bloß.",l00120032,Venus,"Isemann, Bernd",5,5,"Die Erde. Neue Dichtungen von Waldemar Bonsels, Hans Brandenburg, Bernd Isemann, Will Vesper. München 1905/6.",b'1905-06',"Bonsels, Waldemar"
23,"Du weißt, was mich mit Macht begeistern kann,ein freies Wort und große stolze Tat —Was aber könnte mich dem bittren Banndes Worts entziehen, das so schmerzlich bat:""Bin ich denn soviel wert?"" —Ein Kind erwartungsstill, nun heiß begehrtmit einem Mal, und viel geliebt von allen, —wie um sie her des Schicksals Würfel fallen,halb Spiel, halb Schuld, — von Rausch und Qual verzehrt,wie sie erwacht, und alles um sie herversinkt, sie sieht sich über einem Meerdes Elends schweben, das sie bang verklärt:""Bin ich denn soviel wert?"" —",l00120029,Lukrezia,"Isemann, Bernd",2,8,"Die Erde. Neue Dichtungen von Waldemar Bonsels, Hans Brandenburg, Bernd Isemann, Will Vesper. München 1905/6.",b'1905-06',"Bonsels, Waldemar"
24,"Lose Wolken im Sonnenlicht,das nicht auf die Erde will.Meine Seele hat ihr Marmorgesicht.Die Zeit steht heute still.Ein Mädchen geht vergessenen Wegam Mittag mit bloßen Füßen. —Was ich in den wehenden Sonnenschein leg,ist Sehnsucht mit frostigen Grüßenund schmalem Lächeln an alte Not.Heut lächeln alle Wunden —Ich fühle, in solchen Stundensteht dicht, dicht neben mir der Tod.",l00120008,Der Tod,"Bonsels, Waldemar",3,4,"Die Erde. Neue Dichtungen von Waldemar Bonsels, Hans Brandenburg, Bernd Isemann, Will Vesper. München 1905/6.",b'1905-06',"Bonsels, Waldemar"
