,text,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg
10,"Ein bang Gewölk zieht rings herauf;er kommt, er naht, der Föhn.Horch! horch! schon rauscht sein Sang herabvon ewigen Eiseshöhn.Seine Feuerseele fand wohl nichtda oben, wonach ihn sehnt.Nun braust er in der Menschen Tal— horch! wie er sucht und stöhnt.Er heult durch den Hochwald — er fand wohl nicht,er stürzt sich tief in den See,er wühlt in den Wogen — er fand wohl nicht,es reißt ihn wieder zur Höh!Er singt an hoher Felsenwand,in jeder traurigen Kluft.Nun zagt sein schweres Klageliedweit durch die leere Luft.Hör jetzt den wilden Verzweiflungsschrei!Brechen jetzt will er die Welt!Da ächzet der Wald, von der Felswand ein Blockdonnernd in Tiefen zerschellt!Ich wollt', der Wirbel jetzt packte michund schmetterte mich in den Grund!Und er kommt! und er naht! und ich spür's: das ist...jetzt... jetzt meine letzte Stund...Jetzt packt er mich... jetzt... — jetzt steht er — still?Plötzlich... was mag ihm sein? —Er streichelt weh mir über die Hand:""Ich grüße Dich — Bruder mein.""",l0070006,Föhne,"Borngräber, Otto",7,4,"Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.",b'1911',"Friedrich, Paul"
11,"Ihr alle seid noch draußenMit eurem Sein und Sinnen,Mir aber wird das AußenSchon ganz zu einem Innen.Was frommen mir die Länder,Wo sich die Lüge hält?Mir sinken wie GewänderDie Wünsche dieser Welt.Ich habe kein Geleite,Als klarer Quellen Takt,Wenn ich zum Vater schreite,Und bin in allem nackt.Durchsichtig wird die Hülle,Die einst mein Wesen war,Und meine tiefste FülleGlänzt mild und morgenklar.Mein Weg kennt keine Ferne,Nicht Flamme noch Begehr,Und selbst die stillsten SterneSind mir nicht Brüder mehr.Ich habe ihre StilleIm Traum schon überlebt,Daß mein erlöster WilleVon sieben Himmeln schwebt.Was mir der Traum vertraute,Huscht scheu durch meinen GangUnd siedelt in die LauteSich ein als Gottgesang.Schon fehlt als Klang der KlängeAuch nicht der reichste Reim:An Vaters Herzen hängeIch singend, nun daheim.",l0070091,Gesang des Klausners,"Silbergleit, Artur",4,8,"Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.",b'1911',"Friedrich, Paul"
12,"Sie haben lange Fahrt gemacht,müd kehren sie heim um Mitternacht.Die Leiber schwanken wie glimmender Rauch,das Roß scharrt tonlos hinterm Strauch.Sie sprechen nicht und nicken nicht,sie tragen ein schweres Gottesgericht.Nur von der Lanze zitterndem KnaufDa flackern hellblaue Flämmchen auf.Schwer zögernd schwankt des Helmbuschs Pracht.Das leuchtet durch Nebel und Mitternacht.Sie kennen nicht Glück mehr und Leid und Not.Sie tragen im Herzen tiefseligen Tod.Den bringen sie stumm aus heimlicher Schlachtder bangen Fraue um Mitternacht.",l0070048,Hellblauer Fliederstrauch,"Kramer, Adolf",7,2,"Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.",b'1911',"Friedrich, Paul"
13,"Ich will dich nicht als Sklaven sehnZu meinen Füßen. Stolz und freiSollst du über allen andern stehn.Sollst nichts Geringes um mich wagen.Nicht deinen Nacken beugen, — sollstDein Haupt hochaufgerichtet tragen.Und neig dich mir nur gnädig und strahle mir mild,Aber — verschmähe selbst meine Ketten —Du, du mein Götterbild!",l0070069,Auf hohem Piedestal,"Robertus, Gerda von",3,3,"Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.",b'1911',"Friedrich, Paul"
14,"Warum fliegen die Wünsche so hoch?Müssen's doch wissen,Daß sie hoch oben im Blauen verwehen,Mit den flatternden Wölkchen zergehen,Daß sie bald elend zu Boden gerissen —Warum fliegen die Wünsche so hoch?Und doch können sie es nicht lassen,Möchten Erd' und Himmel umfassenUnd der Sonne ins Antlitz schaun —Und in der azurenen ReineAus den Fäden von goldnem ScheineIhren Träumen ein Nestchen baun.Irgendwo lockt unendliche Schöne,Zittern ewigen Glückes Töne,Und ewig zieht's den Wunsch ihnen nach —Und was tut's, wenn in endlosen RäumenAn des Traumlands flimmernden SäumenEr sich die schwärmende Schwinge brach?!",l0070040,Wünsche,"Goldschmidt, Kurt Walter",3,6,"Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.",b'1911',"Friedrich, Paul"
15,"Aus alten Briefen steigen Bilder aufWie Geister, die ein dumpfes Grab verschloß —Das drängt aus Zeit- und Seelengrund herauf,Von Frauen, Freund und Feind ein Schattentroß...Meiner Erinnerung BeschwörungswortGab ihnen kurzen Lebens Frist und Schein —Nun ziehen sie aus ihrem RuheportZu allen Toren meines Herzens ein...Und mancher Schatten sieht mich so verwirrtMit hohlen, lebensücht'gen Augen an —Und greifbar, wie ein dunkler Vogel schwirrt,Drängt sich's mit Geisterkraft an mich heran.Mit tausend Lippen saugt sich Lieb und HaßAus Grabesnacht an meiner Seele fest —Doch durch die Scharen wandelt stumm und blaßEin fremder Geist, der sich nicht deuten läßt...Der lächelt mir mit LiebesmondenblickWie eines Traumbilds Auferstehung zuUnd grüßt wehmütig mich und mein GeschickUnd winkt die wildverworrne Schar zur Ruh'...",l0070036,Alte Briefe,"Goldschmidt, Kurt Walter",5,4,"Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.",b'1911',"Friedrich, Paul"
16,"Wenn nur du mich nicht verläßt,Nicht wie Mörtel von mir fällst,Und noch im RuinenrestMeiner Seele Säulen hältst,Treuer als der Efeu bleibstUnd des AbendsonnenscheinsSchrift in meine Runen schreibstWie ein Zittern des Verzeihns.Wenn nur du mich nicht verläßt,Werde ich den Sturm bestehnUnd an keinem TodesfestMeine Säulen sinken sehn.Denn du wirst der hehrste HaltMeinem stürzenden GesteinUnd den Pfeilern aus BasaltSäule aller Säulen sein.",l0070095,Die Säule,"Silbergleit, Artur",2,8,"Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.",b'1911',"Friedrich, Paul"
17,"Ihr, die ihr einen Stammbaum habtUnd mit ihm durch Glück und durch Unglück trabtUnd zu wissen glaubt, was für BlutEuch im Herzen schwehlt oder träge ruht —Ihr könnt mir nicht sagen, aus welchem GebrausVon Stolz oder Elend ich kroch heraus,Noch was für Menschen vor langen JahrenMeine Ahnen, die ich nicht kenne, waren.Auch ich weiß das Rätsel nicht zu lösen,Doch ich fühle Millionen verschiedenster WesenIn mir sich bekämpfen.Und weiß ich, wievielIch selbst bin in diesem verworrenen Spiel?Wenn ich Abends am Fluß, wo Fabriken dröhnen,Meine Ahnen sehe als Bettler, die frönenOder Apachen, verrohte, verwegne,Deren Gestalten ich streifend begegne,Oder wenn ich in meinen KissenReglos liege in DämmernissenUnd mich plötzlich ein Schauer durchgleitet,Daß mein Blick sich angstvoll weitet,O, dann wünsch' ich aus tiefen SchmerzenEuren Tod in meinem Herzen,All ihr Weibtiere, Damen und Seelen,Die mir im Blute tanzen und schwehlen;Liebesvetteln mit dürren Hirnen,Keusche Jungfern, Freudendirnen,Wilden Rudels wüstes Gehetze,Frauen vom Meer, Frauen vom Land,O, meine Mütter, ihr Gegensätze!",l0070032,Rassen,"Friedrich, Paul",1,30,"Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.",b'1911',"Friedrich, Paul"
18,"Auf Madonnas altem BildeBlühen so durchseelte HändeAus dem Duft von blauer Milde,Daß ich wieder die LegendeVon den leisen Lilien glaube,Die zu Händen sich gebogen,Auf die gern die FriedenstaubeFrommen Fluges kommt gezogen.Aus dem Geriesel zarter Spitzen,Dem kraus durchbrochenen Seidenzwinger,Seh' ich in müder Schönheit blitzenDie bleiche Demut Deiner Finger.Sie ruhen träumend, fast gefangenIn ihren duftigen GewebenUnd haben nicht mehr das Verlangen,Hinauszutasten in das Leben.Einst zog sie eine Stimme stärker,Nur eine liebe Hand zu fassen.Und blieben leer. Der seidne KerkerSieht sie ergeben und gelassen.Sie wollen nur noch dumpf sich rühren,Um ihren Frieden zu erflehen,Und nicht mehr an den harten TürenUm fremde Liebe betteln gehen.Bin ich verachteter, geringer,Weil ich so selten Blumen trugIn meiner Hand, und nie ein FingerDie Harfe eines Herzens schlug?O meine glückverwaisten Hände,Gleich euren Säumen arm und schmalWar mir der Frühling. Doch am Ende,An meines Lebens AbendmahlDann wird sich meine Enge weiten,Und Hände werden in mir seinGroß wie der Kranz der EwigkeitenUnd reich an Liebe und Verzeihn.",l0070092,Hände,"Silbergleit, Artur",7,4,"Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.",b'1911',"Friedrich, Paul"
19,"Büßen will ich, Herr, und will entbehren,Will mit meiner Kreuzeslast, der schwerenMich mit letzter Kraft die steilen TreppenDes Calvarienberges Golgatha noch schleppen.Nur vom Weg nicht abseits laß mich stehen!Stumm verloren nicht — vom Schicksal übersehen —Schmachtend nach des Lebens frischem TrankMit verdorrten Lippen, fieberkrank. —Will titanentrotzig mit dem Schicksal ringen.Ruhmvoll unterliegen, kann ich's nicht bezwingen.Feinde schaff mir — laß mich ehrlich streiten,Nur nicht dieser Tage friedvoll Gleiten!Laß den Sturm all meine Bäume splittern,Eins nur kann — die Ruhe — mich erbittern.Wäre seine Wucht zerschmetternd groß: —Gib mir, Herr, ein volles Menschenlos!",l0070067,Gebet,"Robertus, Gerda von",1,16,"Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.",b'1911',"Friedrich, Paul"
20,"Herr, so laß mich ruhig scheiden,Meine Fahrt wird feierlich.In die Abendschleier kleidenWill ich mein entblößtes Ich.Meine Mutter sei vergessen,Und was meine Flöte sprach.Brünstig psalmen grüne MessenMir schon alle Wälder nach.Laß mich salben deine TageMit den reinsten Spezerein!Laß bei jedem LerchenschlageHarfend dich gebenedein.Waschen will ich deine Füße,Hängt hier noch ein Erdenstaub,Sinken so in deine SüßeWie der Wind ins Rebenlaub.Doch dem brandenden GebrauseHalte ich mich uferfern.Denn ich fühle mich zu HauseSchon in Sonne und in SternAuf der Wolken weißem Eiland,Wo die Mondesbarke fährtUnd der Herr, der Herzensheiland,Alle Jünger licht verklärt.Hast du Heimweh, treuer Bruder,Komm in meinen Mondeskahn;Reichen wird dir Gott sein Ruder,Folgen dir ein Wolkenschwan.Wenn nur deine heißen SchwüreEinen Führerstab umfahn,Wird die hohe SternentüreDeinen Träumen aufgetan.",l0070093,Die Fahrt,"Silbergleit, Artur",4,8,"Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.",b'1911',"Friedrich, Paul"
21,"Wie ein junger Baum bist du —Stark, schlank und fein.Ein wenig rauh die Rinde —Und beim leisesten WindeRieseln die Blätter im Sonnenschein.Komm, mach die Türe zu!Was du nicht bist, soll alles schweigen.Die Nacht durchziehtEin junges Lied:Du bist mein eigen.",l0070087,Wie ein junger Baum...,"Schwabe, Toni",2,5,"Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.",b'1911',"Friedrich, Paul"
22,"Und Schatten sich um alles Lichte breiten;Ich schmieg' mich in der Kissen weichen Samt —Der Blutrubin an meinem Busen flammt —Und traumschwer irrt mein Blick in graue Weiten.Ach! ungelebten Lebens wehe SchauerErschüttern fröstelnd, noch ertrag' ich's kaum,— wie windverwehter, letzter Sonnentraum —Die Seele mir in namenloser Trauer.",l0070068,Im Dämmer,"Robertus, Gerda von",2,4,"Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.",b'1911',"Friedrich, Paul"
23,"Still, still! — Stumm hinter diesen Brüstenund hinter meiner Hüften Rundliegt aller Welten tief Gelüsten —still, still —Der Priesterinnen Mundschweigt klein, und ihrer Augen Senkenentgleitet nur ein scheuer Blick,und schlanker Glieder enges Schränkenscheucht alles Wärmende zurück.Still, still — die Arme kaum erhobenund wehrend wird es zum Gebet:Bleib fern, du Mensch, dem steilen Droben,bleib fern, dein heißer Atem weht.Wie abgetönt den Göttern drinnen,so kalt und starr sind Brust und Schoßder ewgen Gleichheit Priesterinnen.Und Alles Erdenhaften losentgleiten ihrer Inbrunst Tropfenauf kaltem, dürstelosem Erz,und heißer Pulse lautes Klopfengibt keinen Rückklang menschenwärts.Hinweg von hier und hab Erbarmen,wir sind nicht mehr von Fleisch und Bein!Komm her, komm her zu diesen Armen,sie schlingen sich um harten Stein;So hart und kalt!Horch drinnen tönt es schrill! — —Still — still — —.",l0070109,Die Priesterin,"Willecke, Kurt Hans",3,7,"Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.",b'1911',"Friedrich, Paul"
24,"Über den Flutenträumt eine Trauerweide,sehnsuchttief.Wo in die Flutensich senkt die Weidein langendem Leide —dort aus den Fluten —mir ist, als ob ein Ruf mich riefsehnsuchtschwer:""Komm her!""Dort in den Flutenunter der Weide —da ist's, wo mein Glück — wo mein Lieb entschlief. —Schuld — hatten wir beide.",l0070002,Schuld,"Borngräber, Otto",3,4,"Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.",b'1911',"Friedrich, Paul"
25,"Was hilfts, sich mit dem Schicksal auszusöhnen?Es ist nur Trug und schwächlich sanfte Lehre.Ein Hohngeschenk, um Knechtschaft einzutauschen.Aufbäumend wirst du wild zurückgeschleudertund bist, wo dumpfe Glocken tönenund schwere Fittiche Verzweiflung rauschen.Es gibt kein Jenseits und der Lohn ist Lüge.Und alles andere ist nur Wahn und Laune.Es herrscht ein Zwang, sich mit dem Schicksal auszusöhnen!Aus diesen Kreisen dringt kein Erdengeist.Wer sterbend geht, denkt wohl ans Wiederkommen.Aus höchstem Schmerz hat mancher Glück genommen.Und nur wer ziellos lebt, geht hin im Dunklen,gesenkten Blicks und niemals hoffend,nie wissend, daß zu seinem Hauptdie Nacht sich weitet und die Sterne funkeln.",l0070080,Stimme und Gegenstimme,"Schur, Ernst",2,8,"Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.",b'1911',"Friedrich, Paul"
26,"Und ist dein Mund vor Sehnsucht rot,Und bist du mein eigenIn Herzensnot —Ich küß dir die Hände,Wenn du weinst — —Einst,Vor Jahren kannt ich die Liebe.Nun ist sie nur ein fernes Lied,Das meinen SinnenVorüberzieht.Ich such es zu spielen.Wenn du weinst — —Einst,Vor Jahren kannt ich die Liebe.",l0070088,Und ist dein Mund...,"Schwabe, Toni",2,7,"Neuland. Ein Buch jüngstdeutscher Lyrik. Im Auftrag der Gesellschaft für Literatur & Kunst Neues Leben, hrsg. von Paul Friedrich mit einem Vorwort von Julius Hart. Berlin 1911.",b'1911',"Friedrich, Paul"
