,text,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg
10,"O Schicksal, schweigendes Schicksal,Nimm von mir die düst'ren Gedanken,Die nieder wie brütende NebelAuf meine Seele sanken.O warum kann ich nie wiederTräumen in süßen Gedanken,Gleich wie auf dem Felde die BlumenVom Winde beseligt schwanken?Schon fühl' ich unter den FüßenDen Boden zittern und schwanken...Gieb himmlische Flügel, o Schicksal,Den schweren Todesgedanken!",l00180035,Notturno,"Linke, Oscar",3,4,"Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.",b'1885',"Arent, Wilhelm"
11,"Durch meine AdernRast Fieberglut!In meinem krankenAusgedörrten HirneLodert des WahnsinnsFlamme empor!Aus Nacht und Graus,Aus wilder VerzweiflungSchreit meine SeeleNach dir, nach dirDu süßeEwigverlorene Geliebte!In heißen ThränenQuillt das OpferUnendlicher Sehnsucht.O daß ich vergessen könnte!...Ertödten der ErinnerungVielholden Mährchenduft!In tollem SinnentaumelBachantisch schwelgen,Hinsterben in den WonnenRauschseliger Liebe!...Wie schön schien die WeltDem Auge des Glücklichen!Ein schimmernder BlüthenhagSüß umwoben und durchzittertVon Duft und SchallUnd nun —In Nacht getauchtIst der Lichtkreis der Sonne,Zum Schmerz wird jeder AthemzugDer leidgepreßten Brust,Immer wieder wühl' ich,O wollüstige Selbstqual!In meiner Wunde,Der nie verharschenden...",l00180033,Fieberglut,"Arent, Wilhelm [alt. Arendt, Wilhelm]",1,36,"Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.",b'1885',"Arent, Wilhelm"
12,"Abenddämmern trüb und fahl,Tiefe Stille webt im Thal.Schleier rings die Berge kränzt,Selten nur ein Stern erglänzt.Wellen zieh'n und Winde rauschen,Träumend neig' ich mich, zu lauschenUnd mir dünkt, daß Höh'n und TiefenUnd die Wälder all' mich riefen.Unbegreiflich Heimathsehnen —Strömt hervor mir heiße Thränen.Seele möcht' den Leib' verlassen,Möchte gern ein Ewiges fassen:Das in süßem FriedgewährenSie entrückt in holde Sphären...",l00180008,Abenddämmern,"Arent, Wilhelm [alt. Arendt, Wilhelm]",1,14,"Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.",b'1885',"Arent, Wilhelm"
13,"Des Frühlings Stürme durchbrausen das Land...Meine Seele durchlodert der Sehnsucht Brand.Es treibt mich hinaus in der Einsamkeit Dom,Ich kühle die Gluth in der Winde Strom.Versunken liegt die Erinnerung weit:Mich grüßt die Sonne der Ewigkeit.Die Bäche rauschen mir liebend zu,Die Vögel singen: sei glücklich auch du.Die Bäume neigen sich zum Willkomm',Süße Andacht erfüllt mich: Ich bin fromm.Tiefheiliger Schauer mich durchweht:Es weiht mich der Schöpfung Majestät.Ich sauge den Odem der Gottheit ein,Eins bin ich mit dem allewigen Sein.",l00180019,Frühlingsandacht,"Arent, Wilhelm [alt. Arendt, Wilhelm]",1,14,"Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.",b'1885',"Arent, Wilhelm"
14,"Der Du nicht Stein bist, doch des Steines Kraft,Die Kern und Schale hält in enger Haft.Der Du nicht Rose bist, doch ihre Pracht,Ihr Duft, ihr Auge, das zur Sonne lacht.Der Du nicht Eiche bist, doch wohl ihr Mark,Der Stolz, der aus ihr athmet, lebensstark.Die Welt ist nichts als Form, in der Du prägst,Ist nichts als die Gewandung, die Du trägst.Ist nichts als Spiegelbild von Deinem Sein;Nur Du bist Wahrheit, doch das Bild ist Schein.Ich bin ein Mensch, mein Geist umspannt das All,Durch meine Seele rauscht der Sphären Hall.Ich höre was der Lerche Jubel sagt,Ich höre was des Meeres Brandung klagt.Ich sehe was des Feuers Auge glüht,Ich sehe was im Schoß der Lilie blüht.Ich fühle was im Blut der Erde ringt,Den Hauch, der von den Sternen niederdringt.Nein, nein, nicht ich; was gilt dem Fleische Duft,Was gilt dem Leibe reine Himmelsluft!Was gilt dem Staubkorn unermess'ner Raum,Was gilt der Fäulniß ewigen Lebens Traum!Nicht ich, nicht ich; mein Ich, dem Tod geweiht,Ist lauter Elend, lauter Niedrigkeit.Mein Ich hört nur den Schrei der eignen Noth,Du hörst in mir der Liebe Allgebot.Mein Ich sieht nur den Glimmer, nur den Schein,Du siehst in mir ins Herz der Welt hinein.Mein Ich fühlt nur, was schmeichelnd ihm behagt,Du fühlst in mir, was sich zu opfern wagt.Du zehrst an mir, wie Glut an Eisen zehrt,Du ruhst nicht, bis ich schlackenlos verklärt.Läßt Du von mir, bin ich ein Spiel, ein Spott;Mein Ich, erfüllt mit Dir, ist selber Gott.",l00180135,Gott,"Hart, Heinrich",17,2,"Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.",b'1885',"Arent, Wilhelm"
15,"Aus Sandstein ist das gelbliche Portal,Die rothen Säulen aus Granit gehauen,Und seitwärts in ein weißes PiedestalVergräbt ein Löwe seine Marmorklauen.Doch schwarz verhängt sind alle Fenster heutUnd Lichter brennen nur im Erdgeschosse,Der Straßendamm ist hoch mit Stroh bestreutUnd lautlos drüberhin rollt die Karosse.Das Treppenhaus vertheidigt der PortierUnd schüttelt grimmig seine graue Mähne,Und naht gar einer aus der haute volée,Dann fletscht er cerberusgleich seine Zähne.Im Prunksaal trauern hinter Flor und TafftDie bunten Inderstoffe aus Lahore,Auch schleicht die goldbetreßte DienerschaftNur auf Spitzzehen durch die Corridore.Der hochgeborne Hausherr, Excellenz,Schwankt wie ein Rohr umher auf bleicher Düne,Die erste Redekraft des ParlamentsFehlt heute abermals auf der Tribüne.Zwar trat man gestern erst in den Etat,Doch hat sein Fehlen diesmal gute Gründe:Schon viermal war der greise Hausarzt daUnd meinte, daß es sehr bedenklich stünde.Nach Eis und Himbeer wird gar oft geschellt,Doch mäuschenstill ist es im KrankenzimmerUnd seine düstre Teppichpracht erhelltNur einer Ampel röthliches Geflimmer.Weit offen steht die Thür zum VestibulUnd wie im Traum nur plätschert die Fontaine,Die Luft umher ist wie gewitterschwül,Denn ach, die ""gnä'ge Fraa"" hat heut — Migräne!",l00180117,Ein Bild,"Holz, Arno",4,8,"Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.",b'1885',"Arent, Wilhelm"
16,"O lass' mich küssen dein Gewand,Du Einzige-Holde, Heilig-Reine,Ich weiß: daß ich in dir nur fandDer Liebe Glück, nach dem ich weine.Entsühne mich vom irdischen Tand,Ganz sei dein Fühlen auch das meine,Lass' in der Liebe WunderlandUns träumen süß das Ewig-Eine.Du giebst mir deine Zauberhand,Tief unter uns stirbt das Gemeine —Du führ'st mich an des Abgrunds RandVorbei zum ewigen Sonnenscheine.",l00180023,>O lass' mich küssen dein Gewand...,"Arent, Wilhelm [alt. Arendt, Wilhelm]",1,12,"Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.",b'1885',"Arent, Wilhelm"
17,"Auf Damascener-Stahl ist eingeprägtEin Koran-Vers, den Lebenszweck zu zeigen,Und dient als Amulet dem, der ihn trägt.Schwertfeger, dieser Vers fiel mir zu eigen:Mein Lieben ist für mich mein ganzes Leben,Mein Lied mein ganzer Ruhm; und wenn gegebenMir eine Seele, die unsterblich, dannZuleika's Name nimmer sterben kann.Denn ""meine Seele"" nannte ich sie immer —Sie lebt in meinem Lied und das stirbt nimmer.Mir sind deine schwarzen Augen,Wie Fahnen auf dem ZeltVon unserm Herrn zu Bagdad,[2]Wo der Halbmond Wache hält.Roßschweife ihn umflattern —Wie Wolken des Mondes PrachtUmwallen auf dem ZelteDer allbedeckenden Nacht.Ich bin ein Kalif des Geistes,Ein Mehrer des Reichs fürwahr.Doch ein König ohne Land nurIm großen Weltbazar.Einen Schatz nur hat der KurdeAn Harmonia's Bucht:Die stolzen FeuerrosseVon Kochlani's alter Zucht —So habe ich nur den Simurg,Den alten Fabelgreif;Der trägt mich zum siebenten HimmelAus seinem flammenden Schweif.Den Isthakar-Schatz kann ich heben,Den Gott meinem Innern verlieh,Und mit Salomos Siegel beschwörenDie Geister der Phantasie.O könnte ich mir beschwören —Nicht die Fürstin von Saba, nein,Nur Dich. So folge ich immerDeiner schwarzen Augen Schein.Wenn die Sonne erkaltet,Die Sterne veraltetUnd das Buch des Gerichtes sich entfaltet,Wenn über Al-Sirats FlammenbrückeIch siegreich zöge — ich fragte schnelle:""Zuleika, die makellose Gazelle,Wird sie schwelgen mit mir in ewigem Glücke?""""Nein!"" ist die Antwort, ""denn wie des DschemschidRubin die unsterbliche Seele glüht —Doch nur in des Mannes Brust. Das WeibEndet, zerfiel sein sterblicher Leib.Hier winkt dir die Houri unsterblich-schön.""Lebt wohl denn für immer, ihr Himmelshöhn!Ich stürze mich selbst in des Eblis Hölle,Ins ewige Feuer und Lavagerölle.Der irdischen Liebe bin ich geweihtUnd der sterblichen schwachen Weiblichkeit!Wenn am Ararat hängt der Nebelflor,Dann sprüh'n die Naphtaquellen empor.Wenn Schwermuth über der Seele ruht,Gährt auf die schöpferische Gluth.Wenn ihm der Suma milchig Gift kredenzt,So schlürft das Kind wohl arglos diesen Saft.Mit Schierling statt Magnolien sich's bekränzt.Doch Kinder bleiben wir. Denn ewig glänztDer Schönheit Tand vor'm Blick der Leidenschaft —Gleich wie ein Splitter Glas im MittagsscheinDem Kinde strahlt als bunter Edelstein.Der wilde Vogel in Korassan,Der seltsame Geselle,Umschwebt im fernen IspahanImmer die gleiche Quelle.Der Kaiser von CataySucht nach der Fluth des Jugendquells,Der sprudeln soll am Altai-FelsDurch Mongolei, Mandschurei, Tartarei.Tugend sucht WiedergebärungIn der Reue Marah-Quelle —Nicht lockt sie von der StelleDes Manna's süße Bescheerung.Des Magnetbergs EisenwandLockt alle Barken am Kaspierstrand.Der Ruhm lockt über der Zukunft WellenAll deine Gedanken — um zu zerschellen.Den Auserkorenen hat eine FederAus seiner Schwinge der Simurg geweiht:Dann war geschützt ein Jeder.Ein Ideal uns so vor Schwäche feit.Wie Matrosen auf dem BramaputraFeuerpfeile durch die Dämmrung schießen,Um den Pfad der Barken so zu leiten —Wie Naïra-Mädchen auf den StromEine Lampe setzen, zu erforschenIhres Liebsten Schicksal fern im Lager —So schleud're ich Brandpfeile der GedankenIn nächt'ge Zukunft hin. Der Liebe LeuchteSchwimmt auf der Sturmfluth der Begierde, nimmerVersinkend. Wie man Blumen, KokosnüsseZur Sänft'gung wirft in Babelmandeb's Brandung,So streu ich Liederrosen in mein Leben.Dem Goldfink gleich, der so farbenreichFliegt durchs Gestreuch an der ""gelben Bai"",Doch, nistend im Wald, läßt schwinden alsbaldSeiner Farben lachenden Mai —Kann Schönheit nur im frohen Reigen,In der Bewegung nur sich zeigen.",l00180225,Weisheit des Orients,"Bleibtreu, Carl [alt. Bleibtreu, Karl]",18,6,"Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.",b'1885',"Arent, Wilhelm"
18,"Es athmen und ächzen Millionen MenschenLeben und lieben in blühenden Landen,Und es drängt sich im Weiten wühlendDer Strom des Schaffens und strotzender Urkraft,Endlose Ebenen, Wüsten und Wälder,Städte und Burgen auf stürmischen BergenTrennen die treuen,Sehnenden Seelen.Wie am Meere verwundert der WandrerSteht und staunend die Wellen anstarrt,Anfang nirgends noch Ende findet,Irrenden Blickes unendlich einsamSeine Seele versenkt in Wehmuth:Also seh ich einsam versinkenMeine Seele im weiten Weltraum,Denk' ich die Massen mühseliger Menschen,Die sich drängen in Lust und Drangsal,In Vergessenheit ewig gehen,Wenn anathmend der Tod sie umarmet.Deine Seele nur singt mein Seufzen,Deine Seele nur sucht meine Sehnsucht,Zieht zu dir nach der holden Heimath,Du heiliges Weib, das ich heilig liebe.Wie der einsame Stern erstrahletUnd dem Wanderer Weisung winketAbends, ehe die Nacht sich öffnet,Wie in Schlacken und gelbem FluthschlammSuchend der Forscher ein seltenes GoldkornEndlich findet und jubelnd aufjauchzt,Also unwandelbar hab' ich gewähletDich, du Meine, vor Menschenmillionen.Und nun schwindet auch meine SchwermuthUnd die Angst vor des Weltalls Abgrund,Denn wie nichtig und klein und kläglichWir auch wandeln im Weltenwalten:Groß ist die Welt, in der wir stehen,Großes greift in unsere Seele,Denn die Kernkraft der Weltenkräfte,Denn das Mark des mehrenden Mühens,Duftende Blume des blühenden DaseinsIst die Kraft der lebendigen Liebe.Nicht mehr einsam ist nun mein Ahnen.Über Ströme im Mondenstrahle,Über Burgen auf mächtigen Bergen,Wandelt mein Geist auf goldenen Bahnen,Und an deine bräutliche Brust,Bald gebettet an deinen BusenFühl' ich selber in Freud' und FriedenStark eine Welt in uns erstehen.Sei gesegnet, du Seelenvolle! —",l00180197,Aus der Ferne,"Kirchbach, Wolfgang",7,1,"Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.",b'1885',"Arent, Wilhelm"
19,"Tönet Saiten, tönet,Was das Herz ersehnet,Was die Brust erfüllt;Daß mit Eurem SchalleLust und Schmerz verhalle,Friede mich umhüllt.Wie den vollen KlängenStürmt mit jähem DrängenAll' mein Fühlen nach!Aus den tiefsten TiefenMeiner Seele riefenLust und Schmerz sie wach.Wie, wenn Meeresfluthen,Oder Feuersgluthen,Brausend jagt der Wind;Dann, wie Zephir spielet,Unter Blüthen wühlet,Wie die Quelle rinnt.Wie die Stürme schweigenUnd nach wildem ReigenStillen ihre Kraft,So verhallt der KlängeZügellose Menge,Schweigt die Leidenschaft.Aus der Saiten Schüttern,Ihrem leisen ZitternZwischen Schmerz und Lust,Schwebt nach bangem RingenAuf des Liedes SchwingenFriede in die Brust.",l00180143,Das Lied,"Hansen, Oskar",5,6,"Moderne Dichtercharaktere, hrsg. von Wilhelm Arent. Mit Einleitungen von Hermann Conradi und Karl Henckell. Leipzig 1885.",b'1885',"Arent, Wilhelm"
