,text,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg
11,"Siehe, der Frühling währet nicht lang':Bald ist verhallt der Nachtigall Sang.Blühen noch heute Blumen im Feld,Morgen ist öd' und traurig die Welt.Aber der Liebe selige LustIst sich des Wandels nimmer bewußt.Alles auf Erden hat seine Zeit,Frühling und Winter, Freuden und Leid,Hoffen und Fürchten, Ruhn und sich mühn,Kommen und Scheiden, Welken und Blühn.Aber der Liebe selige LustIst sich des Wandels nimmer bewußt.Weil uns des Lebens Sonne noch scheint,Wollen wir leben liebend vereint,Wollen der Zukunft Wetter nicht scheu'n,Wollen des Augenblicks uns erfreu'n!Was auch des Himmels Fügung uns gibt:Glücklich ist nur das Herz, das da liebt!",l0030122,Dauer im Wechsel.,Hoffmann von Fallersleben.,3,6,Dichtergrüsse. Neuere deutsche Lyrik,b'1861',"Polko, Elise"
12,"Ich bin so hold den sanften Tagen,Wann in der ersten FrühlingszeitDer Himmel, blaulich aufgeschlagen,Zur Erde Glanz und Wärme streut;Die Thäler noch von Eise grauen,Der Hügel schon sich sonnig hebt,Die Mädchen sich in's Freie trauen,Der Kinder Spiel sich neu belebt.Dann steh' ich auf dem Berge drobenUnd seh' es Alles. still erfreut,Die Brust von leisem Drang gehoben,Der noch zum Wunsche nicht gedeiht.Ich bin ein Kind und mit dem SpieleDer heiteren Natur vergnügt,In ihre ruhigen GefühleIst ganz die Seele eingewiegt.Ich bin so hold den sanften Tagen,Wann ihrer mildbesonnten FlurGerührte Greise Abschied sagen;Dann ist die Feier der Natur.Sie prangt nicht mehr mit Blüth' und FülleAll' ihre regen Kräfte ruhn,Sie sammelt sich in süße Stille,In ihre Tiefen schaut sie nun.Die Seele, jüngst so hoch getragen,Sie senket ihren stolzen Flug.Sie lernt ein friedliches Entsagen,Erinnerung ist ihr genug.Da ist mir wohl im sanften Schweigen,Das die Natur der Seele gab,Es ist mir so, als dürft' ich steigenHinunter in mein stilles Grab.",l0030134,Die sanften Tage.,Ludwig Uhland.,4,8,Dichtergrüsse. Neuere deutsche Lyrik,b'1861',"Polko, Elise"
13,"Wohl fühl' ich, wie das Leben rnnt.Und daß ich endlich scheiden muß.Daß endlich doch das letzte LiedUnd endlich kommt der letzte Kuß.Noch häng' ich fest an deinem Mund'In schmerzlich bangender Begier;Du gibst der Jugend letzten Kuß,Die letzte Rose gibst du mirDu schenkst aus jenem ZauberkelchDen letzten goldnen Trunk mir ein;Du bist aus jener MärchenweltMein allerletzter Abendschein.Am Himmel steht der letzte Stern,O halte nicht dein Herz zurück;Zu deinen Füßen sink' ich hin,O fühl's, du bist mein letztes Glück!Laß einmal noch durch meine BrustDes vollsten Lebens Schauer wehn,1Eh' seufzend in die große NachtAuch meine Sterne untergehn.",l0030292,"Wohl fühl' ich, wie das Leben rinnt.",Theodor Storm.,5,4,Dichtergrüsse. Neuere deutsche Lyrik,b'1861',"Polko, Elise"
14,"Jer du von dem vimmel bis.Alles Leid und Schmerzen stillest,Den, der doppelt elend ist,Doppelt mit Erquickung füllest,Ach, ich bin des Treibens müde!Was soll all der Schmerz und Lust?Süßer Friede,Komm, ach komm in meine Brust!",l0030566,Wanderers Nachtlied.,Goethe.,1,8,Dichtergrüsse. Neuere deutsche Lyrik,b'1861',"Polko, Elise"
15,"Es fiel ein Reif in der Frühlingsnacht,Er fiel auf die zarten Blaublümelein:Sie sind verwelket, verdorret!Es hatt' ein Knab' ein Mägdlein lieb,Sie flohen gar heimlich von Hause fort,Es wußte nicht Vater noch Mutter.Sie sind gewandert hin und her,Sie haben gehabt weder Glück noch Stern:Sie sind verdorben, gestorben!",l0030386,Kein Glück noch Stern.,Wunderhorn.,3,3,Dichtergrüsse. Neuere deutsche Lyrik,b'1861',"Polko, Elise"
16,"Hand in Hand! und Lipp' auf Lippe!Liebes Mädchen, bleibe treu!Lebe wohl! und manche KlippeFährt dein Liebster noch vorbei;Aber wenn er einst den HafenNach dem Sturme wieder grüßt,Mögen ihn die Götter strafen,Wenn er ohne dich genießt.Frisch gewagt ist schon gewonnen,Halb ist schon mein Werk vollbracht;Sterne leuchten mir wie Sonnen,Nur dem Feigen ist es Nacht.Wär' ich müßig dir zur Seite,Drückte noch der Kummer mich;Doch in aller dieser WeiteWirk' ich rasch und nur für dich.Schon ist mir das Thal gefunden,Wo wir einst zusammen gehn.Und den Strom in AbendstundenSanft hinunter gleiten sehn.Diese Pappeln auf den Wiesen,Diese Buchen in dem Hain!Ach! und hinter allen diesenWird doch auch ein Hüttchen sein!",l0030273,An die Erwählte.,Goethe.,3,8,Dichtergrüsse. Neuere deutsche Lyrik,b'1861',"Polko, Elise"
17,"Hofe! du erlebs es noch.Daß der Frühling wiederkehrt.Hoffen alle Bäume doch,Die des Herbstes Wind verheert,Hoffen mit der stillen KraftIhrer Knospen winterlang,Bis sich wieder regt der Saft,Und ein neues Grün entsprang.„Ach, ich bin kein starker Baum,Der ein Sommertausend lebt,Nach verträumtem WintertraumNeue Lenzgedichte webt!Ach, ich bin die Blume nur,Die des Maies Kuß geweckt,Und von der nicht bleibt die Spur,Wie das weiße Grab sie deckt!“ —Wenn du denn die Blume bist,O bescheidenes Gemüth.Tröste dich, beschieden istSamen Allem, was da blüht.Laß den Sturm des Todes dochDeinen Lebensstaub verstreu'n.Aus dem Staube wirst du nochHundertmal dich selbst erneu'n. —„Ja, es werden nach mir blüh'nAndre, die mir ähnlich sind;Ewig ist das ganze Grün,Nur das Einzle welkt geschwind.Aber, sind sie, was ich war,Bin ich selber es nicht mehr,Jetzt nur bin ich ganz und gar,Nicht zuvor und nicht nachher.Wenn einst sie der Sonne BlickWärmt, der jetzt noch mich durchflammt,Lindert das nicht mein Geschick,Das mich nun zur Nacht verdammt.Sonne, ja du äugelst schonIhnen in die Fernen zu;Warum noch mit frost'gem HohnMir aus Wolken lächelst du?Weh' mir, daß ich dir vertraut.Als mich wach geküßt dein Strahl;Daß in's Aug' ich dir geschaut,Bis es mir das Leben stahl!Dieses Lebens armen RestDeinem Mitleid zu entziehn,Schließen will ich krankhaft festMich in mich, und dir entfliehn!Doch du schmelzest meines GrimmsStarres Eis in Thränen auf,Nimm mein fliehend Leben, nimm's,Ewige, zu dir hinauf!Ja, du sonnest noch den GramAus der Seele mir zuletzt;Alles, was von dir mir kam,Sterbend dank' ich dir es jetzt:Aller Lüfte Morgenzug.Dem ich sommerlang gebebt.Aller Schmetterlinge Flug,Die um mich im Tanz geschwebt;Augen, die mein Glanz erfrischt,Herzen, die mein Duft erfreut;Wie aus Duft und Glanz gemischtDu mich schufst, dir dank' ich's heut'.,,Eine Zierde deiner Welt,Wenn auch eine kleine nur,Ließest du mich blühn im Feld,Wie die Stern' auf höh'rer Flur.Einen Odem hauch' ich noch,Und er soll kein Seufzer sein;Einen Blick zum Himmel hoch,Und zur schönen Welt hinein.Ew'ges Flammenherz der Welt,Laß verglimmen mich an dir!Himmel, spann' dein blaues Zelt,Mein vergruntes sinket hier.Heil, o Frühling, deinem Schein!Morgenluft, Heil deinem Wehn!Ohne Kummer schlaf' ich ein,Ohne Hoffnung, aufzustehn.“",l0030085,Die sterbende Blume.,Friedrich Rückert.,10,8,Dichtergrüsse. Neuere deutsche Lyrik,b'1861',"Polko, Elise"
18,"Joch ist die Nacht nicht eingeläutet,Noch kehrt vom Feld der Schnitter nicht,Und auf den Bergen ausgebreitetIst noch des Himmels Sonnenlicht;Und doch ist schon der Mond zur Stelle,Blickt bleich hernieder in den Tag.Daß ihn des Baches SpiegelhelleKaum flüchtig wiederstrahlen mag.Du bist zu zeitig heut' gekommen,Du lieber Mond, und d'rum so bleich!Du hast im Lauf dich übernommenUnd denkst, die Sterne kamen gleich? .O sieh der Wälder stolzes Prangen,Des Himmels Blau, die Wiesenflur,Die Blumen mit den vollen Wangen, —Sie spotten deiner Blässe nur.Doch laß dich nicht den Spott verdrießen,Denn wenn die Blumen schlummern ein,Die stolzen Wälder schlafen müssen,Dann schwillt und wächst dein Silberschein.Die Welle, die mit WiderstrebenJetzt wiederstrahlt dein bleiches Bild,Wird dir mit Lust entgegenbeben,Wenn sich vor ihr dein Glanz enthüllt.",l0030166,Der frühe Mond.,Cäsar v. Lengerke.,3,8,Dichtergrüsse. Neuere deutsche Lyrik,b'1861',"Polko, Elise"
19,"Leise dringet,Sanfte Weise,Aus der Brust hervor!Lüftchen, trageMeine KlageDurch des Friedhofs Thor!Ach,hier habenSie begraben,Was, wie Morgenroth.Meinem HerzenSelbst in SchmerzenFreude, Hoffnung bot!Wie die RoseWeich im MooseEingewiegt zur Ruh',Schläfst hieniedenNun in Frieden,Blüthenleben, du!Thränen fließen .Und begießen,Was der Tod gesä't.Elternherzen,Reich an Schmerzen,Sind sein Blumenbeet.— — —Still, ihr Lüfte!Fühlt ihr GrüfteNicht ein heilig Weh'n?Laßt mich lauschen!Hört ihr's rauschen:„Freudig Wiedersehn!?“Nun so schweige,Schmerzensreiche —Klag' in meiner Brust!TodtenkränzeBlühn im LenzeAuf zu neuer Lust!„Was wir bergenIn den Särgen,Ist das Erdenkleid.Was wir lieben,Ist geblieben,Bleibt in Ewigkeit.“Froher Glaube,Der dem StaubeLeben, Hoffnung gibt!Nein! ste habenNicht begraben,Was mein Herz geliebt.",l0030573,Frühe Vollendung.,Ernst Pfeilschmidt.,9,6,Dichtergrüsse. Neuere deutsche Lyrik,b'1861',"Polko, Elise"
20,"ar der Thüre meiner LiebenHäng' ich auf den Wanderstab,Was mich durch die Welt getrieben,Leg' ich ihr zu Füßen ab.Wanderlustige Gedanken,Die ihr flattert nah und fern.Fügt euch in die engen SchrankenIhrer treuen Arme gern!Was uns in der weiten FerneSuchen hieß ein eitler Traum.Zeigen uns der Liebe SterneIn dem traulich kleinen Raum.Schwalben kommen hergezogen —Setzt euch, Vöglein, auf mein Dach!Habt euch müde schon geflogen,Und noch ist die Welt nicht wach,Baut in meinen FensterräumenEure Häuschen weich und warm!Singt mir zu in MorgenträumenWanderlust und Wanderharm!",l0030438,Heimkehr.,Wilhelm Müller.,5,4,Dichtergrüsse. Neuere deutsche Lyrik,b'1861',"Polko, Elise"
21,"Frühlingsathem weht entgegen,Blumenduft verkündet frei,Nahe sei mit reichem SegenDer geliebte holde Mai.Und ich trete bang' in's Grüne,Laue Luft lockt weit hinaus,Aengstlich flieh' ich unsre Bühne,Unser kaltes, düstres Haus.Als ich nun die feuchten BlickeHebe, wo gerieth ich hin?Geh' ich vor — geh' ich zurücke,Weil ich auf dem Kirchhof bin?Nein, ich bleibe! Laßt mich sehen,Wie aus diesem großen GrabZweig und Blümchen froh erstehen —Nur ein Veilchen pflück ich ab.Alle Keime, die das LebenIn der Erde Tiefe barg.Durften heiter sich erhebenAus dem kalten Wintersarg.Alle Vögel singen wieder,Neu erblüht der Blumen Heer,Blatt und Gras erstehen wieder,Nur die Todten nimmermehr!Nur ihr Lebensfeuer lodertAus dem großen Aug' nicht mehr,Ihre zarte Hülle modert,Tiefe Nacht bedeckt sie schwer.Aber, was in ihr gewaltet,Ihre Seele, ihr Gemüth,Lebt, so lange unveraltetNoch ein Geist des Guten glühtJa, sie lebt zum EigenthumeMir in der Erinnerung,Ja, sie lebt in jeder Blume,In dem Laube grün und jung.Dieser Trost soll mich erlaben,Meine Hoffnung setz' ich d'rauf:Die em Winter hat begraben.Jeder Frühling weckt sie auf.",l0030459,Frühlingsathem weht entgegen.,Karl v Holtei.,10,4,Dichtergrüsse. Neuere deutsche Lyrik,b'1861',"Polko, Elise"
22,"Wohin ich geh' und schaue,In Feld und Wald und Thal,Vom Berg' hinab in die Aue:Viel schöne, hohe Fraue,Grüß' ich dich tausend Mal.In meinem Garten find' ichViel Blumen, schön und fein,Viel Kränze wohl d'raus wind' ichUnd tausend Gedanken bind' ichUnd Grüße mit darein.Ihr darf ich keinen reichen,Sie ist zu hoch und schön,Die müssen alle verbleichen,Die Liebe nur ohne GleichenBleibt ewig im Herzen stehn.Ich schein' wohl froher DingeUnd schaffe auf und ab,Und ob das Herz zerspringe,Ich grabe fort und singeUnd grab mir bald mein Grab.",l0030366,Der Gärtner.,Joseph Frhr. v. Eichendorff.,4,5,Dichtergrüsse. Neuere deutsche Lyrik,b'1861',"Polko, Elise"
23,"Jlenn der Sonne letzter Strahl verglommenUnd es still und stiller wird im Garten.⸗Tritt ein Elfe an die Glockenblume,Rüttelt an dem zarten Lilienstengel,Bis die Glocken an zu läuten fangen.Und nun wird's lebendig in dem Garten;All' die Elfen, die verborgen lagen,In den Blumenkelchen, unter Blättern,Wandern schweigend nach dem nahen Dome,Nach der Lilie weißem Blüthenkelche,Den als Ampel ein JohanniswürmchenMild mit seinem goldnen Schein erleuchtet.Und nun knien die Elfen in dem Dome,Falten betend ihre kleinen Hände,Danken freudig ihrem Herrn und Schöpfer,Preisen ihn für seine ew'ge Güte,Für den Sonnenstrahl, der sie erwärmte,Für das Tröpfchen Thau, das sie erquickte.Für den Tropfen Honig, der sie nährte,Für die Blume, ihre kleine Hütte.Und nachdem sie ihr Gebet beendet,Kehren sie zurück in ihre Wohnung,Schlummern ohne Kummer, ohne Sorge,Im Vertrauen auf den güt'gen Vater,Dessen Auge über ihnen wacht.Kind, mein Kind, hörst du die Abendglocken?Komm und falte betend deine Hände,Und dann wirst du auch so selig schlummernWie der Elfe dort im Rosenkelche.",l0030093,Der Elfen Abendfeier.,Julius Sturm.,1,29,Dichtergrüsse. Neuere deutsche Lyrik,b'1861',"Polko, Elise"
24,"Winter it es. In dem weiten ReicheDer Natur herrscht tiefe Einsamkeit,Und sie selbst liegt, eine schöne Leiche,Ruhig in dem weißen Sterbekleid.Ihre Blumenkinder ruhn geborgenAn der Mutter Brust, mit ihr bedeckt,Traumend von dem Auferstehungsmorgen,Wo der Lenz sie aus dem Schlummer weckt.Aller deiner Pracht bist du entlediat,Erde, deine Schönheit ist dahi,Und du selbst bist eine LeichenpredigtVon erbauungsvollem, tiefem Sinn.Was die Erde hat, kann nicht bestehen,Ihre Gabe heißt Vergänglichkeit;Aufwärts zu dem Himmel mußt du sehen,Suchst du ew'ge Schön' und Herrlichkeit.Laß zum Himmel dich die Erde weisen,Suche deine Heimath nicht auf ihr,Du mußt weiter, immer weiter reisen,Deines Bleibens ist nicht lange hier.Ew'ge Güter suchst du hier vergebens,Darum such' im Himmel deinen Schatz,Von der Erde nur am Ziel des Lebens,Für das Kleid vom Staube einen Platz.Aber wenn die Osterlieder klingenUnd der große Ostermorgen graut.Muß dir auch die Erde wiederbringenDeine Hülle, die ihr anvertraut.Sieh, so ist und so bleibt nichts ihr eigen,Suche nicht, was sie nicht hat, bei ihr;Laß von ihr dich hin zum Himmel zeigen,Ew'ges Heil find'st du nur über dir.",l0030193,Im Winter.,C. J. Ph. Spitta.,4,8,Dichtergrüsse. Neuere deutsche Lyrik,b'1861',"Polko, Elise"
25,"Die soll nicht meine Freundin sein,Die nicht die Blumen liebt,Nicht Blumen-gleich dem HimmelscheinIhr Herzblatt offen gibt;Wär' ihre Wange rosenroth,Ihr Aug' ein Himmelsblau,Wär' Sonn' ein Lächeln, das sie bot,Und ihre Red' ein Thau;Ob eine Blum' aus Milch und BlutSie selber ging' und schwebt',Aus Blumenschnee und BlumengluthGegossen und gewebt;Und wenn sie nach der Blume, dieSich auf vom Boden rankt,Um ihr den Saum zu küssen, nieSich niederneigt und dankt;Und achtet nicht den leisen Trieb,Der im Verborg'nen glüht,Und ist ihr nur der Flitter lieb,Der in die Augen sprüht —Ihr Blumen, die ihr still und reinBlüht, welket und zerstiebt!Die soll nicht meine Freundin sein,Die nicht die Blumen liebt.",l0030097,Meine Freundin.,Friedrich Rückert.,6,4,Dichtergrüsse. Neuere deutsche Lyrik,b'1861',"Polko, Elise"
