,text,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg
10,"So steht er im gelben Ährenfeld:So breit und groß und kräftig,In einemfort geschäftig,Daß Garbe voll zu Garbe fällt.Vom Himmel trieft's in heller Glut —Das kümmert ihn nicht weiter,Wischt mit dem Ärmel heiterDen dicken Schweiß sich unterm Hut.Dann stellt er auf den Sensenstiel,Wetzt, daß die Funken springen,Und läßt die Sense klingenIn lustig hellem Liederspiel.Fernher ein Ruf so froh erregt — !Dort kommt mit einem RangenEin bäurisch Weib gegangen —Und Antwort giebt er stolz bewegt.Dann mäht er kräftig weit im KreisDie reifen Halme wieder —Und schwebt ein Glück hernieder,Das er sich nicht zu deuten weiß...",l00100115,Der Schnitter,"Holzamer, Wilhelm",5,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",b'1898',"Gemmel, Ludwig"
11,"Ich bin eine Harfemit goldenen Saiten,auf einsamem Gipfelüber die Flurenerhöht.Du laß die Finger leiseund sanft darüber gleiten,und Melodieen werdenaufraunenund aufrauschen,wie nie noch Menschen hörten,das wird ein heilig Klingenüber den Landen sein...Ich bin eine Harfemit goldenen Saiten,auf einsamem Gipfelüber die Flurenerhöht —und harre Deiner,oh Priesterin!daß meine Geheimnisseaus mir brechenund meine Tiefenzu reden beginnenund, wie ein Mantel,meine Töneum dich fallen,ein Purpurmantelder Unsterblichkeit.",l00100165,,"Morgenstern, Christian",5,7,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",b'1898',"Gemmel, Ludwig"
12,"Wenn mich die Sehnsucht weiter trugin Schwärmerei und Selbstbetrugzu meinen stolzen mildenwildbergigen Gefilden,dann that ich einen wehen Blickvom Fenster in mein Nichts zurückin meine engen Wändeund rang die müden Hände.und drunten lag verdämmernd schonder Hof in grauem stumpfen Tonund matte bleiche Tritteerschollen aus der Mitte...kahl stieg das Haus hinauf ins Grauund drüber lag ein stilles Blauundferne —ferne —ferne —winkten die blassen Sterne.",l00100222,,"Schur, Ernst",2,1,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",b'1898',"Gemmel, Ludwig"
13,"Sie saßen lange träumend auf der Gartenbank.Er hielt mit leichtem Arm ihr dunkles liebes Haupt,und hinter ihnen sank die rote Sonne unter.Da sprach er still mit seiner weiten klaren Stimme:""Siehst du, wie wir nun lächelnd alles missen können,Das bunte Lebensgut, seit wir einander Menschen sind.""Sie sprach kein Wörtlein, sah nur glücklich zu ihm auf;sie faßte nichtmal fester seine milde Hand..Ein großer Glaube glänzte über ihrer Stirn.So saßen sie die tiefe Mitternacht hinein,wortlos.. und fühlten nicht die harten Stunden schreiten..Und um sie her erstand ein mondscheinsilbern Licht.",l00100076,Verständnis,"Evers, Franz",4,3,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",b'1898',"Gemmel, Ludwig"
14,"Und Rosenduft und süßer Duft vom Weinvermählten sich im goldnen Abendschein...Das war ein Tag der Freude! Jubelnd klangzum Saal empor der Mägde Festgesang,und himmelsrein das Lied der Harfe scholl.Die Gäste lauschten süßen Weines voll.Auf seinem Purpurpfühl das selige Paarin sich und seinem Glück versunken war...Sprach Thomas, einer von den Zwölfen, leisezu Petrus da: ""Ich deut in meiner Weisedas heilige Wunder, das wir heut gesehn —Gott ließ ein größres hier vor uns geschehn —Sieh diese beiden! Wasser ward zu Wein:Zum Liebesrausch ihr ganzes Erdensein!""Und jubelnd klang und schwamm aus Rosenduftdas Lied der Liebe durch die goldne Luft! ...Indes stieg fern im Ost der Mond empor.Und leise ging das morsche Gartenthor:Und Christus war allein. Er sah zurück:in diesem Blick lag all sein reiches Glück...Und leichten Schrittes ging er durch das Korn.Leis durch die Sommernacht klang süß verworrnder Vögel Ruf im mondbeglänzten Ried,das Rauschen reifer Ähren und das Liedder Sehnsucht, süß das Harfenlied der Liebe...Und Christus war allein.",l00100007,Die Hochzeit zu Kana,"Benzmann, Hans",2,10,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",b'1898',"Gemmel, Ludwig"
15,"Die Sommernacht ist sanft und milde,unendlich milde ist die Nacht;als hättest du vor meinem Bildegebetet und an mich gedacht,als hättest du aus heller Fernemir deinen Segen hergesandt.Die Nacht ist still; und deine Sternesehn nieder auf mein weites Land.Ich fühle glaubend deine Nähe:Dein Frieden geht so still vorbei.Und wenn ein Wunder jetzt geschähe,ich wüßte wohl, warum das sei.Im Mondlicht stehn die Georginenund leuchten, und die Winde ruhn.Die Welt ist ganz mit Glanz beschienen,die Welt ist voll von deinem Thun.",l00100073,Andacht,"Evers, Franz",2,8,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",b'1898',"Gemmel, Ludwig"
16,"Ich weiß eine purpurne Blüte,Die auf Wellen der Zukunft sich wiegt,Das ist die reinmenschliche Güte,Die Jammer und Elend besiegt.Aus köstlichen Kelchen flimmernDie Fäden der weltlichen Lust,Die frischen Blätter schimmernAuf silberner Flutenbrust.Schaummöven der Freiheit schwingenUnd kreisen glanzerhellt,Fern in der Tiefe verklingenDie Klagen der sinkenden Welt.",l00100105,Zukunftsblüte,"Henckell, Karl",3,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",b'1898',"Gemmel, Ludwig"
17,"Nun beugt sich das gereifte KornTief in gefüllter Garben Segen,Und mählich schwillt des Mondes HornSchon seinem vollsten Ziel entgegen.Das ist des Sommers Reifedrang,wo Blätter sich und Früchte färben,Dann naht ein leiser Niedergang,Ein müder Glanz, ein stilles Sterben.Denn alles, was sich mehr und mehrVon Blütezeit und Blust entfernte,Was überfüllt und früchteschwer,Es ward auch reif für Tod und Ernte.Und wenn einst blank die Sicheln nah'n,Wie freudig wollt' auch ich mich schicken,Könnt' ich am Ende meiner BahnAuf Segen rings und Früchte blicken.",l00100041,In der Reife,"Busse, Carl [alt. Busse, Karl]",4,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",b'1898',"Gemmel, Ludwig"
18,"Heut ist ein Festtag,Ellen, ein Freudentag!Weißt du? Den ersten Kußraubt' ich dir heut.Ach, warst du böse,als es — geschehen war;riebst dir die Lippen wund,weintest beinah!Sage doch, Ellen:hast dich doch kaum gewehrt,als ich dein Köpfchen nahm —hast mich wohl lieb?",l00100101,,"Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]",3,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",b'1898',"Gemmel, Ludwig"
19,"Arbeiterhütten im braunen Feld,Und kranke Frauen mit dürren Händen,Irrende Schatten an allen Wänden,Und kleine Kinder, die betend fühlen:Mutter, wir haben kein Stückchen Brot,Küß uns den Hunger von unseren Wangen,Wollen die lieben Englein fangen,Aber die Englein sind schon tot. — — —",l00100068,Das Leben,"Donath, Adolph [alt. Donath, Adolf]",2,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",b'1898',"Gemmel, Ludwig"
20,"Und schlägt mir dein Herz, und bist du mir gut,So sollst du's mir nicht länger verhehlen,Laß Flamme und Flamme mit feurigem MutZu loderndem Brand sich vermählen!Was soll uns die Welt — was kann sie uns sein?Sie zwingt unser Fühlen nicht nieder,Und schließt du die Liebe ins Herz hinein,Sie kommt ja doch wieder und wieder!Sie schürt in der Asche verborgene GlutUnd flammt durch die dürstenden Seelen —Und schlägt mir dein Herz, und bist du mir gut,So kannst du's nicht länger verhehlen!",l00100229,,"Wilhelm, Paul",3,4,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",b'1898',"Gemmel, Ludwig"
21,"Das sind die kleinen Seelen, die Pygmäen,Die, wenn ein großer Schmerz sie überfallen,Am Boden liegen in Verzweiflungsqual,In alle Lüfte ihren Jammer schrei'n.Und Mitleid finden sie allüberallUnd sie gesunden! —Wie aber trägt ein großes Herz den Schmerz,Den unverwindbaren, den ewigen,Der wie Harpyen in die Seele krallt?Es schweigt.Nicht nur vor Andern, — nein, auch vor sich selber;Und rüstet sich mit der Verzweiflung Trotz,Mit Eisenfestigkeit, und schafft und ringt,Bis es titanisch sich auf's Neue fühlt,Auf's Neue wagt, zu zwingen eine Welt!So trägt ein großes Herz und ringt sich durch;Doch würd' es jemals vor sich selber schwach,Der Jammer, der es packte, grenzenlos,Müßt in den eignen Gluthen es vernichten.Das sind die kleinen Seelen, die Pygmäen,Die ihren Schmerz in alle Lüfte schrei'nUnd dann verwinden.",l00100179,,"Preuschen, Hermione von [Preuschen-Telmann, Hermione von; alt. Preuschen, Hermine von]",3,3,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",b'1898',"Gemmel, Ludwig"
22,"Die Sonne schläft, der Sommer geht zur Ruh,Schon schwätzt der Kieselbach, die Räder rauschen;Die Sehnsucht schließt die großen Augen zu,Schläft lächelnd ein.. Dort, wo die Wälder lauschen,Zittert ein Sensenlied, zittert und stirbt.Im bleichen Lichte krümmt sich die ChausseeSo müde zwischen weißen Meilensteinen,In Pappelkronen flüstert Winterweh..Und bei dem Teiche, wo die Weiden weinen,Zittert ein Sensenlied, zittert und stirbt.",l00100152,,"Lindner, Anton",2,5,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",b'1898',"Gemmel, Ludwig"
23,"Durch den RahmenZweier gewaltigenEichenstämmeGlänzt der ferneSee mich an,Glänzt wie das großeAuge der Welt.Mir schaudert.Das Auge leuchtete,Als ich noch warIm Grün des Waldes,Im Gold der Sonne,Im Regentropfen.Das Auge leuchtetÜber mein Leben.Das Auge wird leuchten,Wenn ich zurückgekehrtIns Grün der Bäume,Ins Blau der Luft.Ich muß verwehn.Wie diese Blüte,Wie diese Eiche,Wie dieser Falter,Der aus der fließendenRinde trinkt.Warum?Warum! rotzackigeBlüte daBin ich nicht Du geworden?Du Eiche?Du Falter?Ich weiß es nicht.Ich wurde Mensch.Die Eiche wächstIhren knorrigen Wuchs,Der Falter fliegtDurch helle Lüfte,Ich, soll ich sitzenFür und fürUnd müde FragenEinwerfen vor jenesGroße Auge?Kleb' ich mit WurzelnAn diesem Fleck?Ich habe FüßeZu gehn,Ich habe HändeZu schaffen.Gehn will ich und schaffenMensch unter MenschenUnd alle LustUnd alles WehGenießenUnd meine SeeleZur Flamme entfalten,Die golden strahltUnd ihren ScheinIn andere MenschenÜbersprüht,Damit ihr BildIn ihnen glänze,Wenn sie lange sich selberGelöscht.Nur in den StundenDer Qual,Nur in den StundenDer hellen StilleSetz' ich mich wiederAuf diesen Granit,Einsam und nackt.Und schaueUnd schaureDort in das ruhigeAuge der Welt.",l00100028,Aufschwung,"Bodman, Emanuel von [Bodman, Emanuel Freiherr von; alt. Bodmann, Emanuel von]",6,11,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",b'1898',"Gemmel, Ludwig"
24,"Wenn wir alt sein werden,Wenn der Ruhe DämmerungLeis in immergleichem Atemzuge uns im Herzen haucht,Wenn das Auge matt und milde blickt,Kältre Farben sieht und flockigen Umriß,Wenn der Hände Drücke,Altersfaltenweich,Immer abschiednehmender, zag sich fühlen,Wenn das Hirn,Von Erkenntnis starr, immer kälter wird,Und der Hoffnung warmer TaubenflügelschlagNicht mehr linde Glücksgedankenwellen schlägt,Wenn an Rosen-StattHerbstzeitlose blaßt...:Sonne, Sonne!Du auch wirst mir dann verbleichen,Die ich kindlich und anbetend liebe;Eine Wärme nur,Eine Liebe nur,Nur einen Glauben dannWerd' ich mir wahren:Dich,Du Traumvergangene,Heilige.",l00100023,Wenn wir alt sein werden,"Bierbaum, Otto Julius",1,24,"Die Perlenschnur. Eine Anthologie moderner Lyrik, hrsg. von Ludwig Gemmel, Buchschmuck von Hans Heise. Berlin und Leipzig 1898.",b'1898',"Gemmel, Ludwig"
