,text,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg
10,"Der Himmel dunkelte noch immer,ich fühlte tief bis in mein Zimmerder tiefen Wolken vollen Schooß;die Esche drüben drehte schwerdie hohe Krone um sich her,zwei Blätter trieben wirbelnd los.Laut tickte durch die schwüle Stube,wie durch die stille Todtengrubeder Holzwurm ticken mag, die Uhr.Und durch die Thüre hinter mirklang dünn und schüchtern ein Clavierüber den Flur.Der Himmel lastete wie Schiefer,ihr Spiel klang immer trauertiefer,ich sah sie wohl.Dumpf rang der Wind im Eschenlaub,die Luft war grau von Gluth und Staubund seufzte hohl.Und blasser tönten durch die Wändedie tastenden verweinten Hände —sie saß und sang;sang sich das Lied, in sich gebückt,mit dem sie mich als Braut entzückt;ich fühlte, wie ihr Athem rang.Die Wolken wurden immer dumpfer,die wunden Töne immer stumpfer,wie Messer stumpf, wie Messer spitz;und aus dem alten Liebesliedklagten zwei Kinderstimmen mit — —da fiel der erste Blitz.",l0060062,Es war einmal,"Dehmel, Richard",5,6,"Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.",b'1893',"Bierbaum, Otto Julius"
11,"Heut ging ich müßigDen langen Tag,Nun bitter büß' ichDen Mißertrag.UmhergetriebenIn Markt und Stadt,Und Nichts geblieben,Was Tiefe hat.Ein flaches TändelnMit der und der,Ein schwaches PendelnDie Kreuz und Quer.Ein BüchsenschießenUnd Budenschrei'n,Ein halb VerdrießenUnd Nichtsgedeih'n.Der Schwarm der GrillenSchwirrt stechend um,Mich einzuhüllenMit Summ und Brumm.""Was gingst du müßigDen langen Tag?""Und bitter büß' ichDen Mißertrag.",l0060030,Müßiggang,"Henckell, Karl",3,8,"Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.",b'1893',"Bierbaum, Otto Julius"
12,"Ich ging durch die dumpfige Großstadtgasse,Da trieben sich Menschen bunt wie das Vieh —Ich sage nicht, daß ich die Menschen hasse,Im Gegentheil: ich liebe sie.Ich schritt fürbaß. In endlosen ReihnStarrten Laternen müßig mich an —Da stieg mir jählings die Frage zu Hirn:Warum hängen da keine Menschen daran?— Die Pfähle sind doch solid genug?Und weiter ging ich. Da schäumte ein Fluß,Begossen von brennender Abendgluth —Und jählings stieg mir die Frage zu Hirn:Warum führt sie nicht blutige Leichen, die Fluth?— Färbt Menschenblut denn minder roth?Und als ich kam vor die Stadt hinaus,Da saßen viel Raben beim Düngerfraß—Und wieder stieg mir die Frage zu Hirn:Warum sitzen sie nicht auf Menschenaas?— Verdaun sie doch Menschenaas ebenso flott!Und heimwärts zog ich die Großstadtgasse,Da lag sie verlassen und menschenleer —Ich sage nicht, daß ich die Menschen hasse:Ich liebe sie täglich mehr und mehr.",l0060044,Liebes-Erklärung,"Scharf, Ludwig",5,4,"Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.",b'1893',"Bierbaum, Otto Julius"
13,Sie nimmts mit Schuld und ReueDas heißt: bei Ihm — genau;Dafür liebt Er die Treue —Das heißt: bei seiner Frau.,l0060119,Ideale Ehe,"Towska, Kory",1,4,"Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.",b'1893',"Bierbaum, Otto Julius"
14,"""Wir bringen die Kultur zu euch!""Drang man aus Wien in's Türkenreich:Und überall mit großer SchnelleErhoben sich im Land Bordelle.",l0060112,Sarajewo August 1892 [Epigramme],"Wohlmuth, Alois",1,4,"Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.",b'1893',"Bierbaum, Otto Julius"
15,"Doch: ich hob nicht die Hand zum Stoße,Ich weinte still nur eine Nacht;Dann aber fing ich an zu lachen,Und lachte, bis ich's durchgelacht!Und stieß die Fackel in die Trümmer;Hei, wie das aufschlug! tollen Brand's!Und niederbarst die letzte SäuleIn lohewildem Flammentanz.Dann ging ich ruhig von der StätteUnd schritt hinein in's Dämmergrau'nUnd ließ des Morgens heit're Sonne,Den Nachtfrost mir vom Herzen thau'n.Nun steh' ich frei im freien Leben,Und aus dem Jüngling ward ein Mann,Und weitab liegt in Nacht und NebelWas seine Jugend hielt im Bann.",l0060087,Ein Jugend-Golgatha,"Flaischlen, Cäsar [Flaischlen, Caesar]",4,4,"Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.",b'1893',"Bierbaum, Otto Julius"
16,"Jüngst, lässig-heiter schlendernd in dem Glaspalast,Wo unsrer lieben Kunst- und Bierstadt München sichAlljährlich prunkend zeigt die stumme GötterschaarUnd das Gesindel dieser überlauten Zeit —Auf grober Malerleinwand nur, versteht sich, Freund —Ward ich von einem seltsam schönen Traum beglückt.Heiß war der Sommertag und schwül. Ich nippe gernVon vollen Schönheitsbechern Schaumesperlen nur,Des alten Götterneides schweigend eingedenk. —So fand ich mich in einer kühlen Ecke baldVor einem Glase Schurlemurle. O gewißNur Schurlemurle war der Nektarfeuertrank.Und da — schon sank mein bildermüdes Auge zu —Wen sah ich da? Es war nicht Wahn, nicht Täuschung, nein!Den lachenden, den sieghaft schönen Heidengott,Den tief geheimnißvollen Dionys. Er rittAuf einem Fabelhengste aus dem Stalle Böcklin's,Mit glattem Fell. Gar stolz und wohlgenährt und glänzendUnd auch noch kunstbegabt schien mir das schöne Vieh:Sein schimmernd Wiehern klang vor mancher KlecksereiWie donnerpolterndes Gelächter, machtvoll selig.Doch noch vergnügter schien der schöne Gott mir selbst.Ein übermüthig Lächeln lag auf seinem Mund,So weich wie eines vollerblühten Weibes. Ja,So lächeln Dichter, wenn die Ruhmesglorie hellSie plötzlich übersonnt, in zager halber Scham. —Zu lustig, rief der junge Gott mir lachend zu,Was seid ihr Menschen doch ein drolliges Gezücht!Beim Hund! Kein Gott versteht die Allerbesten ganz.Du weißt, im Lauf der Zeiten ward ein bißchen ichGelehrt. Das schadet selbst uns hohen Göttern nicht.Ein Vorrecht haben wir ja stets: Persönlichkeit.Nun ja, da las ich jüngst das alte Märlein mirVom Apfelbiß in eurem Schlangenparadies,Davon ihr sehnsuchtskranken Narren immer träumt,Wenn ihr in jenen bittersüßen Apfel beißt.Hm, nach den hohen Göttern richt das Märlein nicht,Und euer Adam, welch' ein stumpfer Erdenkloß!Soll ich dir sagen, wie die Menschen wurden? Ja?In meiner tollsten Jugendgrazienflegelzeit —Ach, auch wir Götter treiben's in der Jugend toll —Als ich in jubelrasendem Triumphe zogUms lichtazurne, leuchtend schöne Mittelmeer,Da ruht' ich einst mit meinem trunkenen müden SchwarmAuf einer seligen Insel, wo ein LorbeerhainDen warmen Schatten warf auf einen Wiesenhang,Aus dessen leuchtend sattem, weichem FrühlingsgrünDie Blüthensterne weiß und purpurn lachten. RechtEin seliger Ruheort. — Es rauschte silbern daEin sonnenspiegelnd Brünnlein heilig kühle Fluth,Das trübe Aug' zu netzen mit dem Weihenaß,Wenn es vom steten Schau'n der Schönheit müde, müde.Und als am reinen Morgen ich, nach tiefem Schlaf,Erquickt von dannen zog, blieb mir ein Weib zurück,Das schwärmend sich am Tag zuvor zu müd gerast.Und sie beschlich ein kecker Faun. Es brannten hellAls ewige Liebesfackeln Ätna und Vesuv.Von diesem Paare stammt ihr Alle, Alle ab,Der Göttin Wesen und des Fauns seltsam vermischtIm unzufriednen Busen. Rassenkreuzung taugtIn seltenen Fällen nur, das glaube mir, Poet.Und ich als Gott genieße mir ein Schauspiel nun,Wie es die frohen Götter lieben, die ja stetsDas frechste Publikum des zweifelhaften Spiels,Das Welt geheißen. Ja, beim Hund, ihr Menschen seidEin spaßhaft unbegreiflich drolliges Geschlecht.Bald herrscht der Faun in euch, die schöne Göttin bald,Die einst in meinem übertollen Schwarm erfuhr,Auf welchem dunklen Grund die wahre Schönheit blüht.Und kommt der ewige Streit einmal zum StillestandIn euch — nun Katzenjammer nennt man, glaub' ich, das.Am Kater gingen die Olympier zu Grund,Und eure zahmen Dichter wissen gar zu wohl,Warum sie wachend träumen von dem dunklen Gott,Den diese Welt gebären müsse, — diese Welt! —Daß er als Tröstung lache jedem bangen Leid.Zum Lachen! Schaut er dämmernd nicht aus jedem Bild.Aus jedem Weib, dem noch ein spärlich Reizchen blüht?Und feiert er dem öden Schwelger nicht ein FestIn jedem schmucken Dirnlein, das nur ein SymbolDes ewig trunknen Frühlings, den ich liebe, ich?Doch wie gesagt, ein drollig Schauspiel seid ihr mir,Besonders wenn das Weib ihr giftig zeternd schmäht.Weißt du, woher der eitle Narrenschmerz euch stammt?Von eurem Guckenwollen hinter diese Welt.Ihr Esel! Euer grausam dunkler Lebensdrang,Der Stolz, die Freude, eure dumpfe Sehnsucht selbst,Sie ruhen licht auf grausig schwülem dunklen Grund.Freut euch an ihrem Spiel, an ihrem bunten ScheinUnd starrt nicht in die Dämmertiefen, Narrenpack,In dem der Faun wird mächtiger von Jahr zu Jahr,Auch wenn er sittsam geht im Feigenblätterschurz.So räsonnirte mir der Gott noch lange fort,Der Schöpfung Krone nörgelnd schmähend unverschämt.Die ewigen Götter thun nichts halb. Das ist bekannt. —Doch ich gerieth in einen hellen Heidenzorn.Du frecher Hanswurst, was suchst du in diesem Haus,Wo doch wahrhaftig das Genie nicht frech sonst tollt?Du Narr, glaub ich dich nicht, so existirst du nicht.(Das war ein feiner Trumpf!) — Werd lieber Pastor mirUnd predige die Lebensfreude, grob und fein,Den höhern Töchtern, von der ewigen Eva stammendUnd nicht von deinem liederlichen Bacchenweib.Noch vieles sagt' ich so in meinem Heidenzorn.Das Schimpfen ist ein reiner Götterhochgenuß.Doch leider störte mich ein Gardelieutenant,Der einer Frau von dreißig Jahren schneidig undÄsthetisch schimpfte auf die Freilichtmalerei,Die leider nicht die Allerhöchste Billigung fand.Ein großer Kenner war der stramme Mars wohl nicht,Obgleich er einst gezappelt in dem goldnen Netz,Das hinkend der Hephästos fein geschmiedet. ODu tiefer Sinn der alten Märenseligkeit!",l0060076,An Otto Julius Bierbaum,"Weigand, Wilhelm",1,113,"Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.",b'1893',"Bierbaum, Otto Julius"
17,"Am Abend zwischen Traum und Wachen,Ich dachte nicht grade an heilige Sachen,Vor mir der Nazarener stand.Die schönen Gottesaugen lagenAuf mir wie zwei freundliche Fragen.Hielt eine Blume in der Hand,Hochstengelig ein goldner SternLehnt' an der Schulter unserm Herrn,Wie frommer Maler EngelsgestaltenIhre Friedenspalmen halten:Eine Sonnenblume, voll erschlossen,Von einem lieblichen Licht umflossen,Hob sich von seinem blauen KleidAls ein glänzendes Geschmeid.So schwebte in einem Nebel zartVor mir die göttliche Gegenwart,Darauf ich holden Schreckens geblickt,Bis ich darüber eingenickt.Am Morgen nach gesundem SchlafStand mir der Sinn ins Feld hinaus,Wo ich auf eine Hütte traf,Ein leicht gezimmert hölzern Haus.Drum ragten als ein Schirm und Zaun,Als ein golden Gegitter anzuschaun,Hochsäulig aufgereiht beisammen,Sonnenblumen, zehn helle Flammen.Das war ein dichterlicher Platz,Wie nur am Wege hold verstecktEin Sonntagskind ihn einmal entdeckt.Ein Wässerlein lief mit süßem GeschwätzDurch eine schattige Wiese hin,Sonst war die Stille hier Königin.Ihr König, der Frieden, saß auf der BankUnd putzte seine Krone blank.So oft ich vom Häuschen vorüber geh,Ein blau Gewand ich vor mir seh.Geht nicht, steht nicht, schwebt vielmehrIn einiger Höhe vor mir her.Schöne Gottesaugen schlagenSich nach mir auf mit freundlichem Fragen,Und von der Schulter unserm HerrnNickt schwankend der goldne Blätterstern,Die Sonnenblume, voll erblüht,Von einem himmlischen Leuchten umglüht.War nie diesen Blumen recht gut gewesen,Schalt sie bäuerisch und gemein,Kamen mir vor wie Küchenbesen,Die gerne wollten Prinzessinnen sein.Aber so läßt, was wir verachtet,Eh's drüber getagt nur, oder genachtet,Oft plötzlich die schlichte Hülle sinkenUnd uns seine heimliche Schönheit trinken.Besonders Poeten kommen oftZu solchen Gnaden unverhofft.",l0060015,Sonnenblumen,"Falke, Gustav",4,10,"Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.",b'1893',"Bierbaum, Otto Julius"
18,"Aus deinen grauen Augen droht,mir so vertraut,wie ein erstarrter Klagelautmit bleichen Zügen ein Verbot;ich weiß, auch du... Du warst einst Braut.Das hat in deinen Blick gebrachtdies fahle Licht,das durch die schwarzen Wimpern bricht;mir ist, als sahst du einst die Nachtvon Angesicht zu Angesicht.O komm und gieb mir deine Hand;in dein schwarz Haarnimm diese rote Lilie dar,und um dein dunkelblau Gewanddies goldne Gürtelschlangenpaar.So führe mich, indeß du weinst,den langen Pfad.So kommen wir der Nacht genahtund beten beide: Mutter! einst —wir übten Beide schon Verrath!Dann legt, indeß wir niederknien,dann legt die Nachtauf deines Haares schwere Prachtdie Hand — und flüstert: Liebe ihn,der sich und Andre friedlos macht!Dann hören deine Thränen auf,dann kommt ein Stern;der winkt so neu, so neu, so fern,dein graues Auge schaut hinauf,dein dunkles Auge... Sinke, Stern!",l0060060,Büßende Liebe,"Dehmel, Richard",6,5,"Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.",b'1893',"Bierbaum, Otto Julius"
19,"Du nächtig todeskranker Monddort auf des Himmels schwarzem Pfühl,Dein Blick, so fiebernd übergroß,bannt mich wie fremde Melodie.An unstillbarem Liebesleidstirbst du, an Sehnsucht, tief erstickt.Du nächtig todeskranker Monddort auf des Himmels schwarzem Pfühl. —Den Liebsten, der, im Sinnenrauschgedankenlos, zur Liebsten schleicht,belustigt deiner Strahlen Spiel —dein bleiches, qualgebornes Blut,du nächtig todeskranker Mond.",l0060127,"Der kranke Mond [Aus ""Pierrot lunaire""]","Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich] [Orig. von Giraud, Albert]",3,5,"Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.",b'1893',"Bierbaum, Otto Julius"
20,"Mondschein schimmert auf den Bergesspitzen,Zuckerreif ruht auf der Alpen Kranz.Ist ein Funkeln, Blitzen — —Alles eitel Schnee und Glanz!Tannenschatten liegt am Fuß des Eigers,Doch sein Sattel badet sich in Licht;Hoch vom Haupt des SchweigersHell der Quell des Glanzes bricht.Hollah Leben! — Rosenrothe Glieder!!Keck im Sattel, zart auf Firnenflaum,Vorn ein Büschel Flieder,Locken schüttelnd in den Mondenschaum — —Reitet nackt ein übermüth'ger Knabe,Reckt in's Mondlicht sein Champagnerglas,Schüttet aus als GabeTropfenhell ein goldig Naß.Rosa-crême — — im Mondlicht schäumt es leise,Sickert nieder an des Eigers Wand;Von dem FliederreiseSprüht ein Leuchten in das Land.Hollah Leben! Die ChampagnertropfenZischen mondhell in den weißen Schnee.Herz, mein Herz, dein KlopfenKündet, daß ich Schönheit seh'!",l0060089,Eiger-Reiter,"Stern, Maurice Reinhold von [Stern, Maurice von; alt. Stern, Maurice-Reinhold von]",6,4,"Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.",b'1893',"Bierbaum, Otto Julius"
21,"Das ist ein König ganz besond'rer Art,Der sich nicht Allen herrlich offenbart,Den erst, mit dialektischen Schlüssen,Seine Unterthanen beweisen müssen.",l0060099,Gott [Epigramme],"Bernstein, Max",1,4,"Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.",b'1893',"Bierbaum, Otto Julius"
22,"Der drängenden Heerde zwergiger FöhrenVergißt die Gewaltige anzugehören;Sie hebt das Haupt zur stürmenden Wolke,Verloren über dem Nadelvolke,Das nimmer den heiligen Sturm erlauscht,Der einsam erhabene Stirnen umrauscht.Sie aber sinnt — und nickt — und schautIns Weite, wo dämmrig der Forst verblaut:Zerrissenen Wolkengebirgen entrolltDer sinkenden Sonne rothblitzendes Gold.Das Föhrenhaupt erglüht verzückt,Ins lodernde Feuermeer entrückt.",l0060078,Die hohe Föhre,"Wille, Bruno",6,2,"Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.",b'1893',"Bierbaum, Otto Julius"
