,text,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg
10,"Wer war weggegangen, wer,Sag' mir, Frau, kam wieder her?Mit roten Backen, heisassa,Unsere Jugend ist wieder da!Sieht wie ein großer Junge aus,Lärmt und tollt, es ist ein Graus.Sitz ich bei der Arbeit sacht,Hängt er mir plötzlich am Hals und lacht;Macht mir das, wie sich's gehört, Verdruß,Mir nichts, dir nichts, gibt's einen Kuß.Wehr ich mich endlich: ""Nun aber hinaus!""Schaut er auf einmal ganz anders aus,Sieht mich aus den Augen verschmitztAn, daß mir's zum Herzen blitzt,Klatscht dann plötzlich in die Hand —Himmel: von Pult und Schrank und WandVon Mucken, Motten und Hummeln brummt'sUnd hinaus zum Fenster summt's!""Ich bin die Jugend,"" lacht er dazu:""Das kann ich, — nun duld mich, Du!""Gut, so mag's fortan denn sein:Wir Alten, die Jugend, wir bleiben zu drei'n!",l0090004,Der Junge,"Avenarius, Ferdinand [alt. Avernarius, Ferdinand; Avernius, Ferdinand]",1,22,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
11,"Kein Mittagessen fünf Tage schon,Die Heimat so weit, kein Geld und kein Lohn,Statt Arbeit zu finden, nur Hunger und Not,Nur wandern und betteln und kaum ein Stück Brot.""Was liegt der Handwerksbursch in dem Wald?Was läuft ihm übers Gesicht so kalt?Was sieht er so trostlos in den Raum?Was irrt sein Auge von Baum zu Baum?Die Sonne sinket und Stille ringsum,Die Drossel nur lärmt noch, sonst alles stumm,Was schaukelt der Erlbaum am Waldesrand?In seinen Ästen ein Mensch verschwand.Von seinem ärmlichen Bündel den Strick,Er legt um den Hals ihn, um Wirbel, Genick,Dann läßt er sich fallen — nur kurz ist die Qual,Er sah die Sonne zum letztenmal.Der Tau fällt auf ihn, der Tag erwacht,Der Pirol flötet, der Tauber lacht.Es lebt und webt, als wär' nichts geschehn,Gleichgültig wispern die Winde und wehn.Ein Jäger kommt den Hügel herabUnd sieht den Erhängten und schneidet ihn ab,Und macht der Behörde die Anzeige schnell;Gendarmen und Träger sind bald zur Stell'.In hellen Glacés ein Herr vom Gericht,Der prüft, ob kein Raubmord, wie das seine Pflicht.Sie tragen den Leichnam ins SiechenhausUnd dann, wo kein Kreuz steht, ins Feld hinaus.Da niemand zuvor den Toten gesehn,Erhält er die Nummer dreihundertundzehn.Dreihundert und neun schon liegen im Sand,Wer hat sie geliebt, wer hat sie gekannt?",l0090140,Im Walde,"Liliencron, Detlev von [Liliencron, Detlev Freiherr von; alt. Liliencron, Detlev Frhr. von]",8,4,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
12,"Meine Mutter hat's gewollt,Den Andern ich nehmen sollt';Was ich zuvor besessen,Mein Herz sollt' es vergessen;Das hat es nicht gewollt.Meine Mutter klag' ich an,Sie hat nicht wohlgetan;Was sonst in Ehren stünde,Nun ist es worden Sünde,Was fang' ich an!Für all' mein Stolz und Freud'Gewonnen hab' ich Leid.Ach, wär' das nicht geschehen,Ach, könnt' ich betteln gehenÜber die braune Heid'!",l0090225,Elisabeth,"Storm, Theodor",3,5,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
13,"Augen, meine lieben Fensterlein,Gebt mir schon so lange holden Schein,Lasset freundlich Bild um Bild herein:Einmal werdet ihr verdunkelt sein!Fallen einst die müden Lider zu,Löscht ihr aus, dann hat die Seele Ruh';Tastend streift sie ab die Wanderschuh',Legt sich auch in ihre finst're Truh'.Noch zwei Fünklein sieht sie glimmend steh'nWie zwei Sternlein, innerlich zu seh'n,Bis sie schwanken und dann auch vergeh'n,Wie von eines Falters Flügelweh'n.Doch nun wandl' ich auf dem Abendfeld,Nur dem sinkenden Gestirn gesellt;Trinkt, o Augen, was die Wimper hält,Von dem goldnen Überfluß der Welt!",l0090307,Abendlied,"Keller, Gottfried",4,4,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
14,"Es klingen mit lieblichem KlangDie Glocken das Tal entlang,Vom schimmernden Garne der SonnenIst das Kirchlein mit Gold übersponnen.Es webt ein himmlischer HauchDurch Baum und Blume und Strauch;Die Blüten zittern und leben,Und das Herz will sich schwingen und heben!Der Fluß fließt kühl und stillUnd lauscht dem Glockenspiel,Das Lied aus metallenem MundeBegräbt er in seinem Grunde.Und ich bin fern, bin fern!Wär doch in der Heimat so gern!Und möchte so gerne belauschenGlocken und Waldesrauschen!",l0090088,Heimatklänge,"Grotthuß, Jeannot Emil Freiherr von [alt. Grotthuss, J. E. Freih. von]",4,4,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
15,"Die Hand streicht übers Betttuch hin,Dann spielt sie mit dem goldnen Reifen.Die Finger sind schon viel zu dünn,Sie kann ihn auf- und niederstreifen.Im Garten draußen pfeift ihr Mann,Sie muß die harten Laute hören,Und kommt es ihr auch bitter an, —Sie will ihm seine Lust nicht stören!Durch offne Fenster stößt der WindDen vollsten Lindenzweig ins Zimmer,Bis über Tisch und Teppich rinntGoldgrüner Glanz und Sonnenschimmer.Und leiser Duft herüberzieht —Das ist gewiß ihr Gartenflieder!Weich ist die Luft — zum Schlafen müd',Und müde dehnen sich die Glieder.Und sinnt so hin und träumt so hin:""O Tod, ich hab dich oft gebeten,Nimm meine arme Seele hinUnd löse sie aus Angst und Nöten!""Denn Tag um Tag sein AngesichtEin Lauern nur auf mein Verderben!Und jeder Blick, der schrecklich spricht:""Was zögerst du? Ich will dein Sterben!""Und halb im Traum verschweben sachtWeit draußen seine harten Schritte,Und schweigend kommt die SommernachtUnd hört das Weib und seine Bitte.Die winkt dem Tode still herein,Der hat schon vor der Tür gesessen. —Und die sonst schlief in Tränen ein,Hat alle Tränen jetzt vergessen!",l0090113,Die Sterbende,"Jacobowski, Ludwig",8,4,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
16,"Der Frühling weiß zu findenMich tief in Stadt und Stein,Gießt mir ins Herz den lindenFröhlichen Hoffnungsschein.Manch' grüne Wipfel lauschenZwischen den Dächern vor,Ein Lerchenklang durchs RauschenDer Stadt schlägt an mein Ohr.Ein Schmetterling als BoteFlattert im Wind vorbei,Hinschwebend über das toteSteinerne Einerlei.",l0090217,Frühlingslied in der Stadt,"Seidel, Heinrich",3,4,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
17,"Es ist ein Herz versunkenBei diesem Trauerlied,Weil es den Tod getrunken,Als uns die Stunde schied.Der Weg hat sich gewunden,Da war es bald gescheh'n,Da warst du schon verschwunden,Und hast nicht umgeseh'n.Soll sich die Liebe scheiden,Und ob ein Herz zerbricht,Kein Wunder hält die beiden,Auch Erd und Himmel nicht.",l0090063,"Verschwunden, versunken","Fischer, J.G. [alt. Fischer, Johann Georg]",3,4,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
18,"Von Stürmen hart getroffen,Der Baum im Frühling steht,Und hält die Arme offen,Weit offen im Gebet.Und wie er betet, quellenDie zarten Bitten ans Licht,Sein Sehnen in rosig hellenBlüten dem Stamm entbricht.Nun klagt nicht mehr eintönigEin Mönch, von Grau beschwert —Zum Himmel greift ein KönigMit blütenumwundenem Schwert!",l0090260,Der betende Baum,"Wertheimer, Paul",3,4,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
19,"Nun steht der Wald in Blüten,Hold kam der Mai zurück,Da mag dich Gott behütenvor allzureichem Glück.Doch welken dann die Blüten,Vergeht die holde Zeit —Dann mag dich Gott behütenVor allzutiefem Leid.",l0090006,Mai,"Barsch, Paul",2,4,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
20,"Der Blick aus unserm FensterWar eine Wüste nur.Kein grünes Saatfeld zeigteDes Lebens frohe Spur.Kein Haus, kein Baum war sichtbar,Kein Berg in blauem Duft,Und keine Blumen mischtenSich mit der Himmelsluft.Am End' der öden Strecke,Weit über Schutt und Sand,Steht eine kleine MühleFern, fern am Erdenrand.Der Flügel kreist geduldig,Er kreist wohl immerzu,Des Windes schneller AtemLäßt selten ihn in Ruh.Mein Weib und ich, wir habenAm Fenster oft gelehnt,Wenn Hand in Hand wir saßen,Und wenn wir uns ersehnt.Im Frühlicht, vor der ArbeitLag noch der Tag im Tau,Wir hielten nach der MühleVereint die erste Schau.Am Abend, eh der SchlummerVon neuem uns erquickt,Wir haben nach der MühleDie letzte Sicht geschickt.Und immer so die Mühle,Es gab nicht liebern Ort,Es kam wie Trost und Grüße,Wie Gruß und Trost von dort.In einer Winterwoche,War schwer mein Weib erkrankt,Die schwarze GräberblumeHat sich empor gerankt.Doch eh der Tod die DeckenUm ihre Sinne schlug,Hat sie mein Arm umschlossen,Der sie ans Fenster trug.Die treuen Augen suchtenMühsam im Dämmerlicht,Und ihre Lippen hauchten:Vergiß die Mühle nicht.",l0090138,Die Mühle,"Liliencron, Detlev von [Liliencron, Detlev Freiherr von; alt. Liliencron, Detlev Frhr. von]",11,4,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
21,"Unterm Schirme, tief im Tann,Hab ich heut gelegen,Durch die schweren Zweige rannReicher Sommerregen.Plötzlich rauscht das nasse Gras —Stille! nicht gemuckt! —Mir zur Seite ducktSich ein junger Has...Dummes Häschen,Bist du blind?Hat dein NäschenKeinen Wind?Doch das Häschen unbewegt,Nutzt, was ihm beschieden,Ohren, weit zurückgelegt,Miene, schlau zufrieden.Ohne Atem lieg ich fast,Laß die Mücken sitzen;Still besieht mein kleiner GastMeine Stiefelspitzen...Um uns beide — tropf — tropf — tropf —Traut eintönig Rauschen...Auf dem Schirmdach — klopf — klopf — klopf...Und wir lauschen... lauschen...Wunderwürzig kommt ein DuftDurch den Wald gepflogen;Häschen schnubbert in die Luft,Fühlt sich fortgezogen.Schiebt gemächlich rückwärts, machtMännchen aller Ecken...Herzlich hab ich aufgelacht —Ei, der wilde Schrecken!",l0090157,Das Häslein,"Morgenstern, Christian",8,4,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
22,"Unterm Machandelbaum —Da ist ein Platz —Susala Dusala —Da sitzt mein Schatz.Sitzt auf dem grünen Gras,Sitzt auf dem grünen Klee —""Hast ja die Augen naß,Bist ja wie Milch und Schnee —Susala Dusala —Wo tut's denn weh?""""Kommst du so' spät zurück?Nun ist's zu spät für's Glück,Kenne dich gar nicht mehr,Mir ist das Herz verquer —Susala Dusala —Wollt', tot ich wär'!""""Schwarz ist das Grabeloch,Leb' doch ein Weilchen noch,Wart' noch bis Sankt Kathrein,Da will ich um dich frei' n,Wart' noch bis Sankt Martein,Da soll die Hochzeit sein —Susala Dusala —Gib dich darein!""",l0090264,Unterm Machandelbaum,"Wildenbruch, Ernst von",3,8,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
23,"Oft beim letzten AbendscheinSchleich' ich in die Kirche ein,Durch die kleine Hinterpfort'Tret' ich an den Gnadenort.Auf das Treiben, wirr und hohl,Tut die Stille, ach! so wohl.Durch die Fenster, lang und schmal,Fällt der letzte Sonnenstrahl.Das ich oft verlästert wild,Starr' ich an, das Kreuzesbild.Sehnsuchtbang ist mein Gefühl,Weinend sitz' ich im Gestühl.",l0090081,In der Kirche,"Greif, Martin",6,2,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
24,"Singend über die HeideSteigen Lerchen empor,Goldige Knospen der WeideDringen am Ufer hervor,Und der Himmel so wunderblau!Allüberall hellsonnige Schau!Ich und mein Lieb wir beideWandeln durch sprießendes Rohr.Kargen Worts ist der Kummer,Zehrend in tiefer Brust;Aber noch tausendmal stummerIst unsägliche Lust:""Ich bin ja dein, und du bist ja mein!""Das mag ihr einziges Wörtlein sein;Hat doch kein Weiser, kein DummerJemals ein bess'res gewußt.Wolken über uns schwellen,Kaum daß ein Windzug sie blies;Traumhaft schwatzen die WellenÜeber dem farbigen Kies,Ferne nur, ferne noch Lerchenlied, —Seliges Schweigen die Seele durchzieht,Engel erschließen die hellenPforten zum Paradies.",l0090065,Lied,"Fitger, Arthur",3,8,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
25,"Den ganzen Abend hat es schon gerolltUnd bang geflüstert in dem dunklen Laube,Am Landweg kam im Wind der Staub gerollt,Die Wolke flog gehüllt in dunkler Haube,Scheu hat der Vogel sich ins Nest geduckt,Der Hase barg sich in dem Laub voll Schrecken,Als fern im Ost der erste Blitz gezuckt,Der erste Regen rauschte durch die Hecken.Nun ist's herauf, hin saust die tolle JagdDes Sturmes durch den Schloßhof, in dem WeiherWühlt dumpf die Flut, wie dunkle MitternachtHängt über Turm und Dach der Wolkenschleier.Die Wipfel sausen, und das Schilfrohr pfeift —Ein toller Junker, geht's durch Teich und Binsen,Hei, wie der Nebeldunst vorüberschleift,Ein Höllenzug mit Winseln und mit Grinsen.Hahi und Hussa, wie das jagt und tollt,Der Blitz fährt zuckend hin, auf erznem WagenKommt krachend hinterher der Donner angerollt,Vom Wolkenmantel dicht den Leib umschlagen,Ein Feuerstrahl fährt prasselnd aus dem Wald,Und jach jach zum Himmel blitzen Flammenfluten,Drein jagt der Sturm, daß Hang und Heide hallt.Und peitscht die Lüfte mit rotglüh'nden Ruten.O könnt' ich doch auf dieser Wolken NachtIn Feuerlettern meine Dichtung schreiben,Die Dichtung, heiß von Himmelsglut entfacht,Und mit dem Sturm durch alle Lande treiben,Dann sollte, wie bei wirbelndem Trommelklang,Die Menschheit aus dem trägen Träumen schrecken,Schlafmordend sollte mein GesangZu heiligem Kampf die Müden wecken.",l0090294,Gewitter,"Hart, Julius",4,8,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
26,"Ein einfach Kleid, im braunen HaarEin Myrtenkränzchen, schlicht und klein,Am Finger noch ein schmaler Reif —Soll dies dein ganzer Brautschmuck sein?Und darum hast du manche NachtMit Müh' und Arbeit hingebracht,Bis du's erwarbst? Du blasse Braut,Wie bist du arm!Und doch im tiefsten Herzen trägstDu einen Schatz, dir unbewußt:In treuer Liebe HochgefühlVoll frommen Danks wogt deine Brust.Dir trüben nicht den klaren BlickErlog'ne Lieb, erborgtes Glück...Mit dir ist Gott, du blasse Braut,Wie bist du reich!",l0090207,Die arme Braut,"Schaumberg, Georg",2,8,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
27,"Hinterm Deich, weißt du, Schatz,Hinterm Deich den Sonnenplatz?Überm Ginster, überm schwankenHafer hin das Spiel der blankenSchmetterlinge. Jetzt ein Schrei:Eine Möve flitzt vorbei.Einmal auch, wie weit, weit her,Dumpfer Ruderschlag vom Meer.Hinterm Deich, menschenfern,Kleine Nelken, Stern an Stern,Kleine rote Nelken standen,Die wir uns zu Sträußen banden,Große Kinder, ich und du,Lachten wir vergnügt dazu,Sahn dann wieder ernsthaft drein:Darf man denn so kindisch sein?",l0090048,Hinterm Deich,"Falke, Gustav",2,8,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
28,"Über die Stoppeln her weht der Wind, —Mädchen, was säumst du nur,Mädchen, was träumst du nur,Träumst du nur, liebliches Kind?Längst schon der Frühling von dannen ging —Mädchen, was spinnst du nur,Mädchen, was sinnst du nur —Des, der dich liebend umfing?Weiße Fäden an Strauch und an Baum —Mädchen, was meinst du nur,Mädchen, was weinst du nur,War es ein flüchtiger Traum?",l0090184,Vorbei,"Renner, Gustav",3,4,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
29,"Es gibt einen schönen Garten,Allgrün zu jeder Zeit,Drin blüh'n die Blumen, die zarten,Ob draußen es stürmt und schneit.Er liegt im Herzen verborgen,Und pflegst du mit Sorgfalt sein,Strahlt hell an jedem MorgenGottes warme Sonne hinein.",l0090258,Ein stiller Garten,"Weber, Friedrich Wilhelm [Weber, F. W.]",1,8,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
30,"Weiß nicht, woher ich kommen bin;Weiß nicht, wohin ich geh:Ob ich ein Waldvöglein binOder eine Fee.Die Blumen, die da quillen,Den Wald mit Ruch erfüllen,Hat einer je vernommen,Woher die sind kommen?Aber manchmal fühl' ich ein Brennen:Möchte so gerne Vater und Mutter kennen.Kann es nicht sein,Füg' ich mich drein.Bin doch ein schönes, goldhaariges Waldfräulein,",l0090092,Rautendeleins Lied,"Hauptmann, Gerhart",3,5,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
31,"In meines Vaters Garten,Da flötet die Drossel so süß, so süß.Da flattern die grünen Standarten:Gott grüße dich, Lenz, Gott grüß!In meines Vaters Garten,Da säum' ich in seliger Ruh, ja Ruh,Da flüst'r ich dem armen genarrtenHerzen ein Tröstlein zu.Ein Tröstlein, lieb und linde,Wie lockender Drosselsang süß, so süß:Laß fahren all Trauern geschwinde,Gott grüße dich, Zukunft, Gott grüß!",l0090097,Lenzestrost,"Henckell, Karl",3,4,Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.,b'1899',"Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]"
