,text,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg
10,"Feil hat sie Rettig und Rapunzel,Das alte Weib, ich seh' ihr zu,Ich sehe unter ihren RunzelnDie Schönheit, sie war schön wie du.Die Alte bläst ins Kohlenbecken,Es sprühn die Funken, und sie lacht:Die kleinen Flammengeister weckenErinnrung mancher Liebesnacht.Sie seufzt, ihr rotes Aug wird trüber,Es zittern ihre alten Knie —O Klara, gehn wir rasch vorüber,Sonst denk' ich: Du wirst einst wie sie.",l00130047,Feil hat sie Rettig und Rapunzel,"Grisebach, Eduard",3,4,"Deutsche Lyrik von Heute und Morgen. Mit einer geschichtlichen Einleitung, hrsg. von Alexander Tille. Leipzig 1896.",b'1896',"Tille, Alexander"
11,"Vor Zeiten — es ist lange her,Hiess blau das Blut und rot das MeerUnd schwarz der Schnee und weiss das Gras;Doch mit der Zeit verlor sich das:Das Blut hiess weiss und rot der SchneeUnd blau das Gras und schwarz die See,Und heute sagen wir wohlgemut:Blau ist das Meer und rot das Blut;Doch regelmässig steinigte manDen Kerl, der die neue Auffassung begann.Ich kanns mir heute nicht versagen,Ich will mein Leben auch mal wagen;Ich sags euch Leuten ins Gesicht:Die Wahrheit wisst ihr alle nicht.Das Meer ist weiss, der Schnee ist blauUnd grün das Blut und rot die Au,Und wird Jan Hagel dasselbe meinen,Thäts wieder not, es zu verneinen,Und euer sacrum palladiumKreist wie ein Wetterhahn ewig um.",l00130076,Ewige Wahrheit,"Fitger, Arthur",1,20,"Deutsche Lyrik von Heute und Morgen. Mit einer geschichtlichen Einleitung, hrsg. von Alexander Tille. Leipzig 1896.",b'1896',"Tille, Alexander"
12,"Züchtiger Minne ritterlich Streben,Ehrbaren Handwerks emsiges Weben,Fromm in Gedanken, Thaten und Wort:Das war der Ahnen Losung und Hort.Lustig gelebt und fröhlich gestorben,Hurtig verthan und langsam erworben,Viele geküsst und keine gefreit:Das ist der Wahlspruch unserer Zeit.Fröhlich gelebt und ehrlich gestorben,Leben gespart und geistig erworben,Eine geküsst und Eine gefreit:Wann wird sie kommen, die goldene Zeit?",l00130026,Zeitbilder,"Gumppenberg, Carl Freiherr von",3,4,"Deutsche Lyrik von Heute und Morgen. Mit einer geschichtlichen Einleitung, hrsg. von Alexander Tille. Leipzig 1896.",b'1896',"Tille, Alexander"
13,"Träume, träume, du mein süsses Leben,Von dem Himmel, der die Blüten bringt;Blumen winken da, die bebenVon dem Lied, das deine Mutter singt....Träume, träume, Knospe meiner Sorgen,Von dem Tage, da die Blume spriesst,Von dem hellen Blütenmorgen,Da dein Seelchen sich der Welt erschliesst....Träume, träume, Blüte meiner Liebe,Von der stillen, von der heilgen NachtDa die Blume Seiner LiebeDiese Welt zum Himmel mir gemacht....",l00130030,Venus Mater,"Dehmel, Richard",3,4,"Deutsche Lyrik von Heute und Morgen. Mit einer geschichtlichen Einleitung, hrsg. von Alexander Tille. Leipzig 1896.",b'1896',"Tille, Alexander"
14,"Aprilwind;Alle Knospen sindSchon aufgesprossen,Es spriesst der Grund,Und sein MundBleibt so verschlossen?Maisonnenregen;Alle Blumen langen,Stille aufgegangen,Dem Licht entgegen,Dem lieben Licht.Fühlt, fühlt ers nicht?!",l00130036,Mädchenfrühling,"Dehmel, Richard",2,6,"Deutsche Lyrik von Heute und Morgen. Mit einer geschichtlichen Einleitung, hrsg. von Alexander Tille. Leipzig 1896.",b'1896',"Tille, Alexander"
15,"Lange schlug das Herz mir dumpfUnd in faulen Schlägen,War ein tangbedeckter SumpfOhne Wellenregen.Bunte Blumen blühten rings,Und ich ging vorüber;Wissenschaft, die graue Sphinx,Gab mir Nasenstüber.Wissenschaft, die graue Sphinx,Mag der Teufel holen;Euch, ihr Blüheblumen rings,Sei mein Herz befohlen.Sonnevoll ist mein Gemüt,Eine grüne Wiese,Drauf es singt und springt und blühtWie im Paradiese.Eine Geige klingt in mir,Glockenklar und leise....""O du allerschönste Zier! ...""Wundersame Weise.Glück und Glanz und GlorienscheinÜber allem Leben,Und die ganze Welt ist mein,Mir zu Lehn gegeben.Und mein Herz haucht Liebe aus,Alle Not verendet,Sorge, Sünde, Hass und GrausSind in Glück gewendet.Dumme, holde Träumerei,Immer kehrst du wieder:Erste Blüten, erster Mai,Schwärmerische Lieder.",l00130037,"Erste Blüten, erster Mai","Bierbaum, Otto Julius",8,4,"Deutsche Lyrik von Heute und Morgen. Mit einer geschichtlichen Einleitung, hrsg. von Alexander Tille. Leipzig 1896.",b'1896',"Tille, Alexander"
16,"Wer aufwärts will, muss Einsicht haben,Mit Umsicht brauchen seine Gaben,Sich keiner Ansicht widersetzen,Die That nach ihrer Aussicht schätzen,Zu steter Nachsicht sich bequemenUnd täglich so viel Rücksicht nehmen,Dass er aus Vorsicht ganz und garVergisst, was seine Absicht war.",l00130016,Wer aufwärts will....,"Fulda, Ludwig",1,8,"Deutsche Lyrik von Heute und Morgen. Mit einer geschichtlichen Einleitung, hrsg. von Alexander Tille. Leipzig 1896.",b'1896',"Tille, Alexander"
17,"Laub am Boden, Laub am BodenGelb und rot und braun,Dorn und Hagebutt' am Strauche,Leere Nester im Zaun!Sommerende.... Spätoktober —Und ich glaub' es nun doch,Dass wir längst Abschied genommen,Eh Dezember es noch!Sturm am Himmel, ..... Schneegestöber —Frost im Herzen und Hohn!Wie so schön es einst gewesen,O! du bereusts ja schon!Laub am Boden, Laub am BodenGelb und rot und braun.....Und der nächste Windstoss kehrt esLachend hinter den Zaun!",l00130056,Laub am Boden,"Flaischlen, Cäsar [Flaischlen, Caesar]",4,4,"Deutsche Lyrik von Heute und Morgen. Mit einer geschichtlichen Einleitung, hrsg. von Alexander Tille. Leipzig 1896.",b'1896',"Tille, Alexander"
18,"Kein Mäschchen darf gesponnen seinIm Liebesnetz vom Faden Pflicht:Die Liebe will gewonnen sein,Geschuldet ists die rechte nicht.",l00130063,Kein Mäschchen....,"Jordan, Wilhelm",1,4,"Deutsche Lyrik von Heute und Morgen. Mit einer geschichtlichen Einleitung, hrsg. von Alexander Tille. Leipzig 1896.",b'1896',"Tille, Alexander"
19,"""Dein Himmel ist ein blauer Irrtum bloss,Ein Ungeheuer, schwarz, erbarmungslos,Der Welten Raum, wo Urgewalten tollen,Durch Todesfrost die Feuerkugeln rollen.Es wird der Stern des Sternes FlammenraubAufsprühend fliegt der Meteore Staub,In Nebel muss die Sonne dort zerstieben —Und wo bist du mit deinem Traum geblieben!Es zwingt Gesetz die Nadeln zum Krystall,Es zwingt Gesetz die Sonnenheer' im All,Die ewig jung dem Sonnensturz entglühen,Wie Blumen jung aus Blumenmoder blühen.Und spielend so in seinem ewgen SeinMischt diesen Staub zu immer neuem ScheinEin dunkler Wille, ein verhüllter Sinn — ""So bin ich ja im Himmel mitten drin!",l00130083,Im Himmel,"Herold, Franz",4,4,"Deutsche Lyrik von Heute und Morgen. Mit einer geschichtlichen Einleitung, hrsg. von Alexander Tille. Leipzig 1896.",b'1896',"Tille, Alexander"
20,"Auf der Strasse stand ich im Gedränge,Um mich hastete die bunte Menge,Schallten Wagen auf dem Pflaster lärmend,Knallten Peitschen, bellten Hunde schwärmend,Und es war ein Drängen und Getriebe,Und es war ein Laufen und Geschiebe.Aber ganz entrückt dem lauten LebenStand ich still mit heimlichem ErbebenVor der schönsten, hellen Fensterscheibe,Dass mir lächelte das Herz im Leibe.Mächtig hoch, krystallgeschliffen blinkte sie,Und verführerisch dem Auge winkte sie.Frauenstrümpfe sah ich zierlich hängenFeingewirkt mit vollen Knieeslängen,Blau und rot und rosig schön gestaltetUnd verführerisch von Reiz umwaltet.Ach, da waren seidenbunte Mieder,Wohlgeformt wie edle Mädchenglieder,Frauenhemden, duftig ausgebreitet,Um des Busens Formen zart geweitet,Und es reizten sanft die langen FaltenWie belebte weibliche Gestalten.Auch die bunten Bänder um die KniechenLockten schönbemalt und klug verschwiegen,Und erzählten ahnungslos den Augen,Was zu denken nimmer möchte taugen.Ja, sie waren harmlos und geduldig,Ja, sie waren reizend und unschuldig,Diese Frauenwünsche, Mädchenträume,Diese zartdurchbrochnen Röckchensäume,Diese Mieder, üppig wie Gelüste,Jene für die keuschen Mädchenbrüste,Diese holdverborgnen Formendecker,Diese schalkentsprungnen Männernecker!Süsse Mädchen, ach, ihr schönen Frauen,Wie vergnüglich ist das anzuschauen!Wär' ich reich wie Salomo, der Sänger,Krösusreich, ein feiner Rattenfänger,Kauft' ich all die Leibeslust zusammen,Kleidete in rascher Liebe FlammenMir die schönsten Mädchen, schönsten Frauen,Dass sie sittsam wären anzuschauen.Und dann ging ich fröhlich in die Weite,Lachte, dächt' ich an die Miederbreite,Pfiff ein Liedchen, dächt' ich an die Schlanken,Ja, ich hätte reizende Gedanken!Wenn die lieben Mädchen nun erröten,Will ich zärtlich und voll Unschuld flöten,Wenn die holden Frauen mir verzeihen,Will ich ihnen dieses Liedchen weihen,Ja, ich will von dem, was ich im offnen LadenAuf der Strasse sah, kein Sterbenswort verraten.",l00130012,Vor einem Laden,"Kirchbach, Wolfgang",3,16,"Deutsche Lyrik von Heute und Morgen. Mit einer geschichtlichen Einleitung, hrsg. von Alexander Tille. Leipzig 1896.",b'1896',"Tille, Alexander"
21,"Heut ist ein Festtag,Ellen, ein Freudentag!Weisst du? Den ersten KussRaubt' ich dir heut.Ach, warst du böse,Als es — geschehen war;Riebst dir die Lippen wund,Weintest beinah!Sage doch, Ellen:Hast dich doch kaum gewehrt,Als ich dein Köpfchen nahm —Hast mich wohl lieb?",l00130040,Festtag!,"Hartleben, Otto Erich [alt. Hartleben, O. Erich]",3,4,"Deutsche Lyrik von Heute und Morgen. Mit einer geschichtlichen Einleitung, hrsg. von Alexander Tille. Leipzig 1896.",b'1896',"Tille, Alexander"
22,"Im Winkel, wo die armen Sünder ruhn,Da liegt er nunUnd schläft den ewgen Schlaf.Er war ein Lump, der Weib und Kinder schlug;Er hats verdient, so hiess es, was ihn traf.Doch dass sein Weib den Jammer um ihn trugUnd jetzt noch trägt, was solls? Sie ist nicht klug —Was will sie nur?Sie soll mit ihren Kindern nun hinausIns Armenhaus;Man meint ihr wohlzuthun.Sie lehnt es ab. Ein ärmliches GemachWird Wohnstatt ihr, kaum gross genug zum Ruhn.Stolz, Bettelstolz, wohnt unter ihrem Dach,So hiess es, als sie spann und wusch am Bach —Was will sie nur?Die Kinder werden fromm und wohlgemutIn ihrer Hut;Die Räume werden weit.Nun sind auch gute Freunde wieder nah;Sie warens, sagen sie, zu jeder Zeit.Und wenn sie das nicht früher schon ersah,Wars nur ihr Stolz, ihr alter, hiess es da —Was will sie nur?Sie bleibt verkannt, verlästert und gehetzt,Bleibts bis zuletzt —Es ficht sie gar nicht an.Dem Treue halten, den sie einst geliebt,Ein Leben führen, schlicht und wohlgethan,Ausharren, als ihr armes Glück zerstiebt,Weib sein und Mutter, die ihr Herzblut giebtDas wollt sie nur.",l00130009,Was will sie nur?,"Vogel, Georg",4,8,"Deutsche Lyrik von Heute und Morgen. Mit einer geschichtlichen Einleitung, hrsg. von Alexander Tille. Leipzig 1896.",b'1896',"Tille, Alexander"
