,text,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg
10,"Ich kenne nun so ziemlich alle LeidenUnd fühle wirklich etwas Müdigkeit;Ich weiß genau, für mich ist Schlafenszeit,Mag sich wer immer will am Feste weiden.Das Abschiednehmen möcht ich gern vermeiden,Drum halt ich ganz im Stillen mich bereit,Wenn auch im leichten, festgeschmückten Kleid,Gelegentlich, ganz unbemerkt zu scheiden.Doch einer Laune will ich noch genügen,Eh' ich verlasse diesen alten Bau:Ich will mich noch an einer hübschen FrauMit reinen, unverdorbnen Kinderzügen,Mit Augen, die gewitterwolken-grau,Beiläufig zehn Minuten lang vergnügen.",l00160095,Letzte Laune,"Dörmann, Felix",3,6,"Moderner Musen-Almanach, herausgegeben von Otto Julius Bierbaum. Ein Sammelbuch deutscher Kunst. München 1894.",b'1894',"Bierbaum, Otto Julius"
11,"Am kleinen Tag SonnenaufgangscheinWie ein Bronzegeschmeid auf dem Kuppeldach lag,Über der Öde von Zink und SteinSchwebte schmetternder Finkenschlag,Während doch alles von Schloten umragt,Rings kein Baum zu erblicken.Habe mich drum erstaunt gefragt:Wo singt nur der Vogel voller Entzücken?Das hohe Eckhaus meiner Rue MongeMit seiner gewölbten Giebelmauer,Mit seinen gestäbten ReifenbalkonsSieht aus, wie ein riesiger Vogelbauer.Ach, und der Vogel flötet so feucht,Ob auch aus DachkammerlückenKaum ein kümmerlich Grünwerk schleicht —Wo steckst du nur, Buschkind voller Entzücken?Fröstelnd trat ich zurück an's Bett,Drinn meine heiße Braune träumte —Bald im Takt mit dem Atem-DuettDraußen der schwebende Triller sich bäumte.Zitternd küßt' ich die wallende Brust,Schwamm in den halben Blicken —Und da hab' ich's auf einmal gewußt:Aus den stummen Häusern jauchzt das Entzücken!",l00160040,Wo nur?,"Held, Franz",3,8,"Moderner Musen-Almanach, herausgegeben von Otto Julius Bierbaum. Ein Sammelbuch deutscher Kunst. München 1894.",b'1894',"Bierbaum, Otto Julius"
12,"Es war ein feuchter Novembertag,Sankt Gertrud in dichten Nebeln lag.Da sprang eine fröhliche Schaar mir vorbei,Halbwüchsige Dirnen, mit viel Geschrei,Mit roten Backen und roten Ohren.Kamen direkt vom Herrn Pastoren,Der die munteren Lämmlein allSchäfern sollte in Betlehems Stall.Waren gar schmucke Lämmlein darunter,Eins weiß, ein schwarz, eins etwas bunter,Eins größer, eins kleiner, eins glatt, eins gerauht,Wie sie der liebe Hergott gebaut.Von Andacht sah ich nicht eine Spur,Aber viel frische, frohe Natur.Zum Schluß eine zierliche, schlanke, blasseGing gesondert von der Masse.Traumumschleierte Augen schienenNoch immer ihrem Gott zu dienen,In dieser frommen KinderseeleKlangen nach des Herrn BefehleMit heiligem Erschauern weiter,Der himmlische Bräutigam war ihr Begleiter.Sittig ging sie und fromm einher,Erfüllt von der heiligen Christenlehr,Sah einmal, zweimal ins Buch hinein,Woraus ein lieblicher WiderscheinDes köstlichen Inhalts sie überstrahlte,Mit einem zarten Rot übermalte.Sah aus wie eine Himmelsbraut,Die ihren Bräutigam erschaut.Wie rührte mich das junge Ding,Das so an seinem Gott schon hing.Ich sah sie an, sie ward verlegen,Spürte wohl, was mich mochte bewegen.Wie schnell sie das Buch zusammenklappte,Als ob ich auf Sünden sie ertappte,Wie denn meistens den wahrhaft FrommenNichts vor allem so unwillkommen,Als wenn man ihr christlich Thun belauscht,Während Heuchelei gerne radschlägt und rauscht,Und läutet vor allem Volk die GlockenMit Bettelsuppen und Waisensocken.Bescheiden ging das gute KindAn mir vorüber, wie Mailuft lind,Wie im Nebel ein Sonnenschein,Wie dem Sünder ein Engelein.Da sah ich auf der Erde liegen,Eine Strecke im schwachen Winde fliegen,Und wieder liegen und winken mir,Ein loses Blättchen, ein weiß Papier;Gewiß ein Spruch, ein frommer Traktat,Den die Vertiefte verloren hat.Ich hob es auf: ein zierlich CouvertMit großen Buchstaben überquert.Verwundert sah ich mich um, da standDie Kleine und lachte hinter der Hand.Warte nur, Schelm! Was seh ich geschrieben!Hauptpostlagernd G. F. 7.",l00160092,Confirmandinnen,"Falke, Gustav",4,16,"Moderner Musen-Almanach, herausgegeben von Otto Julius Bierbaum. Ein Sammelbuch deutscher Kunst. München 1894.",b'1894',"Bierbaum, Otto Julius"
13,"Der Sonne entgegenIn LiebesglutenWandr' ich... o Wonne,Wer mäße dein Maß!Von Reif bepudertPrangen die Wälder,Die Berge grüßenDas blendende Licht.Vor EiseskälteKnirschen die Schritte,Der Hauch des MundesBallt sich zu Dampf...Ich trage FeuerIn meinem Herzen,Mich hat die Liebe,Das rasche Kind.Sie schürt die FlammeMit hastigen Händen,Die Kohlen knistern,Der Wohlduft quillt...Der Sonne entgegenIn LiebesglutenWandr' ich... o Wonne,Wer mäße dein Maß!",l00160067,Der Sonne entgegen!,"Henckell, Karl",1,24,"Moderner Musen-Almanach, herausgegeben von Otto Julius Bierbaum. Ein Sammelbuch deutscher Kunst. München 1894.",b'1894',"Bierbaum, Otto Julius"
14,"O Liebe, nieder in den Staub, und FlorUm dich! Umgürte deine Lust mit Qual,Und mit dem WiderhallVon Wehgeschrei und Klage füll' dein Ohr!Mach' ein Gewand aus Seufzerdunst und Harm,Und hülle dich wollüstig festIn sein Gewebe ein,Und schmiede Ketten dir für Hals und ArmAus spitzem Schmerz und jeglichem GebrestUnd Höllenpein!O Lebensharfe, die du im GefildDer Todeslande hangen bliebst verwaist,Zeit, Liebe, Sünde, Buhlen wild,Wie habt ihr einst von Ihrem Ruhm gekreißt!Herolde meiner Inbrunst, die sich jachAus euerm Schooß riß, gleich dem Flammenguß,Den Feuerberge spein:Auf ihren Pfaden wurden Lenze wach,Und süß und heiß war ihres Mundes KußWie Wein!O Liebe, sag', ob sie dir lieblich däuchte!Zeit, fändest du in deinem weiten Reich,Bis du aus Händen wirfst die Sonnenleuchte,Ein Weib ihr gleich?Und Sünde, wurde nicht dein frecher MutAuf ihren reinen Lippen scheu und zag?Schmolz dein GelüstNicht hin an ihrer Scham, hold wie die Glut,Die über Rosen gleitet, wenn der TagSie auf die Wangen küßt! —Nachts trat zu mir Frau Venus; TodesschweißBedeckte ihre Stirn, darunter schlichLangsam und siechDas Blut, und ihre Schläfen glühten heiß.Des Meeres Schein und goldenes GeflirrUnd seine Woge war in ihrem Haar,Im Auge schwammEin wellenfeuchter Glanz, unstät und irr,Und das Gestein an ihren Füßen warLeuchtend und wundersam.In ihr Gewand gewoben war der LiebeMysterisch Alphabet, ihr Sinn und SeinUnd tausendfach Getriebe,Draus Wonne lachte, wie aus Trauben Wein.Schämige Lippen, Wangen weich und glatt,Blutende Herzen, die Cupido trafMit seinem Pfeil,Und weinende Gesichter, todesmattVon taumelndem Genuß, lüstern nach SchlafUnd ewig geil.Sie weinte, weinte; durch das helle NaßDer Thränen rollte dunkelrotes Blut,Flüssige Glut,Die auf mein Antlitz fiel und es zerfraß.Sie sprach zu mir: ""Fürwahr, es blieb dir nichts"" —Selbst sie, für die der höchste Preis, den nurDie Erde beut,Ein einziger Strahl in einer Welt des Lichts,Ein einziger Strahl nur, eine flüchtige SpurIn trunkner Ewigkeit;Selbst sie, auf deren herrischen BefehlDie Liebe lauscht, der Könige ehrfurchtsvollSich nahn, den ZollDer Schönheit bietend, Wein und würzig Öl;Selbst sie, auf deren Mund der Kuß zu BrandUnd Weihrauch wird und purpurn wie der GleischIm Sonnenlicht;Sie, deren Haar wie königlich GewandUnd deren Auge wie der Morgen keusch,Wenn er der Nacht entbricht! —Da traf mein Blick zu meiner Rechten, weh,Das Abbild der Geliebten, still und tot.Noch süß, doch nicht mehr rotWar der geschloss'ne Mund, so siegreich eh;Und süß, doch trüb wie mattes Gold ihr Haar,Und süß die Lider, deren Kern das LichtDer Seele trug,Und süß, doch fremd in seinen Farben warIhr Leib, um den ein dunkler Schatten dichtDie Schwingen schlug.Weh, meiner Thränen Fluten rannen heißAuf ihrer Brust erstarrte Blume hin,Die marmorn schienIn ihrem kalten, fleckenlosen Weiß;Weh, meiner Thränen heiße Welle floßAuf die erstarrte Blüte, deren DuftNun, ach, verflog,Die Blüte, die sich lieblich einst erschloßWie eine Lilie, die aus FrühlingsluftDen Atem sog.O, in den Tagen, da mir Gott noch HuldErwies, war jeder Teil an ihr geweiht,Ihr Mund Barmherzigkeit,Des Mundes Lächeln reinigend von Schuld.Zu jener Zeit, da wir in Gottes HutGewandelt, goß auf ihren LeibSein Licht der Liebesstern,War ihre ganze Hülle schön und gutUnd frommer als in jedem andern WeibDer Seele Kern.Flieg aus, mein Lied, such' einen geilen Ort,Den niedrig wucherndes Gewächs umflicht,Brich Distelkraut und Dornensträucher dort,Verfaultes Gras und mild Vergißmeinnicht,Und sammle roten Mohn und Rosmarin —So suche dir des Todes AngesichtUnd tritt, dich tief verneigend, vor ihn hinUnd laß ihn sehn, wie du dich härmst und weinst.Und sprich zu ihm: ""Mein Herr, der dermaleinstDer Liebe Lehnsmann war, verspricht sich Euch!""Doch zaudre nicht auf deinem Wege, fleuch;Denn wahrlich, eh der Sonnenball versinkt,Blickt er vielleicht von selbst zur Thür hereinUnd starrt und grinst und harrt schon meinUnd winkt und winkt....",l00160036,Ein Lied des Todes,"Lachmann, Hedwig",11,15,"Moderner Musen-Almanach, herausgegeben von Otto Julius Bierbaum. Ein Sammelbuch deutscher Kunst. München 1894.",b'1894',"Bierbaum, Otto Julius"
15,"Erbarmen flehte ich zu ihren FüßenUnd Thränen sind geflossen..""Dies Kleid"" antwortete der Mund der Süßen""Sitzt mir wie angegossen.""Nachlief ich flugs in meinem LiebesharmeDer nächsten Dirne, flüchtig..Da rief sie mich und öffnete die Arme,Sie wurde eifersüchtig.***Als meinem Herzen ich die Frage bot:""Warum so leblos, wie ins Mark getroffen?""Da sprach mein Herz: ""Die Liebe, ach, ist tot.""Und als ich weiter mahnte seine Not:""Wenn deine Liebe tot, warum noch hoffen?""Da sprach mein Herz: ""Wer nicht mehr hofft, ist tot.""***Ihr, die ihr sucht der grünen Berge Schweigen,Euch sanft hinwegzustehlenZum reinsten Bach und dichtbelaubten Zweigen,Hört mich, verliebte Seelen!Gedenket mein! An meines Lebens RandeBin ich zurückgeblieben.Mitleid, o Liebende, für meine Schande!Denn ich kann nicht mehr lieben.***Wenn Blätter schwinden unter Herbsteswinden,Wirst du mein Kreuz im Kirchhof suchen wollen.In einem Winkel ist es bald zu findenUnd Blumen siehst du sprießen aus den Schollen.Die Blumen, die entsprossen meiner Bahre,Sammle du dann für deine blonden Haare!Die Lieder sinds, gedacht, doch ungeschrieben,Die Liebesworte, ungesagt geblieben!***Ich sterbe, Frau, doch deine tapfre TreueTröstet die Scheidequal,Ich liebe endlich ohne Scham und Reue,Geliebt ein einzig Mal.Ich wollte dir von meiner Jugend schenkenDen Rest nur, der noch mein.Auf deine Schulter laß mein Haupt sich senken,Und also schlaf ich ein.",l00160104,"Aus Stecchetti's ""Postuma""","Bleibtreu, Carl [Bleibtreu, Karl]",9,8,"Moderner Musen-Almanach, herausgegeben von Otto Julius Bierbaum. Ein Sammelbuch deutscher Kunst. München 1894.",b'1894',"Bierbaum, Otto Julius"
16,"Sei nur robust! Wie du dich stellst,Steh fest und lach der Spießer,Die dich zertreten, wenn du fällst,Die edeln Kannegießer.Denn hassen, hassen muß der Wicht,Der ein beschränkter Tropf ist,Das überlegene GedichtDeß, der ein freier Kopf ist,Drum sei robust und wappne dich,Mit einer Haut von Eisen!Wenn du gesiegt — o sicherlich!Sie werden dich noch preisen.",l00160065,Sei nur robust!,"Henckell, Karl",3,4,"Moderner Musen-Almanach, herausgegeben von Otto Julius Bierbaum. Ein Sammelbuch deutscher Kunst. München 1894.",b'1894',"Bierbaum, Otto Julius"
17,"Ich liebe deine zartbeflaumten WangenUnd deinen Leib, so frisch und köstlich-kühl;Doch eines, Kind, darfst du mir nicht verlangen:Die Leidenschaften und das Sturmgefühl!Ich bin ja recht geneigt zu kleinen Scherzen,Ein bischen Plaudern und, wenn man schon muß,Ein Viertelstündchen auch an deinem Herzen,Doch schenk' mir den berauschenden Genuß.Ich folge ja nicht ungestümen Trieben,Nicht dunkler Sehnsucht, die den Sinn bethört,Nur aus Gewohnheit pfleg' ich noch zu lieben —Und weil die Liebe zum Beruf gehört.",l00160094,Aus alter Gewohnheit,"Dörmann, Felix",3,4,"Moderner Musen-Almanach, herausgegeben von Otto Julius Bierbaum. Ein Sammelbuch deutscher Kunst. München 1894.",b'1894',"Bierbaum, Otto Julius"
18,"Wachsbleich die Sommernacht.Auf erddunkeln ModerlachenSingen rosigblaue Irislichter.Wetterleuchten, schwefelgrün, in Splittern.Eine weiße dünne Schlange stichtZüngelnd nach dem blauen Mond.",l00160085,Jasmin [Gesänge der Düfte],"Dauthendey, Max [al. Dauthendey, Maxim;  Dauthendey, Maximilian]",1,6,"Moderner Musen-Almanach, herausgegeben von Otto Julius Bierbaum. Ein Sammelbuch deutscher Kunst. München 1894.",b'1894',"Bierbaum, Otto Julius"
19,"Blüten, Früchte, Füll' und Farben,Überfluß der reichen Saat,Schnitterinnen, eure Garben,Wie sie wogend mich umwarben,Als ich Reicher euch genaht!Meine schönen Schnitterinnen,Sonnumleuchtet, blaubekränzt,Trieb für ewig euch von hinnenMit dem Riesentroß von SpinnenDas verheerende Gespenst?Wüst und leer, wo eure GarbenÜppig sich gewölbt im Rund —Blüten, Früchte, Füll' und Farben,Meine reichen Welten starben...Sterbend zuckt des Bettlers Mund.",l00160061,Bettler,"Henckell, Karl",3,5,"Moderner Musen-Almanach, herausgegeben von Otto Julius Bierbaum. Ein Sammelbuch deutscher Kunst. München 1894.",b'1894',"Bierbaum, Otto Julius"
20,Sie entspringt der Abschreckungstheorie:Daß nie ein Deutscher mehr dichte.,l00160015,Deutsche Literaturgeschichte [Überschriftreime],"Bierbaum, Otto Julius",1,2,"Moderner Musen-Almanach, herausgegeben von Otto Julius Bierbaum. Ein Sammelbuch deutscher Kunst. München 1894.",b'1894',"Bierbaum, Otto Julius"
21,"Das Leben, frech und dumm und schamlos,Im letzten, blassen Abendschein,Seh' ich es rennen, springen, tanzen. —Die wollustreiche Nacht bricht ein,Und sie vertreibt des Hungers Nagen,Sie löscht der Schande dunkles Mal,So bist du endlich doch gekommenRuft der Poet — nun schweigt die Qual.Mein Hirn und meine Knochen mahnenZur Ruhe mich mit heißem Flehn,Im Herzen schwillt ein Todesahnen,Wohlan denn: ich will schlafen gehnUnd tief mich hüllen in dein Kleid,Erlabend süße Dunkelheit.",l00160046,Das Ende des Tages,"Dörmann, Felix",2,6,"Moderner Musen-Almanach, herausgegeben von Otto Julius Bierbaum. Ein Sammelbuch deutscher Kunst. München 1894.",b'1894',"Bierbaum, Otto Julius"
22,"In weichem Lilapurpurliegt fern ein Traumesland:blaudunkel glühn die Wellen,und golden ist der Strand.Cypressenwälder wiegenim Wind ihr Nadellaubund in den Lüften liegenMaiglück und Sonnenstaub.Die himmelhohen Kuppelnder ewigen Berge schaunim Scharlachschnee der Frühehin auf die goldnen Gaun.Das Glück, das Glück umschmiegt uns,wir sind vom Schmerz befreit —und unsre Seele wiegt unsin blaue Ewigkeit...",l00160030,Das Traumland,"Evers, Franz",3,8,"Moderner Musen-Almanach, herausgegeben von Otto Julius Bierbaum. Ein Sammelbuch deutscher Kunst. München 1894.",b'1894',"Bierbaum, Otto Julius"
23,"Wer Wasser in den Wein gießt,Macht ihn schaal.",l00160027,Kunst und Moral [Überschriftreime],"Bierbaum, Otto Julius",1,2,"Moderner Musen-Almanach, herausgegeben von Otto Julius Bierbaum. Ein Sammelbuch deutscher Kunst. München 1894.",b'1894',"Bierbaum, Otto Julius"
