,text,ID,Titel,Autor,Strophen,Verse,Anthologie,Jahr,Hrsg
10,"Vom stolzen Glück des eignen Werts getragen,Als brächt' ihr Blühn der Landschaft erst Gewinn,Gehn schöne Fraun an blauen FrühlingstagenWie Königinnen durch die Menge hin;Als hätt' der Knabe Frühling nur im Sinn,Das Krönungsvließ um ihren Leib zu schlagenUnd, wie ein Page, seiner KöniginMit stillem Dank die Schleppe nachzutragen...",l00170336,An blauen Frühlingstagen,"Salus, Hugo",1,8,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
11,"Ich liebe unter allen die am meisten,Die unsichtbare Kronen tragen,Wohl lieb' ich auch die heitern jungen Häupter,Auf deren Locken Rosenkränze liegen,Das Haupt, das sinnende Gedanken beugten,Der Demut frommgesenkte Kinderstirn;Doch lieb' ich unter allen die am meisten,Die frei und königlich im Leben stehnUnd unsichtbare Kronen tragen.",l00170414,Ich liebe unter allen...,"Susmann, Margarete [Susman, Margarete; Susmann, Margareta]",1,9,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
12,"Vorbei? Sank nun die Sonne in das Meer?Von blauen Hügeln wall' ich in das Tal,Ich seh' die Wiesen dämmernd um mich her,Verrauschte Wonnen fühl' ich noch einmalMich mächtig anwehn und dann sinken, sinkenIn großer Schatten wundervolles Dunkel,Geschwunden ist dein letztes HändewinkenUnd deines Augs zu herrliches Gefunkel.Ich bin allein! Es starb das letzte BrennenAus dem erregten Blut hinweg. O Traum!Ich will die Blumen meine Heimat nennen,Ich will mich lagern unter dem Wacholderbaum.",l00170015,Erneut,"Bethge, Hans",3,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
13,"""Wie ist dein Kind so seltsam"" sagten die Leute.Arme Myriam!Wie ist mein Knabe so herrlich! dachte sie.Glückliche Myriam!""Wie liebe ich ihn!"" rief die Unsterblichkeit.Königin der Mütter!",l00170237,Triumph,"Janitschek, Maria",3,2,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
14,"Schwer schweigt der Wald in schwarzer Pracht.Mein Mantel flattert durch die Nacht,Streift welkes Laub am Boden mit;Und wo die Äste wie GestaltenHoch über mir die Hände halten,Folgt Zittern meinem festen Schritt.Und leis an mir herniederglitt,Als woll's im feuchten Gras erkalten,Was in mir kämpfte, rang und litt;Was ich in mir für schlecht gehalten,Das nahm die Nacht im Atem mit.Und stiller meine Schritte hallten,Wie eines fremden Freundes Tritt.",l00170389,Nächtlicher Weg,"Scholz, Wilhelm von",3,2,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
15,"Mondlicht durch die Platanen rinnt,Welle schlägt ans Gestade,Vollmond silberne Streifen spinntÜber die feuchten Pfade.Jetzt mit dir, Geliebte, soLeicht in den Lichttanz tauchen,Überrieselt vom MondentauIn abgründiger Himmel BlauUnser sehnsuchtschwellendes Herz verhauchen!",l00170172,Vollmond am See,"Henckell, Karl",2,5,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
16,"Seit du mir ferne bist,Hab' ich nur Leid,Weiß ich, was Sehnsucht istUnd freudenlose Zeit.Ich hab' an dich gedachtOhn' UnterlaßUnd weine jede NachtNach dir mein Kissen naß.Und schließt mein Auge zuDes Schlafes Band,So wähn' ich, das tust duMit deiner weichen Hand.",l00170225,Du,"Huch, Ricarda",3,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
17,"Du ferne FlöteHinter dem Hügel dort,Wie sprichst du glühenden Klangs,Was mein Herz verschweigen muß,Wie bebst du zitternd dahinÜber die Apfelblüten im Mondlicht,Daß die Schatten der BäumeZu schwinden scheinenUnd alles in Glanz getauchteSelige Sehnsucht wird,Aus Menschenschmerz leise sich ringendeSelige Lebensglut.Einsame Stimme duHinter dem Hügel dort,Mein Herz, mein Herz sprichst du aus.",l00170097,Abendlied,"Evers, Franz",2,3,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
18,"Sah die Sehnsucht heut' auf ferner Heide,Ihres Kleides weiche SommerseideHielt ein goldner Gürtel, ihren HändenWar des Rappens Zügel längst entglitten,Schweigend bin ich neben ihr geritten,Keiner mocht' der Träume Lied beenden.Plötzlich wandte sie den Kopf, und leise:""Deine Stirne bleichten stille Sünden...""Darauf ich: ""Auch deine Mienen künden,Daß du müde einer langen Reise,Und auch du wirst keine Heimat finden! ...""",l00170032,Sehnsucht,"Bölitz, Martin",1,11,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
19,"In dunkelblauen Klüften schlief ein Mann.Der hob sein Haupt erst, wenn die Sterne kamen,Und stieg hinauf und feierte die NachtAls seinen Tag, nicht jene wetterschwarzeUnd gramdurchpeitschte, nein! Die klare, dünneUnd helle Nacht, die endlos einsam istUnd endlos schön. Und oben, wo die SteineGereckt und schwarz wie ein gestorbnes MeerStarr und geborsten steil herniedersanken,Da saß er, wach, aufmerksam, hellen Auges,Sah ernst aufs weite, grüne Meer hinausUnd in des Himmels grenzenlose Tiefe...Und träumte dennoch nicht. Ihm flog der GeistSo klar und warm wie nach dem frischen Bade.Und leichten Fußes schritt er durch die SteineNach Osten weiter, fern und immer ferner,Und wurde dennoch immer groß und größer...Und ging ins Morgenrot...",l00170363,Von dem klaren Dunkel,"Scheffer, Thassilo von",1,18,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
20,"Ich bin durchs Leben auf dich zugegangen,So fest und klar, wie übers grüne LandDie Taube flog, die lange eingefangenUnd doch den Weg zur süßen Heimat fand.Und denke ich an Sturm und Streit und Streben,An meiner Jugend Wandern dort und hier,So ist mir oft: Es war mein ganzes LebenEin stiller, unbeirrter Weg zu dir.",l00170320,Lebensweg,"Münchhausen, Börries Freiherr von [alt. Münchhausen, Börries von]",2,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
21,"Noch spür' ich ihren Atem auf den Wangen:Wie kann das sein, daß diese nahen TageFort sind, für immer fort, und ganz vergangen?Dies ist ein Ding, das keiner voll aussinnt,Und viel zu grauenvoll, als daß man klage:Daß alles gleitet und vorüberrinntUnd daß mein eignes Ich, durch nichts gehemmt,Herüberglitt aus einem kleinen Kind,Mir wie ein Hund unheimlich stumm und fremd.Dann: daß ich auch vor hundert Jahren war,Und meine Ahnen, die im Totenhemd,Mit mir verwandt sind wie mein eignes Haar.So eins mit mir als wie mein eignes Haar.",l00170202,Terzinen über Vergänglichkeit,"Hofmannsthal, Hugo von [Pseud. Loris]",5,1,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
22,"Vor dem tiefblauen Dunkel der Nachtverzweigt sich der Buchen finsterschwarzesmaschiges Netz;der Mond, in Schwüle herabgestiegen,orangerot wie ein Luftballon,hat sich in ihrem Gewirr verfangen:Da sind die tausend blinzelnden Sternelachend über ihm aufgegangen — —und hoch im Geästein Duft und Prachtlockt ein lüsterner Vogeldie ganze Sommernacht.",l00170037,Nachtstück,"Bruns, Max",1,12,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
23,Wie still die Nacht!In Andacht muß ich lauschen.Es schweigt das ErdenrauschenDer Sternenmacht.Ich höre nurEin ätherreines KlingenVon goldnen EngelsschwingenOb weiter Flur.,l00170239,Abendlied,"Knodt, Karl Ernst",2,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
24,"Liebste mein,Sag, wann wird es Frühling sein?Wenn die Bäume sich beschweren,Dulde dich, nicht lang' ist's hin,Wenn die Wandervögel kehrenUnd ich selbst gestorben bin...",l00170046,Trübe Antwort,"Busse, Carl [alt. Busse, Karl]",2,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
25,"Sieben Zwerge um Mitternachthaben Armseelchen zu Grab gebracht.Hat ihm kein Bitten und Beten genützt —hat es eben sterben gemüßt.Haben die Glocken leise geklungen,und die Kinderchen haben gesungen.Sieben Zwerge um Mitternachthaben Armseelchen zu Grab gebracht.Haben alle wilden Tiere geweint.Hat kein Mond und kein Sternlein gescheint.Hätt' ein Lichtlein gern leuchten gemöcht —hat es der Wind ausgelöscht.Sieben Zwerge in finstrer Nachthaben Armseelchen zur Ruh' gebracht.",l00170175,Um Mitternacht,"Herrmann, Emil Alfred",7,2,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
26,"Die frühste Sonne legt sich übers Feld,Und steigt empor; und schweigend dampft der Morgen.Aus dem im letzten Traum verstrickten StädtchenBin ich dem Tore schon weitab entrückt.Wen seh' ich dort im nassen Graben liegen?Ein Bauer, der zu viel getrunken hatte,Ist hier die Nacht gefallen, unter Disteln.Das linke Knie hat er herangezogen;Mit offnen Lippen schnarcht der wüste Kerl.Vorüber — schon verliert sich das Geräusch.Was ist denn das dort rechts am Meilenstein?Ein kleiner, weißer BologneserhundMit blutgeröteten Behangesspitzen,Von tauerweichter Erde arg beschmutzt.Wie kommt der hierher, frag' ich mich vergebens.Ist's Tante Minnas süßer Liebling nicht?Wenn die das wüßte, was Bijou ergötzt:Er wühlt mit seinem Schnäuzchen emsiglichIm Eingeweide eines toten Fuchses.Als ich ihm in die Näh' gekommen, drückt erEin Vorderpfötchen auf den Balg des AasesUnd duckt den Kopf und äugt mich mürrisch an;Sein ganzer Körper bleibt unregbar stehn,Nur seine Augen folgen meinem Schritt,Vorüber — lautlos alles noch und ruhig.Auf einer Pflugschar gleißt im grellsten WeißDas Taggestirn, als brennte dort sich's fest.Da schallt der erste Ton, vom Lager klingt er,Das meinem Blick zwei Meilen abseits leuchtet.Unendlich schwach hör' ich die Trommeln wirbeln,Die Hörner: Habt — ihr noch — nicht lang — genug —Geschla — — — fen.Die Straße, die mein Fuß lebendig geht,Zieht sich in schnurgerader Linie hin,Auf zehn Minuten hab' ich Übersicht.Just, wo für mich der Weg den Anfang nimmt,Erscheint ein Punkt, der größer wird und größer.Hurra! Sie ist's! Hurra, Hurra! Sie ist's!Rasch zieh' und hastig ich mein TaschentuchUnd winke, und ein Fähnchen zeigt sich auchIn ihrer Hand; und muntrer greif' ich aus.An meinen Stock knüpf' ich das Banner an,Und an den Sonnenschirm das ihre sie.Und nun ein Hin und Her, ein Schwenken, Kreisen,Als wollten Tauben wir vom Dache scheuchen.Indessen trommelt's immer fort: Wacht auf;Und tutet: Habt — ihr noch — nicht lang — genug —Geschla — — — fen.Mein Antlitz glüht in freudigster Erwartung,Die Kehle ist mir fast wie zugeschnürt,Wie schlägt mein Herz, wie atmet meine Brust.Nun sind wir sprechweit nah, und dann, und dann,Wie sonderbar, verkürzt sich unsre Eile.Sind wir beschämt? Auf ihren Wangen flogEin Purpur hin wie schneller Wolkenschatten.Nun lächelt sie. Das Köpfchen biegt sich etwasNach rechts und rückwärts; ja, und dann, und dann —Indessen brechen Horn und Trommel ab —Stumm wie der mönchverlassne KlostergangLiegt rings um uns des Morgens heilige Stille.",l00170263,Vor Last und Lärm,"Liliencron, Detlev von [alt. Liliencron, Detlev Frhr. von; Liliencron, Detlev Freiherr von]",5,3,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
27,"Dies ist mein Glück: in allen BitternissenDes Seins daheim mein junges Weib zu wissen,Das mädchenhaft und hold und lieb und reinNichts andres wünscht, als mein, nur mein zu sein;Das weich ihr Haar anschmiegt an meine WangeUnd mir vertrauend, wie ein frommes Kind,Mit feuchten Augen, die voll Güte sind,Für Gaben dankt, die — ich empfange.",l00170337,Im stillen Hafen,"Salus, Hugo",1,8,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
28,"Ganz mit Frühling und Sonnenstrahl,Klang und duftendem BlütengußMein verlangendes Herz einmalFüll mir, seliger Überfluß!Gib mir ewiger Jugend Glanz,Gib mir ewigen Lebens Kraft,Gib im flüchtigen StundentanzEwig wirkende Leidenschaft!Aus dem Meere des Wissens laßSatt mich trinken in tiefem Zug!Gib von Liebe und gib von HaßMeiner Seele einmal genug.Gib, daß Tau der Erfüllung mirIn die Schale des Herzens fließt,Bis sie, selber verschwendend, ihrÜberschäumendes Glück ergießt!",l00170224,Unersättlich,"Huch, Ricarda",4,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
29,"Graue Engel gehen um mich,Sehen trauernd auf dich, meine Seele,Sie stehen mit lahmen FlügelnAn Aschenhügeln und sinnen;Draußen und drinnen ist es Abend, meine Seele.",l00170061,Graue Engel...,"Dauthendey, Max [Dauthendey, Maximilian; alt. Dauthendey, Maxim]",1,5,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
30,"Liegt eine Stadt im Tale,Ein blasser Tag vergeht;Es wird nicht lange dauern mehr,Bis weder Mond noch Sterne,Nur Nacht am Himmel steht.Von allen Bergen drückenNebel auf die Stadt;Es dringt kein Dach, nicht Hof noch Haus,Kein Laut aus ihrem Rauch heraus,Kaum Türme noch und Brücken.Doch als den Wandrer graute,Da ging ein Lichtlein auf im Grund;Und durch den Rauch und NebelBegann ein leiser Lobgesang,Aus Kindermund.",l00170082,Die stille Stadt,"Dehmel, Richard",3,5,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
31,"Ganz still zuweilen wie ein Traumklingt in dir auf ein fernes Lied..du weißt nicht, wie es plötzlich kam,du weißt nicht, was es von dir will...und wie ein Traum ganz leis und stillverklingt es wieder, wie es kam...wie plötzlich mitten im Gewühlder Straße, mitten oft im Winterein Hauch von Rosen dich umweht,wie oder dann und wann ein Bildaus längstvergessenen Kindertagenmit fragenden Augen vor dir steht...ganz still und leise, wie ein Traum...du weißt nicht, wie es plötzlich kam,du weißt nicht, was es von dir will,und wie ein Traum ganz leis und stillverblaßt es wieder, wie es kam.",l00170121,Ganz still zuweilen...,"Flaischlen, Cäsar [alt. Flaischlen, Caesar]",3,5,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
32,"Es liegt etwas auf den Straßen im Land umher,In Welschland und in Britannien und am Meer,Am Rhein und wo die Scholle der Newa splittert wie Glas,Es liegt etwas auf den Straßen, ich weiß nicht was.Ich hab' auf den Straßen verlaufen sieben paar Schuh,Mein Stecken blieb immer derselbe, mein Herz dazu,Ich wanderte sieben Jahre durch Regen und Sonnenlicht,Und die Straßen wußten mein Glück und sagten es nicht.Es pfeift eine Drossel in Thule am Holderstrauch,Und hab' ich Land Elend gefunden, so find' ich Thule auch,Die Drossel weiß meiner Sehnsucht süßesten Reim,Und alle Straßen im Lande sagen: ""Kehr heim!""",l00170318,Straßenlied,"Münchhausen, Börries Freiherr von [alt. Münchhausen, Börries von]",3,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
33,"Das Glück ist ein leerer Schall;Und der Schmerz ist ein Name.Was uns von allem bleibt,Ist: allein zu sein.Und ist uns allen ein Los,Daß wir viele Güter habenUnd darben müssen.",l00170395,"Aus den ""Liedern an eine Geliebte""","Schröder, Rudolf Alexander",2,5,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
34,"Es ist ein Reihen geschlungen,Ein Reihen auf dem grünen Plan,Und ist ein Lied gesungen,Das hebt mit Sehnen an,Mit Sehnen, also süße,Daß Weinen sich mit Lachen paart:Hebt, hebt im Tanz die FüßeAuf lenzeliche Art.",l00170017,Tanzlied,"Bierbaum, Otto Julius",2,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
35,"So in die still verschneite NachtBlick' ich hinaus;Die alte Sehnsucht ist erwachtUnd singt und flüstert, weint und lachtUnd lacht mich aus.Sie zieht um mich den ZauberkreisVon Wunsch und Wahn;Sie spricht wie du so scheu und leis;Sie starrt mich an so traurig heiß,Wie du getan.",l00170415,So in die still verschneite Nacht...,"Susmann, Margarete [Susman, Margarete; Susmann, Margareta]",2,5,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
36,"Das sind die Reden, die mir lieb vor allen:Die Wässerlein, vom hohen Felsen rinnend,Mein ganzes Herz mit ihrer Lust gewinnend,Ohn' End' zum tiefen Grund hinabzufallen.Du Wiegenlied vor allen Wiegenliedern,Zur Ewigkeit hinweg vom Eintag wiegend,Das laute Selbst zu jener Ruh' besiegend,Die keine leeren Klagen mehr erniedern!",l00170310,Das sind die Reden...,"Morgenstern, Christian",2,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
37,"Brotlos ist des Dichters Leben,Reich an Schmerzen nur und Qualen.Doch wo eure Häupter, schwebenUnsre Sohlen und Sandalen.Und die Lieder, die wir singen,Sind der Füße schlankes Schreiten,Die uns nah und näher bringenLeuchtenden Unsterblichkeiten.",l00170047,Trost,"Busse-Palma, Georg",2,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
38,"Am Schlehdorn, am Schlehdorn —Wißt ihr, wo der steht?Da sprach der HirtenknabeSein Morgengebet.Trieb die Schafe dann auf die WeideHin durch den sonnigen Raum;Über die blühende HeideTräumte sein junger Traum.Am Schlehdorn, am Schlehdorn —Wißt ihr, wo der steht?Da sprach eine junge DirneIhr Abendgebet.Und der Wind kam von der HeidenUnd küßte ihres Kleides Saum..Die beiden, die beidenTräumten den ersten Traum.",l00170096,Jugend,"Evers, Franz",2,8,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
39,"Mutter, liebe Mutter, jeden TagWeicht die Sonne mehr von meinem Kissen.Bald, so ahnt mein Herz mit bangem Schlag,Werd' ich die geliebte völlig missen.Blatt um Blatt verliert der wilde Wein;So entblättert leise sich mein Hoffen,Von dem Garten flieht der bunte Schein,Den der Frost wie mich ins Herz getroffen.Eh' die letzten Lichter löschen aus,Alles gleich mir selbst wird fahl und kalt sein,Einmal noch in Feld und Wald hinaus!Aber es muß bald sein, es muß bald sein...Tage gibt es jetzt, so schmerzlich hold,Farben, o so wundersame, reine!Und der Sonne melancholisch GoldFließt gelinde über Flur und Haine.In der letzten Blumenzier des FeldsMöcht' ich meinen müden Körper bettenUnd des Herbsteshimmels blassen SchmelzIn das dunkelnde Gemach mir retten...Eh' die letzten Lichter löschen aus,Alles gleich mir selbst wird fahl und kalt sein,Einmal noch in Feld und Wald hinaus!Aber, Mutter, es muß bald sein... es muß bald sein...",l00170129,Die Kranke,"Geiger, Albert",2,12,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
40,Ich habe keine Schmerzen:Aber die Sehnsucht verzehrt mich.Ich habe keine Sehnsucht:Aber mein Verlangen macht mich unruhig.Ich habe kein Verlangen:Aber meine Schmerzen quälen mich!,l00170393,"Aus den ""Liedern an eine Geliebte""","Schröder, Rudolf Alexander",3,2,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
41,"Moosgrün aus Samt ein Band im blonden Haar,Ein Färblein rosarot dazwischen war,Das ganze Kind war ganze sechzehn Jahr,Und es war Mai.So kam's, daß uns mit Strahlen flitterfeinUmfädelte der sanfte Sonnenschein;Die Knospe sprang, ach Gott, es war im Mai'n.Die Knospe sprang.Ich hätte gern in Treuen sie gehegt,Ich hätte gern sie mir ans Herz gelegt,Da hat ein Wind sie wirbelnd weggefegt.Wem blüht sie nun?",l00170020,Im Wirbel fort,"Bierbaum, Otto Julius",3,4,Deutsche Lyrik seit Liliencron. Herausgegeben von Hans Bethge. Leipzig 1905,b'1905',"Bethge, Hans"
